"","stX","stY","angle","disALL","travelDIS","travelANG","Dur","meanCur","meanCur2","sdCur","sdCur2","S","mark","noperson","noslide"
"256",118,210,12.7575321608767,217.366050707096,217.628078475991,68.078584835151,105,0.707571520226036,0.0613884500431872,0.897715771754332,0.114373833756974,0.998795983630743,2,8,14
"257",117,190,8.50932914349818,233.248065248929,236.034563451202,38.8439487321711,160,0.152986526774873,0.00307101809754808,0.204918659395123,0.00424660761981532,0.98819453320086,2,8,15
"258",131,246,-1.52346479165182,188.066477608318,192.591907284287,-8.34655783115367,107,0.221704614904182,0.0410894402553428,1.08840987358428,0.110343484299793,0.976502493070546,2,8,16
"259",96,194,13.1286787245206,229.09116374106,229.959342654312,89.3093285227048,179,0.36425861899805,0.0129428966722902,0.279896083323574,0.0131494113752676,0.996224641698696,2,8,17
"260",99,179,1.2070367494956,263.201303341914,267.604220645268,25.9664676249486,118,0.226954492919822,0.0089655726260288,0.518173253678541,0.0189722670781186,0.983546906350217,2,8,18
"265",114,163,-0.885469955758974,232.36429809399,233.471872034322,-9.13941339410759,105,-0.0804808393172727,-0.00189542639344479,0.16031877159637,0.00344961444235812,0.995256071188871,2,8,23
"266",152,160,8.54456683321802,205.278469401932,205.643901666297,22.93780039897,87,0.103595275812245,0.00148442571075781,0.0462990423894506,0.000361515910332525,0.998222985163167,2,8,24
"269",100,229,-6.59018213330587,265.755997110131,266.058301889316,-28.7591129137361,104,-0.149967241990709,-0.00357631037206345,0.112665958985952,0.00343097786094622,0.998863764907772,2,8,27
"274",141,176,-5.74415832376717,169.85287751463,169.898222083233,-16.7794775810907,105,-0.176024343878901,-0.0102028264593482,0.152549479069683,0.0152192861256383,0.99973310745665,2,9,3
"275",122,163,4.76364169072618,216.748702418261,217.06819845843,21.8487194044136,127,0.30001787857179,0.0262979392059771,0.5101076879913,0.0513920018444682,0.998528130594727,2,9,4
"280",162,183,-2.06011102372312,139.089898986231,139.089898986231,-2.06011102372312,98,-0.0148113632890557,-0.000106487698941545,0,0,1,2,9,9
"284",182,199,-2.73155991416783,146.883993111605,146.968962723413,-9.03992404146282,107,-0.0688487109230889,-0.00159225068955016,0.0536243614197531,0.00126105662600845,0.999421853361187,2,9,13
