"","stX","stY","angle","disALL","travelDIS","travelANG","Dur","meanCur","meanCur2","sdCur","sdCur2","S","endX","endY","mark","noperson","noslide"
"320",146,191,-0.247496428287292,231.502159817139,231.511406249729,-1.00629700520169,97,-0.00572992699059575,-9.6380278774012e-05,0.0107692803616991,0.000175295445922634,0.999960060574379,377.5,190,2,13,23
"326",132,239,-10.6902382764991,199.461775786741,199.524670968719,-41.3139875694339,105,-0.32783135881384,-0.0153035096492665,0.215509684010889,0.0186287689157557,0.999684774911931,328,202,2,14,3
"328",122,238,-11.5186593448795,215.336945274145,216.412453841185,-65.5682304002899,106,-0.808058256542014,-0.149178409967572,0.916101480105104,0.29763762690476,0.995030283387344,333,195,2,14,5
"332",182,209,-8.0758963348383,149.482440440341,149.892194789107,-33.6502031388927,96,-0.271221214095163,-0.0102947238625892,0.178392754265096,0.00815305487219628,0.997266339656026,330,188,2,14,9
"338",131,224,-9.80249671524524,193.829822266853,197.516570902098,-45.594206259441,128,-0.107287202491442,0.0145307712462039,0.64802941583956,0.0564242556764341,0.981334484400946,322,191,2,14,15
"339",159,252,-13.0639541273863,185.80904176062,194.225001898407,-89.7832973797788,127,-0.655769704327067,-0.0251270295215274,0.982739608530867,0.0422171366668249,0.956669017605731,340,210,2,14,16
"341",159,260,-13.8737026854852,170.988303693557,174.032701692711,-57.2465925638686,105,-0.917550409280012,-0.279628790813932,1.09635905419724,0.540841346845929,0.9825067474702,325,219,2,14,18
"345",133,200,-6.10503859495126,221.121348629721,227.835353770986,-38.1070091679819,128,-0.253826293548795,-0.00680647614291395,0.50813508315593,0.0137439113305357,0.970531328741831,352.86728,176.48341,2,14,22
"360",93,211,-8.94945808420888,257.130317154551,289.077169184402,-124.917744760806,128,-1.32071331088626,-0.0949798451739773,2.21298126027145,0.193786113728318,0.889486768809917,347,171,2,14,37
"361",149,214,-4.557419019714,207.656567437681,208.344116346791,-14.2458360217576,105,-0.0717659646253384,-0.00109231191929185,0.0888818661503136,0.00136030645202006,0.996699936042514,356,197.5,2,14,38
"362",145,223,-2.43664824681013,211.691402754103,212.461159189056,-10.9112839659246,106,-0.0761256018382539,-0.00158881108025308,0.138974449871891,0.00286346922678708,0.99637695455541,356.5,214,2,14,39
"371",199,135,4.85111609530156,135.987131744147,136.436688788002,14.6188343708755,85,0.107878260350778,0.00239452564896508,0.133610488821561,0.00306968326701169,0.996705013527895,334.5,146.5,2,15,5
"372",144,117,2.70062933739529,212.235718011837,212.365117224588,11.4137035797208,84,0.0980203319709196,0.00292864246494061,0.132506915824377,0.00464474959740682,0.999390675764257,356,127,2,15,6
"377",185,154,1.84666748113395,124.127816436214,124.224053393299,4.601338487809,91,0.0307607952339129,0.000616924744351905,0.0532792602263596,0.00106854500166394,0.999225295307501,309.06335,158,2,15,11
"378",177,167,6.74005609794695,166.148277150261,166.220441385332,26.0870594112437,87,0.184158520020813,0.00621657149598291,0.117731361382478,0.00685838741212108,0.999565852223292,342,186.5,2,15,12
"384",102,196,-10.7226654275515,239.176190286575,245.714570218751,-89.3392872373606,225,-0.601362494486752,-0.0495024420910601,0.871425224328487,0.0926526710415911,0.97339034503996,337,151.5,2,16,3
"385",102,187,-6.18444372825541,218.265701810321,220.163073586274,-54.6708002349578,191,-0.344584041017575,-0.0168598125080683,0.344910209748387,0.0205799037942446,0.991381970895275,318.99545,163.48636,2,16,4
"389",122,177,-7.60343241277977,215.393825352539,216.618415616927,-18.7229958937808,110,0.0216456128298322,0.00606336564530171,0.382313725511057,0.0182827116924558,0.994346785978929,335.5,148.5,2,16,8
"390",108,164,-6.99728259578852,250.364733938308,251.638111837352,-49.6559651778786,159,-0.294631877957131,-0.0118851211030001,0.426197145426882,0.0206692476969815,0.994939646106283,356.5,133.5,2,16,9
"394",159,213,-7.40372885278802,178.488094841085,178.488094841085,-7.40372885278802,203,-0.0414802391127535,-0.000232397791850964,0,0,1,336,190,2,16,13
"399",214,200,-8.97973151396753,119.902956464918,120.536993127123,-35.6213802460046,98,-0.492643115102312,-0.0237814737401745,0.628598617231673,0.036754730080668,0.994739899795436,332.43338,181.28494,2,17,2
"400",148,227,-8.83848166626762,188.741224961586,189.074278129307,-27.4969962979705,105,-0.156340597229104,-0.00274588984007006,0.101368035957396,0.00219291921048913,0.998238506204988,334.5,198,2,17,3
"404",201,226,-18.0479134044614,169.836305053337,170.104762091298,-36.7284050747833,105,-0.221746641194927,-0.0027014980771666,0.084417690577585,0.00136569236400675,0.998421813506798,362.47998,173.38264,2,17,7
"414",70,206,-8.33256009637417,200.11246837716,202.893972818916,-20.1792549409665,74,-0.0538999842911015,0.00140194561818464,0.411713709937375,0.011980696293288,0.986290847366675,268,177,2,18,7
"415",140,226,-6.34019174590991,217.329243315298,218.167309537958,-23.7684655814469,86,-0.154887427835212,-0.00329451786323279,0.196692090494471,0.00488834966738755,0.996158607701424,356,202,2,18,8
"416",120,165,12.5575562162789,216.171228427837,216.626221722939,68.5276955670972,148,0.546154799111728,0.0455498629932053,0.491264228864055,0.0727213418939203,0.997899638873432,331,212,2,18,9
"422",103,201,-1.371717008724,234.48232595903,235.369330370271,-3.07651898937335,139,0.00959559808919761,0.00100481809385575,0.152500185122615,0.00430215778756248,0.996231435889096,337.41513,195.3868,2,19,4
"423",153,213,-6.63251461513846,173.158886575307,173.479613452328,-35.6798133544522,148,-0.252599685327881,-0.0103385548373291,0.175783141015877,0.00927358510091339,0.998151212867962,325,193,2,19,5
"428",98,231,-8.79876740111396,248.423529481408,255.82965593552,-83.1209931470405,126,-0.775778649982902,-0.0404239188710974,1.19265557715421,0.0607605555195875,0.971050555389955,343.5,193,2,19,10
"429",101,217,-5.06361685303009,237.92856070678,240.075720883853,-23.4745898935995,139,-0.115517333207844,-0.00231121061558902,0.202700047206785,0.00422411951020697,0.991056321025851,338,196,2,19,11
"440",139,184,3.07745539942438,186.268623230001,187.456398370637,33.3862134273347,172,0.61114917521555,0.172484105981819,1.16661525435433,0.434763205217857,0.993663725799917,325,194,2,20,9
"441",131,179,18.1572654743793,195.747286060369,196.526891108314,136.970110810881,149,1.44703737546809,0.237352852192029,2.19053745709966,0.568033702402961,0.996033087158973,317,240,2,20,10
"447",95,189,3.05658044814944,206.293480265373,206.986501635937,34.6955963035547,127,3.49721288578334,3.09825947157627,8.45981099422412,7.5871495576634,0.99665185234261,301,200,2,20,16
"448",131,189,14.035668311939,211.649200695226,212.833765611905,89.7096462233949,128,1.15884580735934,0.125880131203582,1.98158196578299,0.268431461776498,0.994434318665213,336.3304,240.33041,2,20,17
"463",165,192,2.00096498465879,106.546998194101,107.421351082814,2.82989249605778,106,-0.00071579027933541,-0.000757435491521369,0.275529532572087,0.00853225694116461,0.991860529774585,271.48203,195.72023,2,21,9
"468",146,209,-3.54868197390445,193.871735949313,218.626203265169,-27.5216309740844,128,-0.151503032965589,-0.00126954723587667,0.434843730760064,0.0199901751340609,0.886772642317571,339.5,197,2,21,14
"469",142,221,-9.22634421977618,199.582063322334,200.473128935485,-31.2425739429947,137,-0.132429404300014,-0.00207752000503833,0.161391732886233,0.00379588645701721,0.99555518678297,339,189,2,21,15
"470",144,149,6.93838580533623,190.394327646598,190.419691749705,27.630434982797,106,0.407918505388447,0.0626544807651598,0.591723615204876,0.121677741346419,0.999866798948818,333,172,2,21,16
"477",120,181,-0.548268236304199,209.009569158926,209.009569158926,-0.548268236304199,129,-0.002623172893521,-1.25504918462676e-05,0,0,1,329,179,2,21,23
"482",142,181,-7.47640633021332,192.13341718712,193.760746591628,-25.242133006508,138,-0.110683890290023,-0.0019589943492296,0.151634808563603,0.00268332422477725,0.991601346334935,332.5,156,2,21,28
"483",161,204,-14.9525790532651,174.405418493807,188.369627334828,-19.3755898990018,128,0.792092981879358,0.144612257662578,2.07628180622395,0.297264217293423,0.925868044447532,329.5,159,2,21,29
"504",106,191,-6.44743687946151,235.992584629263,236.532418221416,-41.5358740174997,127,-0.226695404648305,-0.00875997158343862,0.263135919822221,0.0142964933347071,0.997717718373609,340.5,164.5,2,23,5
"506",102,194,-0.176402712723954,262.777425440455,262.887200689055,-1.56769292758791,116,-0.00956900103910952,-0.000213464985317678,0.0423133388917255,0.000841160458451622,0.999582424521575,364.77618,193.19096,2,23,7
"507",83,186,-16.0024918257335,275.682788726464,275.783756482148,-62.7353171817047,106,-0.24159710554404,-0.00404584800657262,0.0626341818330754,0.00224649138137893,0.999633887952749,348,110,2,23,8
"511",119,184,-8.00934098886014,224.119584507879,224.293276010382,-28.2428362530825,107,-0.129507784085182,-0.00282841891826352,0.0378235394921985,0.00158276626389052,0.999225605396682,340.93338,152.7724,2,23,12
"512",146,162,-18.2010897970487,193.691120085563,193.796149444565,-53.2482248368713,86,-0.28250796551438,-0.00476251988891821,0.0420599359052921,0.00212220539955584,0.999458042075125,330,101.5,2,23,13
"529",118,237,-19.7637363530964,245.458754172672,248.113087323866,-77.6098142392009,84,-0.752239052970863,-0.0910750331699214,0.794703106168529,0.166368550522832,0.989301922039566,349,154,2,24,12
"530",116,192,-12.8881851257657,242.099153240981,243.151962348945,-29.3915947681587,74,-0.151193679892809,-0.00166340411069832,0.133941979267097,0.00185469844500946,0.995670159937047,352,138,2,24,13
"531",71,238,-8.90278213972463,319.853482082031,326.333009977011,-31.6125510850524,82,-0.121617626879602,-0.00146288559763271,0.20028331869437,0.0025443448395683,0.980144430085583,387,188.5,2,24,14
"537",150,232,-12.2157191341309,198.494332412792,201.27967486793,-32.7120494940476,75,-0.148239253154361,-0.00161032948930758,0.257780922915174,0.00520143916248453,0.986161829519224,344,190,2,24,20
"538",117,172,-13.50337752411,209.606241970011,214.254342270851,-28.6172105806187,82,-0.141594555003456,-0.0014028331821497,0.171451320835398,0.00173181885078657,0.978305689156284,320.81192,123.05638,2,24,21
"549",126,187,-2.13411564750525,230.22668572349,230.292455635151,-7.30018932534855,150,-0.0385198431222781,-0.000638007398355223,0.0388363447809087,0.000761571625375908,0.999714407007037,356.067,178.42665,2,25,4
"550",93,165,3.54868197390445,258.495647932417,258.71840615713,15.6418895877836,148,0.131044075369942,0.012190094067487,0.122273552775983,0.0213621638969682,0.999138993518004,351,181,2,25,5
"554",129,208,-3.88912384036056,228.526256697124,229.612076435156,-17.7041599341911,161,-0.0735366867867914,-0.00161904301865965,0.187994534231263,0.00533381584988778,0.995271068687287,357,192.5,2,25,9
"555",85,161,-1.21706678961231,234.719732544621,234.772824216683,-3.72000196275725,160,-0.0169342878240368,-0.000242240110724292,0.0191060204855131,0.00028649684925153,0.999773859379852,319.66678,156.0145,2,25,10
"565",190,197,-8.3929251873925,154.15090009468,154.177913196827,-25.1095097210876,87,-0.168397578578788,-0.00352558308326987,0.0446037711896698,0.00178729459187569,0.999824792659425,342.5,174.5,2,26,7
"566",113,192,3.26373023392659,215.225914346789,215.399339093958,12.5004256283023,106,0.0855256758336531,0.00194366866651366,0.103685168194776,0.00285064610893326,0.999194868712699,327.87683,204.25325,2,26,8
"569",134,220,-4.99679557653366,196.189604671436,196.344490841378,-11.5286267707665,106,-0.0533588050850303,-0.000863825124437308,0.0523332433036017,0.0011024035408448,0.999211150925201,329.444,202.91188,2,26,11
"570",116,184,-3.5526061407742,225.934171828876,225.980721888049,-11.4365500136618,96,-0.0573613854133794,-0.000909448773827148,0.0407356819303862,0.000892858532329903,0.999794008715506,341.5,170,2,26,12
"577",133,187,4.29584051127151,213.600093632938,213.683109318408,16.0135953193053,108,0.210495217225474,0.0547806794167347,0.352600959626709,0.120390472889687,0.999611500947666,346,203,2,27,5
"578",96,195,0.301025088259772,244.270171316781,246.772950284779,-15.212773789195,138,-0.196889228975933,-0.00814804326048439,0.448432651253488,0.0168093418127045,0.989857968772064,340.2668,196.28336,2,27,6
"582",147,157,-3.90049374238189,88.2043082847998,88.2097492561696,-12.3966486416361,89,-2.94601270968681,-5.66664296342271,4.9366813836384,9.81084166867844,0.999938317800291,235,151,2,27,10
"587",106,183,1.71346531736582,234.104677441524,234.104677441524,1.71346531736582,118,0.00731922717688465,3.12647626560682e-05,0,0,1,340,190,2,27,15
"590",186,148,19.4994438509666,187.239151888701,187.674200115416,61.3513245309496,98,0.36952120115572,0.00718216541737206,0.225554596926727,0.0067067425037261,0.997681896465006,362.5,210.5,2,28,2
"591",155,189,-10.3365541464993,161.623018162637,161.848306754559,-20.685319125213,106,-0.127882727224747,-0.00158122314935424,0.053202244857622,0.000661944888627407,0.998608026265833,314,160,2,28,3
"601",50,220,-17.1795329170349,274.235300426477,287.58930051974,-143.456062228537,161,-0.792026947117507,-0.0571131487410438,1.15363901532436,0.0878545795117474,0.953565726996348,312,139,2,29,7
"602",79,180,-6.11550356628541,253.442301125917,258.637103852249,-24.1093575717009,137,-0.0504394965813589,0.000657244585012775,0.322260224441045,0.00829808952322466,0.979914704236328,331,153,2,29,8
"611",111,178,-11.0592963670664,224.162887204818,224.162887204818,-11.0592963670664,194,-0.0493359828871293,-0.000220089879740222,0,0,1,331,135,2,29,17
"612",90,212,-18.434948822922,249.819935153302,249.819935153302,-18.434948822922,194,-0.0737929453532578,-0.000295384534897004,0,0,1,327,133,2,29,18
"617",124,158,-7.1250163489018,201.556443707464,201.556443707464,-7.1250163489018,171,-0.0353499804711922,-0.000175385017819121,0,0,1,324,133,2,29,23
"618",115,202,-9.50553168664626,217.993119157463,217.993119157463,-9.50553168664626,179,-0.0436047326786499,-0.000200028023119174,0,0,1,330,166,2,29,24
"619",95,187,-6.31343052435614,236.433923115952,237.452190463096,-11.7110886281162,244,-0.0458105959360201,-0.0003589302271636,0.0579093904176509,0.000444255478328403,0.995711695288393,330,161,2,29,25
"620",97,219,-14.4271442805497,248.847342762586,248.847342762586,-14.4271442805497,161,-0.0579758824039924,-0.000232977703359704,0,0,1,338,157,2,29,26
"632",66,154,-11.6370663226357,240.442300770892,244.935937057797,-93.388414871971,191,-0.479902350502793,-0.0187348064892785,0.592436660849649,0.0248675530542692,0.981653830218288,301.5,105.5,2,29,38
"633",80,197,-18.2114293605614,243.181002547485,244.252296292535,-142.160082850308,194,-0.999852328801252,-0.146133675680857,1.11115921213697,0.347076801433248,0.995613987007244,311,121,2,29,39
"638",179,184,-9.7561074887721,180.108580011256,366.868674492157,-73.9724098257222,159,-1.14539365345335,-0.214359984064454,2.67178186970612,0.572463061091427,0.490934747319523,356.50385,153.47978,2,30,3
"639",144,183,1.49174043537272,192.065093132511,192.205203152419,3.32971296733598,99,0.0149274195349713,0.00024110432696389,0.0625921786537086,0.00137170355300039,0.999271039401587,336,188,2,30,4
"641",119,207,-13.086348669211,234.079046477894,234.188851522715,-41.056122651619,106,-0.285968610779185,-0.00797676136582305,0.264064193662121,0.0107594371508826,0.999531126080053,347,154,2,30,6
