"","stX","stY","angle","disALL","travelDIS","travelANG","Dur","meanCur","meanCur2","sdCur","sdCur2","S","mark","noperson","noslide"
"172",116,166,-0.129335625722826,221.500564333367,222.283435429093,-5.54648001046276,193,-0.0579347528991106,-0.00468482390928664,0.285335324717621,0.0166309918778698,0.996478050223512,2,12,22
"185",177,186,5.27171633322252,201.351682386813,201.58350764991,13.2871623923623,73,0.06526146371772,0.00110955879695349,0.0671239474614977,0.00146371513375696,0.998849979019617,2,13,9
"186",118,234,4.87246898589563,204.619448733497,205.392053260744,13.4627235800415,96,0.0400828982242309,0.000273701675737642,0.118186003463278,0.00242016903831547,0.996238391335098,2,13,10
"187",69,239,-2.35652134578936,243.20567427591,245.110389771927,-17.9838221864948,116,-0.0955693932452147,-0.00229333872662785,0.247721886080905,0.0072617780255163,0.992229152351358,2,13,11
"188",119,252,-1.29805222377664,206.875388361464,207.857792892872,-10.1788665931691,127,-0.0612308816068159,-0.00164870426011798,0.207647033300034,0.00670845358439694,0.995273669956099,2,13,12
"192",176,235,-1.15500036804478,124.025199052451,124.988910228751,-1.84000796399733,106,-0.010992307425882,-0.000116347550250821,0.160689247067009,0.00256585599178306,0.992289626539375,2,13,16
"193",128,184,-2.2792260214267,201.159140980468,203.172028613815,-11.4146264913487,105,-0.0841096904115987,-0.00176994134489576,0.198527294809701,0.00374963452147464,0.990092693137534,2,13,17
"194",76,224,7.09248550689533,259.780957514542,260.001748363275,26.648954184309,88,0.10833336362941,0.00192358676004464,0.0494539285357705,0.00120032744326281,0.999150810138308,2,13,18
"200",158,235,-3.5001465162003,167.17227609145,167.397059239991,-17.8881089166924,108,-0.150408020631401,-0.00536775250070024,0.17563341387537,0.00730249686741414,0.998657185797879,2,14,4
"201",88,219,-9.7780562246539,223.750418994021,224.560328990023,-39.4722840467939,148,-0.20132863892204,-0.00484981410921976,0.123763076758821,0.00427452832723629,0.996393352291366,2,14,5
"202",107,203,-0.280592951927499,204.196178640328,204.49674190717,-4.63736762473396,127,-0.0369816509466019,-0.0012744336775182,0.107428464135951,0.00330882442624163,0.998530229557505,2,14,6
"206",178,210,-13.8462084118265,146.24978632463,146.330055322396,-42.0412727947456,87,-19.6472811896322,-87.6922270160356,33.6245340705336,151.880191991796,0.999451452419744,2,14,10
"207",120,222,-13.2558724816775,213.693706037403,214.14000395534,-62.0641557305212,127,-0.437087829710023,-0.0208408469342864,0.501036225832768,0.0337509714088065,0.99791585920569,2,14,11
"208",128,223,-6.71254565074557,196.769217407969,198.734838728135,-41.0534565224988,137,-0.359220259844416,-0.0137094240273436,0.542723976480634,0.0237211351518621,0.990109326916477,2,14,12
"219",80,243,-13.6777761148389,232.596216650228,233.479896290251,-36.9156849102329,98,-0.380429833101557,-0.00987278971661392,0.455217566619108,0.013542757854342,0.996215178890931,2,14,23
"224",174,164,-8.65254179111473,116.323901241318,116.333534875032,-26.3224835980778,88,-0.256301324665969,-0.00843092488324323,0.131084064904418,0.00787988786095001,0.99991718953848,2,15,5
"225",118,179,-7.43923992447824,222.883572970136,222.994475082796,-31.5781982195906,118,-0.167823157072481,-0.00386015294454597,0.0986697303277412,0.00314008035674889,0.999502668787565,2,15,6
"228",159,169,-2.18965435095854,170.124219322235,170.17546731284,-6.16967355679368,87,-0.0341436578732523,-0.000568373445656109,0.0295884170634482,0.000496063867580031,0.999698852064789,2,15,9
"229",132,167,-6.45881637871866,213.354165649513,214.155235272355,-21.4766710308611,107,-0.111473139003105,-0.00276109921295174,0.266719677706454,0.00937709911979974,0.996259397432787,2,15,10
"236",37,167,5.37495291071834,310.848397507944,311.939018502474,14.362304092675,134,0.0238978709290399,-3.75945537887932e-05,0.0804190526923266,0.00135486011233876,0.996503736532333,2,16,5
"237",214,231,-3.27963984671373,106.943000277341,107.137540806909,-13.0377425672303,107,-0.164557832057154,-0.00634582583850087,0.181600372210654,0.00770775112757498,0.998184198292185,2,16,6
"242",132,228,-5.47923376510676,209.457036167325,209.560362515111,-24.5552238242741,90,-0.185601830165164,-0.0068251118941513,0.186725621327911,0.00929286290219073,0.999506937540354,2,16,11
"243",123,222,1.05846210584874,216.536948348313,216.547085015599,3.39564099874644,109,0.0126476411692463,0.000189499286714929,0.0112256919582822,0.000171913840737614,0.99995318954635,2,16,12
"249",127,226,-11.8821248834974,225.838991319037,226.69491117004,-48.9491737023323,118,-0.252932934229927,-0.00580742085813568,0.209975284632596,0.00616701251612395,0.99622435348643,2,17,4
"250",154,226,-4.48158821856916,185.56737320984,185.868724000226,-9.28222900109769,126,0.139837843403547,0.0253016298502611,0.494478426816085,0.0548309405495646,0.998378690164217,2,17,5
"251",149,210,-5.16109803336025,155.630973780928,155.742529072175,-26.5694756435334,180,0.420321754327361,0.624898781490277,1.62683232964401,1.67333052905531,0.999283719791176,2,17,6
"255",142,229,-8.67816888524076,192.20041623264,192.935768711608,-34.1164936436322,107,-0.330903741982593,-0.0285871537597127,0.359322844064639,0.0516199223547587,0.996188615082216,2,17,10
"256",138,211,-10.554370268644,215.648440754855,216.533408180305,-51.7963668149059,105,-0.449367324646856,-0.0200502774542833,0.598804780672532,0.0342681848419244,0.995913021307483,2,17,11
"260",154,217,-1.1457628381751,175.0349965007,175.232564934198,-3.19830716543922,105,-0.0167655326894263,-0.000259194406297689,0.0509218640565175,0.000809846148095119,0.998872535857861,2,18,2
"263",78,222,-4.16486436111005,272.423886523244,272.905335345146,-19.816659033784,115,-0.0721434165256954,-0.00136312195468497,0.094622608882385,0.00206431171378317,0.99823583946685,2,18,5
"264",183,210,-4.77779578616777,168.084056352767,168.227312636796,-14.7352619959535,96,-0.090955243537197,-0.00169927504546434,0.0625064736659511,0.00129708286475029,0.999148436233192,2,18,6
"265",191,201,0.676690340279329,127.008857958805,127.020861039684,1.59356330597601,86,0.00984798780727009,0.000182577366374675,0.0170572152345106,0.000316233274873055,0.999905503074219,2,18,7
"269",154,205,-1.72011710727525,166.571179905332,166.784735802795,-5.91449934828022,98,-0.0400083037961017,-0.000805451323660465,0.0714651157675997,0.0014186931869105,0.998719571689609,2,18,11
"272",200,186,2.25457496593503,127.09838708654,127.430258305735,14.853061485934,106,0.485487710950029,0.0938855048169483,0.869130159335199,0.185023411532347,0.997395663921527,2,18,14
"273",129,226,-2.79951963970254,204.744352791475,205.798965307088,-7.53870252170636,106,-0.0307565591022388,-0.000329933508862596,0.116610752530301,0.0018748419978136,0.994875520807213,2,18,15
"276",149,207,3.67449952082966,218.44907873461,218.756869807505,10.0126293079518,97,0.0298710268471587,0.000315880137239365,0.0572895120440768,0.000955848761207371,0.998592999281964,2,18,18
