"","stX","stY","angle","disALL","travelDIS","travelANG","Dur","meanCur","meanCur2","sdCur","sdCur2","S","mark","noperson","noslide"
"3",188,147,9.20582350963654,146.89196710508,147.1364710732,45.2228364366007,138,0.32891322336724,0.0128822933762707,0.188534288772378,0.0110571876628208,0.998338250426043,2,1,3
"4",198,173,-6.92017770590449,105.988932330187,108.038970725549,-17.2091670646224,118,-0.130797109609363,-0.00296185015286228,0.312639993184552,0.00747564620690129,0.981025009942289,2,1,4
"10",197,175,-7.26255605809854,105.919836243288,106.152154581766,-22.6940164146383,97,-0.223982337997519,-0.00666982626578813,0.160809401465576,0.00536305566589402,0.997811459038272,2,1,10
"11",168,178,-4.83795524115997,160.070297057262,160.969119414967,-16.4533833960854,160,-0.0659161764266764,-0.0010580945872825,0.17603361142816,0.00607654946834789,0.994416181432986,2,1,11
"17",173,158,3.59995662866328,151.298545928241,151.459468969404,14.5231663068323,105,0.0975539211345158,0.00264353556973916,0.090406868769358,0.00265130077085574,0.998937517460887,2,1,17
"20",177,221,-1.70981404414153,134.059688198951,134.059688198951,-1.70981404414153,139,-0.0127541251744826,-9.51376610361413e-05,0,0,1,2,1,20
"21",201,160,7.26324474058456,102.825094213426,102.825094213426,7.26324474058456,139,0.0706368887492463,0.000686961575767007,0,0,1,2,1,21
"22",179,207,-11.8677318975661,141.01418368377,141.01418368377,-11.8677318975661,172,-0.0841598453966869,-0.000596818300103902,0,0,1,2,1,22
"23",153,201,-7.28166880753507,181.463494951464,181.463494951464,-7.28166880753507,194,-0.0401274581947333,-0.000221132400240975,0,0,1,2,1,23
"25",208,190,-4.72445169717089,121.412519947491,121.412519947491,-4.72445169717089,160,-0.0389123930482138,-0.000320497367693568,0,0,1,2,1,25
"30",151,185,-5.50547785797835,166.769301731464,166.769301731464,-5.50547785797835,171,-0.0330125376842041,-0.00019795332439157,0,0,1,2,1,30
"32",199,178,-3.49844456502218,114.713774238319,114.754074228849,-11.9995227658248,117,-0.0897177524556598,-0.00268458075685732,0.0653856491605093,0.00197966021592053,0.99964881429439,2,1,32
"38",183,208,-12.9527645133755,102.610915598683,104.181359856703,-62.4037699441734,107,-1.06156183550326,-0.148278658034724,1.6823791270507,0.30791140776563,0.98492586139996,2,1,38
"39",170,157,2.3532968661083,146.123235660863,146.207215410107,11.113763006267,150,0.0725572913669237,0.0023935729816857,0.0787009903213139,0.00280123215540736,0.999425611458306,2,1,39
"43",204,137,0.454718861693143,126.003968191482,127.473903578428,-9.43878689221505,192,-0.170999732292448,-0.0157254120558906,0.750993803626921,0.0580693451169889,0.988468734810164,2,1,43
"44",170,190,-6.15747233955365,121.199216169083,129.940916566646,45.5786761057715,318,2.96604132722856,1.55198315468908,10.9390233334674,5.42941217651005,0.93272557537271,2,1,44
"54",156,198,-8.04324588837182,193.191706824862,193.25936184847,-23.6482101484397,118,-0.136055705335887,-0.00258931969484696,0.0649751506941563,0.00197185011581607,0.999649926280617,2,2,7
"55",124,154,1.45389546510888,197.063441561341,197.066948517626,4.22273449991885,88,0.0210426908719809,0.000319790259935224,0.00385039405479529,1.93015177891991e-05,0.999982204239161,2,2,8
"59",166,175,-7.15103622881745,136.562256864772,137.139883922037,-20.6190361589567,104,-0.14581939518791,-0.00311953814874009,0.153608396189755,0.00351314847205686,0.995788044726704,2,2,12
"64",212,193,2.541043800841,93.5812767357472,93.6428447428689,5.31661607020613,73,0.0594675121922116,0.00133181284940947,0.0675949769558316,0.00154975821197317,0.99934252310157,2,2,17
"71",174,196,-2.61840946513348,164.171404330961,196.988989807422,-25.5463680310106,128,-0.125212775371386,0.00492086041515246,0.902082357012719,0.0452208653633415,0.833403960756672,2,3,6
"72",238,172,-4.51930860275067,94.5405821260823,94.7606397571153,-15.1599711637108,87,-0.181628143298682,-0.00662014493595744,0.189554718970176,0.00753028157267136,0.997677752792751,2,3,7
"76",217,179,-5.09211512449896,101.400197238467,102.289233273235,-4.23953661686308,74,0.404488514982071,0.112368436965512,0.869055807151761,0.197463434840062,0.991308605937114,2,3,11
