"","stX","stY","angle","disALL","travelDIS","travelANG","Dur","meanCur","meanCur2","sdCur","sdCur2","S","mark","noperson","noslide"
"131",301,237,2.51687565693952,136.631804496611,137.176441675632,10.4108562348538,126,0.0639908549020777,0.00199501042117291,0.212032982907169,0.00781027855996598,0.996029659521938,1,10,5
"132",298,208,0.325540698659298,176.002840886163,177.129644364594,7.43512703182943,148,0.0744364685097678,0.004113399868494,0.200201898074537,0.00825457502864696,0.99363853813136,1,10,6
"135",248,178,-0.835539701082015,209.199417939016,210.010751427161,-9.31733277618279,118,-0.0786229829084974,-0.00237118893482776,0.160629712522457,0.00446397193450401,0.996136704989477,1,10,9
"136",299,148,5.47412820060921,241.099564495666,241.92452166281,23.4902195220477,119,0.0854739958595511,0.00161411310698979,0.107384673084333,0.00233357388702703,0.996590022534822,1,11,1
"137",280,161,2.0166238746231,142.08800090085,142.28279200198,3.92620975596133,103,-0.0324489297887125,-0.00490254056433744,0.247440275724497,0.0165975522107602,0.998630958119465,1,11,2
"138",254,150,5.95713111470821,173.436587835439,173.882258061725,22.7007873897311,73,0.180401063728868,0.00456166400742235,0.165149143730739,0.00508672857659114,0.997436942496295,1,11,3
"141",274,119,-6.29200136184207,72.7451977968477,73.0442689295687,-10.5669067022094,65,-0.121529327415876,-0.00279540225694752,0.171868423057612,0.00395329578406355,0.995905618098398,1,11,6
"142",321,151,1.99456930124184,201.121853611188,201.345108780355,4.51412237916658,148,-0.0695163722740538,-0.0103571361642697,0.345434884259909,0.030384451656537,0.998891181561252,1,11,7
"143",314,149,-9.52384234849923,229.665517655568,231.070469390909,-48.2263032028729,118,-0.228565710738616,-0.00577569531427042,0.188870318835387,0.0057784347606961,0.993919812691583,1,11,8
"144",297,119,-4.30749143917025,169.843182383626,170.577762083325,-15.2013585050186,107,-0.0815656226245028,-0.00182498042639218,0.113204830908927,0.00241748088736429,0.995693578748327,1,11,9
"147",297,85,-7.92432055216999,137.816000522436,138.889996685962,-37.0035904581619,118,-0.249005339477657,-0.00838714797462647,0.277624525540254,0.00952533126868566,0.992267289299789,1,11,12
"149",258,117,-11.8355670804778,138.954129121808,141.086495403926,-30.9495416738667,92,-0.203887636117218,-0.00435542889147325,0.188465478916338,0.0037982150512194,0.9848861063845,1,11,14
"150",292,129,-6.76617482255306,178.241409330155,179.823541665011,-32.7255012526715,107,-0.190396781514146,-0.00592064503346048,0.250129457161054,0.00844525542313668,0.991201750781869,1,11,15
"151",286,228,6.07544009618657,203.140960911383,203.63724752459,58.3135112962454,187,0.290788311249358,0.0152950751651481,0.257870730287975,0.0158926397396163,0.997562888817049,1,12,1
"154",295,167,17.4444344805055,283.540561472252,293.900546233515,73.0635682713928,109,0.207798235953065,0.00275021222626785,0.383628853411275,0.00800732812002316,0.964750032301638,1,12,4
"155",303,215,2.737966660467,265.790435493186,268.677172203743,11.871013840479,117,0.0439510864730207,0.000956065531081661,0.247448720210917,0.00610029312473748,0.989255742544557,1,12,5
"156",277,211,9.42470187232026,250.379711638144,250.379711638144,9.42470187232026,117,0.0376416356207851,0.000150338201823581,0,0,1,1,12,6
"158",269,195,19.3658175387103,214.114455373756,214.114455373756,19.3658175387103,111,0.0904461004508341,0.000422419403178326,0,0,1,1,12,8
"162",277,218,7.27244539485329,211.621008830693,212.554063204147,45.1713270932589,99,0.32467256145196,0.0135619062596203,0.418957310305938,0.0224743118276541,0.995610272702443,1,12,12
"163",297,198,17.7930061669175,225.800797164226,226.103410446278,126.611415292908,120,1.41222357693394,0.338752215715981,2.32895392074874,0.849675191132324,0.99866161557911,1,12,13
"164",277,197,15.3408907640049,234.350165350912,234.765322073561,73.6884548080068,109,0.504416946544366,0.0572884588257047,0.369772456079126,0.108188395974997,0.998231609681609,1,12,14
"165",253,232,17.7993640287517,199.551998236049,206.869768585487,122.538311395725,76,2.67379905319271,0.330801860995677,4.87807842755905,0.654377256899768,0.964626197440665,1,12,15
"166",313,165,14.9456239171256,259.788375413528,266.622542215787,91.9622769349834,107,2.27239651921687,0.658563865781186,4.57527498420501,1.464328616961,0.974367633188614,1,12,16
"167",275,176,20.1517470342119,232.215417231501,246.576213817492,128.672132164083,108,1.09333091868563,0.124765223519998,1.43959437197596,0.270148816336536,0.941759197435725,1,12,17
"168",258,207,20.2853334342327,210.559374049222,213.24381876626,134.57160471088,87,1.43825954220824,0.0996064511322114,1.6696331623351,0.138097253597775,0.987411383211154,1,12,18
"169",294,194,17.1027289690524,231.224998648503,231.810489414859,148.742469140518,142,1.24123478191013,0.179848255669614,1.78344407281987,0.442340358068517,0.997474269745798,1,12,19
"170",279,204,25.1874622772282,223.224102641269,228.35405153315,141.672700168352,98,0.737358348270683,0.0286287428092444,0.770762325857638,0.0440535535674049,0.977535108935274,1,12,20
"173",306,199,18.7257878452726,249.19069003476,267.965883653608,176.946538000399,128,1.49988776259144,0.108492795388682,2.2134721557669,0.222576621652817,0.929934388053975,1,12,23
"174",301,183,23.0851336728083,265.239514401606,273.47190608647,174.260753481825,126,1.49731924354119,0.12536532809186,2.21335560380522,0.258961016113728,0.969896755382762,1,12,24
"175",295,163,27.7136848329435,267.711131632586,269.423154722578,158.052546074218,108,0.629958543491587,0.0167468001331246,0.252934198089191,0.00953170802070712,0.993645597789267,1,12,25
"176",284,181,21.0779109803631,217.502641569893,217.62452125357,107.06855145505,98,0.530669717993894,0.0139663385898385,0.199834230799108,0.00928356237483201,0.999439954270891,1,12,26
"177",243,195,18.7307935922031,183.730781307869,199.369022028118,104.999227144571,161,12.3257466507894,26.8399767406431,31.9049224928513,70.9893576515228,0.921561331037458,1,13,1
"178",277,185,26.4785017270277,148.027868997699,148.3926789067,73.3557049396679,55,0.576214412852937,0.0162934803428716,0.199525768506124,0.0118006304359698,0.997541590921541,1,13,2
"179",286,198,28.4184432499936,214.327436414473,215.717777904675,110.765167636569,77,0.544228706085903,0.0114332588017016,0.221171930059841,0.00680483331801776,0.993554812664459,1,13,3
"180",304,227,17.9857395135693,221.840595924191,223.326377331225,92.3428072512388,105,0.494002814550651,0.0150801684438951,0.396599354573013,0.0177634661588416,0.993347040216254,1,13,4
"181",266,209,17.663335144186,187.856328080797,189.880454608,80.6531627318676,77,0.964001233116052,0.105872680562941,1.63511531675783,0.225892555284225,0.989339995359806,1,13,5
"182",308,226,16.1301706847481,255.560658161619,260.189607728482,109.743658335116,128,0.992103713621551,0.0885721533480551,1.88258791352604,0.206802837402321,0.98220932185849,1,13,6
"183",268,221,18.6501605038616,151.063705097614,151.115129740366,55.0050461663727,67,0.374758809013692,0.00797492132361786,0.0594497702070842,0.00294057149618822,0.999659698914063,1,13,7
"189",317,220,8.46559755398162,217.36835096214,218.33632276395,39.9854684981701,99,0.50973636338429,0.0413261868038334,0.830964875836288,0.0798635220238018,0.995566602068055,1,13,13
"190",288,222,19.4490995272653,154.143338561722,154.316274689435,56.0803509237018,67,0.385434230794122,0.00881302026018741,0.097959832231936,0.00571333664624501,0.998879339667439,1,13,14
"191",268,212,29.4758890032457,184.937827390721,192.284110088956,93.3307116648703,76,0.523068706797199,0.00898658761836413,0.424284420870632,0.00868980607415118,0.961794644940566,1,13,15
"195",275,231,8.28389846610087,183.913151399043,185.583769770288,28.1973892988181,99,0.129675014887055,0.00239621226842477,0.160870933785954,0.00296420209253901,0.990998036232839,1,13,19
"196",278,205,21.8643027426642,169.168554997671,169.790489474834,80.871680644634,66,0.811503765161233,0.051403135599111,0.827024736456222,0.0815480006300193,0.996337047622121,1,13,20
"197",266,257,20.7255588655605,158.24032355882,160.531698932167,130.387047942764,126,127.125641167708,3776.83424519695,334.880866205052,9992.51253247885,0.985726336987718,1,14,1
"198",239,193,21.3942933192309,196.006377447266,198.592519785881,95.0343847734591,115,0.513111475822976,0.0155491332851092,0.404545245886383,0.015518160949596,0.986977644770287,1,14,2
"199",287,217,13.3564309200955,183.9762212896,186.211530479417,44.7867023316251,105,0.256840813717135,0.00705242461302284,0.246035729789122,0.00786865634670612,0.987995860492302,1,14,3
"203",305,187,15.9777298588409,243.402958075698,247.160707718861,85.7485542996409,139,0.339649348645715,0.0086222824152221,0.346517865871628,0.0107139759976725,0.984796330784756,1,14,7
"204",291,219,10.7537696532017,125.162152241444,125.649464378331,42.6994851722323,105,0.34237865353827,0.0111397934840716,0.174226842144476,0.00589478190906137,0.996121653687123,1,14,8
"205",293,209,16.5781598701516,205.400719495243,207.529836748843,66.3212235199937,115,0.313451406103874,0.00852284912910278,0.203728461143392,0.00659207187443255,0.989740669163748,1,14,9
"209",298,199,16.260204708312,175,176.434182733334,68.9444020319001,98,0.56344780095907,0.0342507907650734,0.714100199931003,0.0625459757856058,0.991871287575255,1,14,13
"210",311,171,3.6619355755198,125.2557383915,125.959766497569,9.49068676221797,128,0.0260985256622941,-3.43271958519495e-05,0.219529236661045,0.00938143377592835,0.99441069060665,1,14,14
"211",306,130,10.6492196592449,119.050409491106,121.272078865875,56.0704812279794,170,-0.0360639109775926,-0.28737229988947,1.42566339546349,0.818707873646594,0.981680289514738,1,14,15
"212",288,170,-1.39152665254782,123.536431873355,123.804105897398,-9.35666373581251,137,-0.0944041799771059,-0.00462717398719073,0.198260692583493,0.00930555543998399,0.997837922885488,1,14,16
"213",254,133,-6.38711702576451,67.4184692795676,70.6046863561493,-51.3401917459099,117,-1.06906545080548,-0.11130664877162,2.39050302039751,0.248889233001037,0.954872442028713,1,14,17
"214",265,145,-10.08816978339,82.7798284608032,87.2934573708521,-78.6407365294698,128,-1.47266230122404,-0.160667602549142,1.81821525343177,0.202443679548385,0.94829361734553,1,14,18
"215",240,153,6.05023582289879,109.107744912999,117.443224525522,93.4785024842018,179,1.34560774796217,0.176257542989574,2.70028254729783,0.367111887355831,0.929025453395039,1,14,19
"216",263,208,18.8723126904427,207.135221534147,207.135221534147,18.8723126904427,128,0.0911110749329109,0.000439862782669683,0,0,1,1,14,20
"217",249,197,11.5751888173962,169.446156639801,169.446156639801,11.5751888173962,107,0.0683118994666965,0.00040314811985916,0,0,1,1,14,21
"218",221,194,7.37853584267382,140.160622144738,140.160622144738,7.37853584267382,128,0.0526434295864806,0.000375593578145779,0,0,1,1,14,22
"220",291,123,15.5137560394647,222.491947739036,226.502705534202,45.1141443758903,109,0.162597221299984,0.00271112564098747,0.136137288789466,0.00202443207492904,0.982292671578879,1,15,1
"221",296,103,2.96823402987172,202.772039492628,204.486361388086,7.98806784683334,107,0.00862725867164375,-0.000633343050254425,0.26451725533794,0.00857863575837989,0.991616448726357,1,15,2
"222",306,112,0.528056748900181,108.504608197072,109.124523375114,5.62922866722374,87,0.106014013538116,0.0075912329784551,0.267300097046731,0.0152188067593873,0.994319194633171,1,15,3
"223",270,112,-1.42497427251542,100.531089718554,101.340921829473,-8.62096185283242,73,-0.135477482974555,-0.00584334520236088,0.324945590524594,0.0119928493292518,0.992008834177756,1,15,4
"227",313,138,-0.484434383945719,108.339872401623,109.543535692441,1.91540954283422,88,0.0451371021791922,0.0019423995225248,0.278131166675153,0.00778579381682171,0.98901200985335,1,15,8
"230",297,143,5.91709214183154,179.456122770999,185.548652140103,24.4186658366892,108,0.147080053855375,0.00378329644420099,0.272648091345901,0.00549510762632901,0.967164787785669,1,15,11
"231",266,114,-2.66432812461649,64.5375845190413,64.5566902602449,-5.48473345343401,63,-0.0876508860917048,-0.00280760482965195,0.0680977735157608,0.0023315936008451,0.999704047076661,1,15,12
"232",282,209,8.61564818416411,267.013108292458,270.572988381667,44.5371420349675,108,0.219513971623973,0.00669687502366293,0.388746208943292,0.0144268383299325,0.986843180058361,1,16,1
"233",292,214,7.23517392432365,258.054742254429,260.131066241446,27.6693295146549,107,0.117718053900658,0.00413824404705244,0.342185773562426,0.0148436540439139,0.992018162163341,1,16,2
"234",269,212,9.2702485744945,245.202467361159,247.986997331925,42.8605544127852,120,0.180150523086286,0.00410818620349491,0.288360149338315,0.00770249276477554,0.988771467856279,1,16,3
"235",282,195,-7.50734666694966,260.230666909187,261.743159784983,-55.9338531935132,143,-0.366626945066015,-0.017081677573973,0.499354088956488,0.0269373918523197,0.994221461691535,1,16,4
"238",309,214,7.65500837041311,271.375423710897,273.061738108993,27.2347309769368,119,0.0722629443884525,0.000938889006934539,0.133929857987419,0.00250718083606744,0.993824420771018,1,16,7
"239",241,235,4.18163777188556,212.565872143202,213.233873655177,18.8752614732794,107,0.10458601979074,0.00241485909579526,0.135975866587759,0.00351611020745959,0.996867282385652,1,16,8
"240",279,226,4.83830629027684,254.908316851373,256.141970076515,20.2949837269583,119,0.0681663377623692,0.00117698452120759,0.115935243604221,0.00222283485033747,0.995183713060482,1,16,9
"241",244,248,0.62693148712665,207.285815810619,209.6706717289,-15.1497398835728,137,-0.161534980803237,-0.00692853627547691,0.267093238465549,0.010705971038416,0.98862570573836,1,16,10
"244",312,194,9.52797188369358,286.958620710374,287.926296752693,47.2015152249934,118,0.181903229640293,0.00383781381742037,0.140802942769234,0.00389680118000902,0.996639153654137,1,16,13
"245",304,197,10.1322115658048,267.166614680802,268.574194287352,36.4506867800212,148,0.105876399618316,0.00169372516900476,0.121977825272617,0.00246826958811258,0.99475906607377,1,16,14
"246",316,199,16.1375378633336,265.973594681441,268.225349856103,76.4403352344635,126,0.316776520454242,0.00743514418528648,0.281392564069548,0.00886631532054046,0.991604987463451,1,17,1
