Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
15:03:47:091,0.000,0.017,-0.004,0.008,9.508,4.381,24.871
15:03:47:091,0.001,0.017,-0.001,0.001,9.434,4.417,24.873
15:03:47:144,0.054,0.015,0.004,0.009,9.341,4.461,24.817
15:03:47:144,0.054,0.011,-0.003,0.011,9.297,4.470,24.753
15:03:47:167,0.076,0.007,-0.014,0.017,9.243,4.476,24.615
15:03:47:224,0.133,-0.003,-0.006,0.001,9.156,4.533,24.461
15:03:47:224,0.133,-0.002,-0.004,-0.003,9.099,4.565,24.335
15:03:47:332,0.242,0.002,-0.010,-0.016,9.045,4.566,24.074
15:03:47:333,0.243,0.000,-0.014,-0.018,9.000,4.528,23.852
15:03:47:334,0.244,-0.019,-0.050,-0.038,8.934,4.408,23.443
15:03:47:335,0.244,0.031,-0.022,-0.042,8.859,4.169,22.960
15:03:47:35,0.260,0.055,-0.029,-0.043,8.762,3.990,22.635
15:03:47:404,0.313,0.038,-0.041,0.008,8.484,3.837,22.160
15:03:47:461,0.371,0.043,-0.039,-0.021,8.238,3.800,21.819
15:03:47:462,0.372,0.028,-0.021,-0.019,7.794,3.731,21.182
15:03:47:463,0.373,-0.001,-0.003,0.012,7.531,3.650,20.703
15:03:47:511,0.420,0.060,-0.009,0.030,7.195,3.505,20.001
15:03:47:511,0.421,0.029,-0.007,0.034,6.858,3.344,19.202
15:03:47:592,0.501,-0.003,-0.007,0.022,6.664,3.267,18.604
15:03:47:593,0.502,-0.002,-0.017,0.018,6.366,3.151,17.665
15:03:47:594,0.503,-0.023,-0.022,0.025,6.182,3.097,17.021
15:03:47:644,0.553,-0.038,-0.024,0.027,6.015,2.959,16.058
15:03:47:644,0.553,-0.060,-0.018,0.006,5.905,2.672,14.989
15:03:47:694,0.604,-0.045,-0.008,0.012,5.884,2.403,14.270
15:03:47:695,0.605,-0.046,-0.020,-0.013,5.905,1.831,13.126
15:03:47:777,0.686,-0.051,-0.042,-0.008,5.930,1.341,12.264
15:03:47:777,0.686,-0.016,0.003,-0.007,5.924,0.422,10.952
15:03:47:778,0.687,-0.004,0.036,-0.021,5.850,-0.527,9.676
15:03:47:885,0.794,-0.008,0.009,-0.042,5.803,-1.211,8.849
15:03:47:885,0.794,0.002,-0.006,-0.033,5.621,-2.322,7.553
15:03:47:886,0.795,0.024,-0.013,-0.026,5.415,-3.095,6.678
15:03:47:886,0.796,0.043,-0.019,-0.026,5.066,-4.024,5.472
15:03:47:931,0.840,0.029,0.042,-0.039,4.683,-4.838,4.373
15:03:47:932,0.841,-0.003,0.038,-0.016,4.417,-5.412,3.697
15:03:47:954,0.863,-0.002,-0.008,0.018,3.966,-6.240,2.831
15:03:48:059,0.969,0.004,-0.025,0.057,3.614,-6.661,2.337
15:03:48:121,1.030,-0.024,-0.017,0.022,3.084,-7.030,1.626
15:03:48:122,1.031,-0.041,0.039,0.009,2.601,-7.378,0.911
15:03:48:123,1.032,-0.009,0.072,0.005,2.355,-7.692,0.490
15:03:48:141,1.050,0.006,0.032,0.060,1.995,-8.482,-0.365
15:03:48:142,1.051,-0.014,0.031,0.055,1.867,-8.937,-0.858
15:03:48:243,1.153,-0.034,0.042,0.031,1.868,-9.289,-1.250
15:03:48:305,1.214,-0.026,0.038,0.037,1.900,-9.390,-1.410
15:03:48:306,1.215,-0.016,0.017,0.040,2.019,-9.641,-1.618
15:03:48:306,1.215,0.015,-0.005,0.007,2.129,-9.740,-1.759
15:03:48:327,1.236,0.045,-0.015,0.007,2.322,-10.213,-2.105
15:03:48:327,1.236,0.034,-0.003,0.006,2.386,-10.216,-2.182
15:03:48:378,1.287,0.035,-0.011,-0.047,2.485,-10.072,-2.281
15:03:48:378,1.288,0.027,0.005,-0.047,2.513,-9.995,-2.319
15:03:48:429,1.339,0.016,0.000,-0.047,2.543,-9.718,-2.370
15:03:48:43,1.340,0.020,-0.008,-0.027,2.482,-9.645,-2.414
15:03:48:482,1.391,0.057,-0.006,-0.054,2.393,-9.572,-2.567
15:03:48:483,1.392,0.016,-0.020,-0.042,2.298,-9.537,-2.705
15:03:48:538,1.447,0.010,-0.014,-0.042,2.281,-9.456,-2.758
15:03:48:538,1.447,-0.007,-0.012,-0.023,2.214,-9.149,-2.800
15:03:48:619,1.529,-0.002,-0.004,-0.023,2.138,-9.133,-2.815
15:03:48:62,1.530,-0.010,-0.008,-0.011,2.012,-9.156,-2.856
15:03:48:621,1.530,0.002,-0.005,-0.025,1.868,-9.132,-2.887
15:03:48:667,1.576,-0.003,0.001,-0.009,1.638,-9.032,-2.973
15:03:48:668,1.577,-0.015,0.007,-0.003,1.566,-9.098,-3.000
15:03:48:719,1.628,-0.014,0.002,-0.008,1.486,-9.146,-3.052
15:03:48:719,1.628,-0.002,0.000,0.001,1.426,-9.258,-3.110
15:03:48:797,1.706,0.017,-0.008,0.003,1.408,-9.363,-3.162
15:03:48:857,1.766,0.006,-0.003,-0.005,1.410,-9.367,-3.264
15:03:48:858,1.767,-0.010,0.008,-0.014,1.394,-9.410,-3.323
15:03:48:858,1.767,0.002,-0.021,-0.003,1.351,-9.508,-3.399
15:03:48:858,1.767,0.008,-0.009,-0.002,1.305,-9.631,-3.493
15:03:48:903,1.812,0.014,0.015,0.008,1.297,-9.599,-3.561
15:03:48:903,1.812,0.007,-0.003,0.007,1.293,-9.713,-3.682
15:03:48:926,1.835,0.008,-0.006,0.002,1.296,-9.752,-3.749
15:03:49:031,1.940,0.013,-0.008,0.002,1.293,-9.841,-3.838
15:03:49:092,2.001,0.006,-0.005,-0.008,1.285,-9.915,-3.942
15:03:49:093,2.002,0.004,-0.005,0.000,1.280,-9.972,-3.985
15:03:49:094,2.003,0.010,0.004,0.000,1.282,-10.007,-4.006
15:03:49:095,2.004,0.005,0.000,0.000,1.296,-10.008,-4.005
15:03:49:112,2.021,0.001,0.004,-0.010,1.306,-10.033,-4.014
15:03:49:113,2.022,-0.001,-0.006,0.000,1.300,-10.103,-4.044
15:03:49:136,2.046,0.012,-0.005,-0.004,1.291,-10.180,-4.052
15:03:49:221,2.130,0.011,0.002,0.002,1.293,-10.262,-4.063
15:03:49:221,2.130,0.012,0.001,0.002,1.292,-10.318,-4.071
15:03:49:221,2.131,0.011,-0.001,0.005,1.287,-10.188,-4.081
15:03:49:271,2.180,0.012,-0.003,0.008,1.292,-10.213,-4.098
15:03:49:272,2.181,0.012,0.000,0.011,1.292,-10.238,-4.137
15:03:49:293,2.202,0.012,-0.001,0.001,1.292,-10.241,-4.176
15:03:49:319,2.229,0.009,-0.008,0.005,1.295,-10.227,-4.197
15:03:49:347,2.257,-0.005,-0.015,-0.001,1.289,-10.111,-4.200
15:03:49:403,2.312,-0.010,-0.008,0.000,1.262,-10.015,-4.206
15:03:49:403,2.312,-0.009,0.007,-0.007,1.242,-9.902,-4.236
15:03:49:453,2.362,-0.005,-0.004,-0.005,1.234,-9.913,-4.268
15:03:49:509,2.418,0.005,-0.009,-0.003,1.224,-9.986,-4.295
15:03:49:509,2.419,0.010,-0.013,-0.005,1.234,-10.117,-4.340
