Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
16:08:07:57,0.000,0.011,0.000,-0.003,-9.325,16.438,0.838
16:08:07:571,0.001,0.004,0.000,-0.007,-9.320,16.562,1.001
16:08:07:594,0.024,0.001,-0.001,0.005,-9.289,16.633,1.114
16:08:07:62,0.050,-0.001,-0.001,0.008,-9.230,16.689,1.259
16:08:07:673,0.103,0.008,-0.002,0.008,-9.180,16.724,1.346
16:08:07:702,0.132,0.000,-0.003,0.001,-9.131,16.732,1.428
16:08:07:703,0.133,0.015,0.002,-0.002,-9.098,16.736,1.461
16:08:07:727,0.156,0.007,0.001,-0.003,-9.082,16.718,1.475
16:08:07:779,0.209,0.021,-0.002,0.007,-9.061,16.698,1.503
16:08:07:809,0.239,0.019,-0.004,0.012,-9.052,16.696,1.529
16:08:07:809,0.239,0.017,0.003,-0.009,-9.046,16.692,1.587
16:08:07:889,0.318,0.026,0.007,-0.005,-9.004,16.630,1.678
16:08:07:889,0.319,0.017,0.010,0.001,-8.964,16.596,1.748
16:08:07:89,0.320,0.004,0.003,0.003,-8.896,16.597,1.891
16:08:07:996,0.426,0.003,0.003,-0.019,-8.858,16.598,1.996
16:08:07:997,0.427,0.006,-0.006,0.008,-8.770,16.542,2.151
16:08:07:998,0.428,0.007,-0.002,-0.005,-8.686,16.455,2.296
16:08:07:999,0.429,0.010,-0.004,0.004,-8.631,16.415,2.368
16:08:08:015,0.445,0.004,-0.004,-0.016,-8.555,16.381,2.455
16:08:08:099,0.529,0.005,-0.004,-0.015,-8.483,16.365,2.512
16:08:08:1,0.529,0.009,-0.006,-0.006,-8.316,16.336,2.603
16:08:08:101,0.530,-0.011,-0.015,-0.006,-8.184,16.325,2.671
16:08:08:251,0.681,0.011,-0.009,-0.018,-7.891,16.207,2.793
16:08:08:287,0.717,0.010,0.007,0.038,-7.569,16.117,2.866
16:08:08:287,0.717,0.045,0.011,0.031,-7.428,16.036,2.842
16:08:08:287,0.717,0.039,0.003,0.041,-7.282,15.923,2.801
16:08:08:288,0.717,0.028,-0.001,0.010,-7.210,15.950,2.795
16:08:08:31,0.740,0.013,-0.006,0.012,-7.176,16.108,2.890
16:08:08:31,0.740,0.019,-0.007,0.009,-7.217,16.278,3.038
16:08:08:311,0.741,0.020,-0.006,0.004,-7.293,16.442,3.132
16:08:08:359,0.789,0.022,-0.004,-0.019,-7.435,16.759,3.252
16:08:08:387,0.817,0.020,0.005,-0.008,-7.519,16.964,3.334
16:08:08:387,0.817,0.014,0.021,-0.017,-7.596,17.219,3.493
16:08:08:388,0.818,0.001,0.019,-0.022,-7.590,17.333,3.612
16:08:08:493,0.923,0.025,0.008,-0.033,-7.474,17.420,3.768
16:08:08:494,0.924,0.029,-0.002,0.000,-7.244,17.428,3.939
