Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
16:08:07:581,0.000,-0.009,0.000,0.005,-2.933,0.999,-1.036
16:08:07:582,0.000,-0.004,-0.007,-0.001,-2.928,1.047,-1.092
16:08:07:583,0.001,-0.003,-0.010,0.009,-2.913,1.142,-1.156
16:08:07:631,0.050,-0.014,-0.003,0.006,-2.917,1.207,-1.178
16:08:07:656,0.075,-0.024,0.008,0.005,-2.904,1.253,-1.171
16:08:07:683,0.102,-0.008,0.004,0.010,-2.911,1.260,-1.170
16:08:07:684,0.103,0.003,-0.006,0.000,-2.925,1.293,-1.156
16:08:07:707,0.125,-0.010,0.002,0.001,-2.963,1.359,-1.095
16:08:07:733,0.152,-0.018,0.006,0.001,-2.987,1.409,-1.047
16:08:07:817,0.236,-0.025,0.000,0.009,-3.028,1.493,-0.953
16:08:07:819,0.238,-0.021,0.006,-0.011,-3.222,1.411,-0.826
16:08:07:867,0.286,0.002,-0.004,0.003,-3.284,1.298,-0.791
16:08:07:867,0.286,-0.011,0.000,0.010,-3.300,1.272,-0.754
16:08:07:891,0.309,-0.017,-0.001,0.001,-3.327,1.238,-0.699
16:08:07:917,0.336,-0.020,-0.002,0.011,-3.335,1.223,-0.668
16:08:07:943,0.362,-0.006,-0.003,-0.005,-3.368,1.178,-0.699
16:08:07:97,0.389,-0.002,-0.013,-0.003,-3.399,1.151,-0.770
16:08:08:026,0.445,-0.003,-0.011,-0.010,-3.429,1.162,-0.817
16:08:08:026,0.445,0.010,-0.020,0.000,-3.458,1.222,-0.884
16:08:08:077,0.496,-0.001,-0.020,-0.017,-3.496,1.294,-0.898
16:08:08:078,0.496,0.006,-0.025,-0.004,-3.516,1.348,-0.906
16:08:08:13,0.549,-0.014,-0.008,0.016,-3.511,1.499,-0.897
16:08:08:13,0.549,-0.033,0.013,0.002,-3.502,1.578,-0.894
16:08:08:155,0.574,-0.012,0.020,0.024,-3.436,1.376,-0.846
16:08:08:18,0.599,-0.030,0.011,0.012,-3.366,1.035,-0.746
16:08:08:205,0.624,-0.032,0.013,-0.001,-3.261,0.642,-0.616
16:08:08:231,0.650,-0.052,0.004,0.000,-3.167,0.443,-0.692
16:08:08:258,0.677,-0.042,0.004,0.003,-3.126,0.401,-0.863
16:08:08:284,0.703,-0.066,0.029,0.010,-3.045,0.409,-1.362
16:08:08:31,0.729,-0.074,0.056,0.016,-2.995,0.480,-1.953
16:08:08:366,0.785,-0.074,0.112,0.072,-2.944,0.623,-3.367
16:08:08:366,0.785,-0.354,0.252,0.003,-2.878,0.807,-4.554
16:08:08:389,0.808,-0.324,0.231,0.002,-2.815,1.088,-6.492
16:08:08:445,0.863,-0.177,0.160,0.010,-2.789,1.477,-8.773
16:08:08:445,0.864,-0.305,0.036,0.071,-2.835,1.785,-10.322
16:08:08:469,0.888,-0.667,-0.332,0.260,-2.885,2.691,-11.914
16:08:08:495,0.913,-0.772,-0.561,0.325,-2.828,3.117,-11.999
16:08:08:604,1.023,-0.825,-0.420,0.346,-2.648,3.578,-10.361
16:08:08:604,1.023,-0.667,-0.180,0.267,-2.322,3.065,-6.867
16:08:08:631,1.050,-0.531,0.016,0.201,-2.038,2.663,-3.867
16:08:08:632,1.050,-0.273,0.234,0.052,-1.592,1.497,1.022
16:08:08:633,1.051,-0.093,0.273,0.003,-1.282,0.407,4.252
16:08:08:657,1.075,0.230,0.194,-0.133,-0.900,-1.796,8.822
16:08:08:657,1.075,0.805,0.010,-0.113,-0.410,-4.728,12.869
16:08:08:708,1.126,1.162,-0.140,-0.319,-0.031,-6.186,14.915
16:08:08:708,1.126,1.801,-0.422,-0.485,0.177,-7.531,16.111
16:08:08:79,1.209,1.896,-0.231,-0.841,-0.301,-7.474,15.311
16:08:08:791,1.210,0.056,0.251,0.247,-1.110,-6.480,12.985
16:08:08:791,1.210,0.220,0.050,-0.162,-1.516,-6.495,11.547
16:08:08:811,1.230,-0.015,-0.015,0.114,-2.422,-6.655,9.586
16:08:08:863,1.282,0.161,-0.017,0.007,-3.270,-7.759,8.326
16:08:08:949,1.368,0.126,0.019,-0.002,-3.751,-8.117,7.740
16:08:08:95,1.369,-0.013,0.013,0.010,-4.385,-7.632,6.980
16:08:08:951,1.370,-0.078,-0.010,0.024,-4.884,-7.347,6.598
16:08:08:951,1.370,0.008,-0.003,-0.027,-5.725,-7.761,6.058
16:08:08:967,1.386,0.019,0.012,-0.049,-6.261,-8.135,5.644
16:08:08:992,1.411,-0.026,0.005,-0.001,-6.857,-7.999,4.716
16:08:09:048,1.467,-0.074,0.001,0.027,-7.406,-7.389,3.428
16:08:09:049,1.467,-0.057,0.015,0.005,-7.789,-7.035,2.386
16:08:09:102,1.521,-0.044,0.023,-0.041,-8.246,-6.444,0.556
16:08:09:102,1.521,0.007,0.064,0.006,-8.446,-6.143,-0.766
16:08:09:124,1.543,0.042,0.069,0.030,-8.671,-5.910,-2.701
16:08:09:15,1.569,0.022,0.028,0.072,-8.919,-5.614,-4.409
16:08:09:207,1.626,0.021,0.024,0.004,-9.100,-6.309,-5.494
16:08:09:207,1.626,-0.100,0.096,-0.077,-9.427,-5.917,-7.115
16:08:09:258,1.677,-0.077,0.091,0.038,-9.671,-6.458,-8.194
16:08:09:259,1.677,-0.102,0.087,0.039,-10.052,-5.777,-9.933
