Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
16:08:07:621,0.000,0.128,0.237,0.082,-2.949,-32.417,-18.375
16:08:07:621,0.000,-0.031,-0.001,-0.029,-1.414,-29.564,-18.462
16:08:07:622,0.002,-0.022,0.008,-0.076,0.527,-28.130,-17.309
16:08:07:623,0.002,0.215,0.100,0.008,0.906,-27.760,-16.454
16:08:07:754,0.133,0.112,0.023,-0.072,1.294,-26.203,-15.015
16:08:07:754,0.133,0.107,-0.013,-0.048,1.807,-25.730,-14.184
16:08:07:754,0.133,0.128,-0.003,-0.050,1.922,-25.480,-13.620
16:08:07:754,0.133,0.106,-0.037,-0.066,1.867,-25.116,-13.077
16:08:07:806,0.185,0.175,-0.016,-0.040,1.859,-25.196,-12.562
16:08:07:806,0.185,0.186,-0.040,-0.019,1.776,-25.387,-11.886
16:08:07:806,0.186,0.195,-0.040,-0.016,1.700,-25.332,-11.403
16:08:07:937,0.316,0.190,-0.026,0.002,1.236,-25.023,-11.306
16:08:07:938,0.317,0.179,-0.008,0.006,0.668,-24.485,-11.521
16:08:07:938,0.317,0.168,-0.009,0.021,0.332,-24.034,-11.703
16:08:07:938,0.317,0.152,-0.020,0.022,-0.147,-23.250,-12.081
16:08:07:987,0.367,0.122,-0.022,0.028,-0.462,-22.651,-12.448
16:08:07:988,0.368,0.099,-0.011,0.021,-0.922,-21.632,-13.162
16:08:07:989,0.368,0.059,0.014,0.019,-1.420,-20.449,-13.770
16:08:07:99,0.369,0.053,0.010,0.020,-1.790,-19.672,-14.261
16:08:08:084,0.463,0.034,0.033,0.025,-2.414,-18.441,-15.269
16:08:08:119,0.498,-0.006,0.041,0.016,-2.795,-17.383,-16.044
16:08:08:122,0.501,-0.021,0.041,0.033,-3.228,-15.642,-17.311
16:08:08:122,0.501,-0.058,0.030,0.019,-3.469,-13.450,-18.554
16:08:08:122,0.501,-0.093,0.027,0.009,-3.529,-11.714,-19.486
16:08:08:145,0.524,-0.113,0.043,0.004,-3.485,-9.535,-20.892
16:08:08:146,0.525,-0.156,0.016,0.001,-3.287,-8.231,-21.561
16:08:08:147,0.526,-0.170,-0.002,-0.020,-3.209,-7.121,-22.966
16:08:08:148,0.527,-0.185,-0.024,-0.010,-3.462,-7.279,-24.043
16:08:08:171,0.551,-0.130,-0.003,0.005,-3.874,-8.027,-24.606
16:08:08:172,0.552,-0.112,-0.015,-0.003,-4.579,-9.066,-25.619
16:08:08:173,0.552,-0.112,-0.027,-0.013,-4.889,-9.457,-26.156
16:08:08:303,0.682,-0.106,-0.010,-0.017,-5.012,-9.717,-26.360
16:08:08:304,0.683,-0.106,-0.020,-0.022,-4.780,-9.583,-26.009
16:08:08:304,0.683,-0.133,-0.036,-0.030,-4.226,-8.910,-25.693
16:08:08:305,0.684,-0.146,-0.049,-0.044,-3.801,-8.399,-25.531
16:08:08:329,0.708,-0.146,-0.045,-0.042,-3.251,-8.085,-25.230
16:08:08:33,0.709,-0.137,-0.009,-0.060,-2.919,-8.108,-24.662
16:08:08:332,0.711,-0.118,0.023,-0.059,-2.754,-8.456,-24.456
