Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
15:46:42:354,0,0.003,0.003,-0.006,-8.616,0.899,3.14
15:46:42:382,0.028,0.004,-0.003,0.005,-8.616,0.899,3.14
15:46:42:437,0.083,0.004,0,0,-8.616,0.899,3.14
15:46:42:437,0.083,0.005,-0.001,0.006,-8.616,0.899,3.14
15:46:42:459,0.105,0.005,0,0,-8.616,0.899,3.14
15:46:42:485,0.131,0.002,-0.003,0.005,-8.616,0.899,3.14
15:46:42:54,0.186,0.005,0,0,-8.616,0.899,3.14
15:46:42:541,0.187,0.006,-0.001,0.005,-8.616,0.899,3.14
15:46:42:565,0.211,0.005,0,0,-8.616,0.899,3.14
15:46:42:591,0.237,0.004,0.001,0.005,-8.616,0.899,3.14
15:46:42:618,0.264,0.002,0,-0.002,-8.616,0.899,3.14
15:46:42:644,0.29,0.005,-0.002,0.003,-8.619,0.898,3.15
15:46:42:698,0.344,0.007,0.002,0,-8.615,0.9,3.151
15:46:42:698,0.344,0.003,0,0.004,-8.599,0.903,3.15
15:46:42:721,0.367,0.003,0.001,0,-8.599,0.899,3.166
15:46:42:748,0.394,0.002,0,0.002,-8.599,0.899,3.166
15:46:42:774,0.42,0.005,0,-0.001,-8.599,0.899,3.166
15:46:42:802,0.448,0,-0.002,0.01,-8.599,0.899,3.166
15:46:42:826,0.472,0.001,0.001,0.002,-8.599,0.899,3.166
15:46:42:882,0.528,0,0,0.003,-8.599,0.899,3.166
15:46:42:882,0.528,0.002,-0.001,0.007,-8.599,0.899,3.166
15:46:42:907,0.553,0.004,-0.001,0.004,-8.599,0.899,3.166
15:46:42:933,0.579,0.004,-0.001,0.005,-8.599,0.899,3.166
15:46:42:959,0.605,0.005,0,0.001,-8.599,0.899,3.166
15:46:43:014,0.66,0.003,-0.001,0.003,-8.599,0.899,3.166
15:46:43:015,0.661,0,0,-0.003,-8.599,0.899,3.166
15:46:43:036,0.682,0.001,0,0.003,-8.599,0.899,3.166
15:46:43:063,0.709,0.003,0,0.001,-8.599,0.899,3.166
15:46:43:119,0.765,0.002,0,0.005,-8.599,0.899,3.166
15:46:43:119,0.765,0.004,-0.001,-0.002,-8.596,0.9,3.157
15:46:43:142,0.788,0.005,-0.001,0.005,-8.597,0.899,3.146
15:46:43:169,0.815,0.004,0,-0.004,-8.599,0.901,3.135
15:46:43:194,0.84,0.002,0,0.008,-8.599,0.901,3.135
15:46:43:22,0.866,0.005,0,0,-8.599,0.901,3.135
15:46:43:246,0.892,0.005,-0.003,0.009,-8.604,0.9,3.133
15:46:43:273,0.919,0.002,0.002,0,-8.618,0.901,3.129
15:46:43:299,0.945,0.003,0,0.002,-8.629,0.896,3.131
15:46:43:325,0.971,0.005,0,0,-8.63,0.9,3.136
15:46:43:408,1.054,0.006,-0.001,0.004,-8.649,0.9,3.13
15:46:43:409,1.055,0.001,0.001,0,-8.651,0.895,3.135
15:46:43:436,1.082,0.006,-0.001,0.003,-8.651,0.895,3.135
15:46:43:437,1.083,0.004,0.001,0.005,-8.651,0.895,3.135
15:46:43:437,1.083,0.003,0,0.006,-8.651,0.895,3.135
15:46:43:486,1.132,0.004,0.001,0.001,-8.651,0.895,3.135
15:46:43:486,1.132,0.002,-0.001,0.001,-8.651,0.895,3.135
15:46:43:539,1.185,0.006,-0.003,0.003,-8.651,0.895,3.135
15:46:43:54,1.186,0.004,0,0.004,-8.651,0.895,3.135
15:46:43:561,1.207,0.003,-0.002,0.005,-8.651,0.895,3.135
15:46:43:617,1.263,0.004,-0.002,0.006,-8.651,0.895,3.135
15:46:43:617,1.263,0.004,-0.001,0.004,-8.651,0.895,3.135
15:46:43:666,1.312,0.005,0.001,0.005,-8.651,0.895,3.135
15:46:43:696,1.342,0.006,-0.002,0.003,-8.651,0.895,3.135
15:46:43:696,1.342,0.002,0,-0.004,-8.651,0.895,3.135
15:46:43:72,1.366,0.004,0.001,0.003,-8.651,0.895,3.135
15:46:43:745,1.391,0.006,0,0.001,-8.651,0.895,3.135
15:46:43:802,1.448,0.005,0,0.006,-8.651,0.895,3.135
15:46:43:802,1.448,0.006,0.001,-0.001,-8.651,0.895,3.135
15:46:43:824,1.47,0.006,-0.001,0.005,-8.651,0.895,3.135
15:46:43:85,1.496,0.007,0.001,0,-8.651,0.895,3.135
15:46:43:877,1.523,0.006,-0.002,0.01,-8.651,0.895,3.135
15:46:43:906,1.552,0.004,0,-0.002,-8.651,0.895,3.135
15:46:43:929,1.575,0.004,-0.002,0.011,-8.651,0.895,3.135
15:46:43:957,1.603,0.007,0.002,-0.001,-8.651,0.895,3.135
15:46:43:983,1.629,0.008,-0.002,0.008,-8.651,0.895,3.135
15:46:44:008,1.654,0.006,0.002,0.004,-8.651,0.895,3.135
15:46:44:092,1.738,0.008,0,0.008,-8.651,0.895,3.135
15:46:44:093,1.739,0.005,0.001,0.006,-8.651,0.895,3.135
15:46:44:094,1.74,0.008,0,0.011,-8.651,0.895,3.135
15:46:44:114,1.76,0.007,-0.001,0.001,-8.651,0.895,3.135
15:46:44:139,1.785,0.007,-0.001,0.01,-8.651,0.895,3.135
15:46:44:195,1.841,0.005,-0.001,0.006,-8.651,0.895,3.135
15:46:44:195,1.841,0.007,-0.001,0.012,-8.651,0.895,3.135
15:46:44:247,1.893,0.008,-0.001,0.004,-8.651,0.895,3.135
15:46:44:248,1.894,0.009,0,0.005,-8.651,0.895,3.135
15:46:44:27,1.916,0.005,-0.002,0.006,-8.651,0.895,3.135
15:46:44:298,1.944,0.007,0.001,0.007,-8.651,0.895,3.135
15:46:44:323,1.969,0.005,0.001,0.009,-8.651,0.895,3.135
15:46:44:378,2.024,0.007,0,0.012,-8.649,0.9,3.13
15:46:44:379,2.025,0.009,0,0.009,-8.649,0.9,3.13
15:46:44:403,2.049,0.012,0,0.012,-8.64,0.9,3.133
15:46:44:429,2.075,0.011,0.001,0.005,-8.64,0.9,3.133
15:46:44:454,2.1,0.008,0.001,0.001,-8.64,0.9,3.133
15:46:44:48,2.126,0.008,0,0.007,-8.638,0.905,3.128
15:46:44:506,2.152,0.003,0.002,-0.001,-8.638,0.905,3.128
