Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
19:39:53:794,0.000,0.004,-0.002,-0.010,-8.999,41.598,0.794
19:39:53:85,0.056,0.001,-0.003,-0.014,-8.999,41.598,0.794
19:39:53:85,0.056,0.003,-0.001,-0.008,-8.999,41.598,0.794
19:39:53:902,0.108,-0.001,-0.001,-0.016,-8.999,41.598,0.794
19:39:53:903,0.109,0.002,-0.001,-0.009,-8.999,41.598,0.794
19:39:53:926,0.132,0.001,0.000,-0.010,-8.999,41.598,0.794
19:39:53:952,0.158,0.000,-0.001,-0.009,-8.999,41.598,0.794
19:39:53:977,0.183,0.002,0.000,-0.008,-8.999,41.605,0.794
19:39:54:035,0.241,0.004,-0.002,-0.008,-8.999,41.605,0.794
19:39:54:036,0.242,0.002,0.001,-0.008,-8.999,41.605,0.794
19:39:54:089,0.295,0.001,-0.001,-0.009,-8.999,41.605,0.794
19:39:54:089,0.295,0.000,-0.002,-0.006,-8.999,41.612,0.793
19:39:54:112,0.318,0.000,-0.004,-0.005,-8.999,41.612,0.793
19:39:54:113,0.319,0.001,0.001,-0.010,-8.999,41.612,0.793
19:39:54:166,0.372,-0.003,0.000,-0.015,-8.999,41.612,0.793
19:39:54:166,0.372,0.001,0.000,-0.008,-8.999,41.612,0.793
19:39:54:189,0.395,-0.004,0.001,-0.015,-8.999,41.612,0.800
19:39:54:214,0.420,0.000,-0.001,-0.010,-8.999,41.612,0.800
19:39:54:24,0.446,-0.005,-0.002,-0.012,-8.999,41.612,0.800
19:39:54:267,0.473,0.002,0.000,-0.006,-9.006,41.612,0.800
19:39:54:294,0.500,-0.005,-0.002,-0.013,-9.006,41.612,0.800
19:39:54:345,0.551,-0.001,-0.001,-0.004,-9.010,41.615,0.797
19:39:54:374,0.581,-0.005,0.000,-0.010,-9.013,41.612,0.800
19:39:54:375,0.581,-0.004,-0.002,-0.009,-9.024,41.615,0.797
19:39:54:399,0.605,-0.007,-0.001,-0.014,-9.024,41.615,0.797
