Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
19:33:52:395,0.000,-0.001,-0.009,0.014,-9.214,-42.059,1.484
19:33:52:396,0.000,0.005,-0.007,0.006,-9.226,-42.060,1.491
19:33:52:396,0.000,0.005,-0.009,0.009,-9.237,-42.065,1.494
19:33:52:446,0.050,-0.001,-0.005,0.008,-9.267,-42.060,1.491
19:33:52:446,0.050,0.003,-0.009,0.011,-9.292,-42.064,1.490
19:33:52:468,0.072,0.007,-0.007,0.007,-9.304,-42.065,1.497
19:33:52:551,0.156,-0.003,-0.008,0.018,-9.328,-42.064,1.491
19:33:52:552,0.157,0.000,-0.009,0.009,-9.339,-42.069,1.494
19:33:52:553,0.157,0.001,-0.009,0.014,-9.364,-42.065,1.492
19:33:52:572,0.176,-0.001,-0.009,0.012,-9.380,-42.069,1.494
19:33:52:598,0.203,0.000,-0.007,0.011,-9.400,-42.065,1.494
19:33:52:684,0.288,0.002,-0.010,0.008,-9.426,-42.069,1.493
19:33:52:684,0.289,0.002,-0.005,0.012,-9.438,-42.069,1.500
19:33:52:685,0.290,0.000,-0.010,0.012,-9.462,-42.071,1.514
19:33:52:733,0.338,0.004,-0.006,0.008,-9.483,-42.072,1.519
19:33:52:734,0.338,0.000,-0.006,0.011,-9.511,-42.067,1.527
19:33:52:756,0.360,0.005,-0.004,0.005,-9.533,-42.068,1.553
19:33:52:871,0.475,0.001,-0.009,0.012,-9.549,-42.075,1.575
19:33:52:871,0.476,0.005,-0.010,0.006,-9.572,-42.071,1.605
19:33:52:872,0.477,0.000,-0.005,0.009,-9.593,-42.067,1.625
19:33:52:873,0.477,0.002,-0.003,0.001,-9.615,-42.076,1.656
19:33:52:945,0.550,-0.003,-0.013,0.019,-9.624,-42.072,1.669
19:33:52:946,0.550,-0.010,-0.005,0.008,-9.622,-42.074,1.700
19:33:52:947,0.551,-0.012,-0.005,0.009,-9.629,-42.105,1.711
19:33:53:025,0.629,0.001,-0.010,0.011,-9.635,-42.158,1.724
19:33:53:025,0.630,-0.005,-0.004,0.013,-9.652,-42.209,1.734
19:33:53:026,0.630,0.006,-0.011,0.007,-9.672,-42.236,1.737
19:33:53:046,0.650,0.002,-0.007,0.017,-9.687,-42.271,1.741
19:33:53:071,0.676,-0.001,-0.008,0.010,-9.682,-42.301,1.745
19:33:53:097,0.702,-0.003,-0.012,0.011,-9.684,-42.334,1.757
19:33:53:152,0.757,-0.004,-0.004,0.004,-9.683,-42.356,1.779
19:33:53:153,0.758,-0.001,-0.011,0.004,-9.686,-42.357,1.789
19:33:53:178,0.783,0.003,-0.009,0.012,-9.682,-42.354,1.815
19:33:53:204,0.809,0.005,-0.004,0.012,-9.686,-42.361,1.830
19:33:53:258,0.862,0.012,-0.002,0.003,-9.696,-42.333,1.866
19:33:53:258,0.863,-0.006,-0.011,0.009,-9.691,-42.288,1.900
19:33:53:283,0.888,-0.001,0.001,0.006,-9.693,-42.265,1.923
19:33:53:365,0.970,-0.002,-0.013,0.009,-9.668,-42.233,1.963
19:33:53:365,0.970,0.000,-0.008,0.004,-9.671,-42.205,1.990
19:33:53:418,1.022,-0.006,-0.009,0.010,-9.658,-42.166,2.032
19:33:53:419,1.023,-0.004,-0.006,0.009,-9.665,-42.104,2.071
19:33:53:42,1.024,-0.007,-0.010,0.013,-9.663,-42.069,2.095
19:33:53:439,1.043,-0.006,-0.006,0.015,-9.665,-42.015,2.115
19:33:53:523,1.127,-0.003,-0.006,0.003,-9.666,-41.986,2.133
19:33:53:524,1.128,-0.009,-0.008,0.012,-9.669,-41.978,2.163
19:33:53:524,1.129,-0.003,-0.006,0.000,-9.666,-41.980,2.194
19:33:53:662,1.266,-0.004,-0.003,0.011,-9.670,-41.977,2.208
19:33:53:662,1.266,0.002,-0.009,0.004,-9.671,-41.977,2.229
19:33:53:662,1.267,-0.004,-0.008,0.010,-9.667,-41.975,2.255
19:33:53:662,1.267,-0.001,-0.006,0.001,-9.669,-41.981,2.281
19:33:53:706,1.311,-0.008,-0.006,0.006,-9.668,-41.978,2.296
19:33:53:707,1.312,-0.005,-0.002,0.006,-9.667,-41.986,2.333
19:33:53:708,1.312,0.004,-0.007,0.013,-9.641,-41.990,2.391
19:33:53:73,1.335,0.000,-0.004,-0.001,-9.614,-41.980,2.443
19:33:53:731,1.336,-0.008,-0.011,0.013,-9.563,-41.981,2.523
19:33:53:888,1.493,-0.007,-0.008,0.007,-9.519,-41.980,2.570
19:33:53:92,1.525,-0.012,-0.009,0.009,-9.472,-41.979,2.628
19:33:53:921,1.526,-0.004,-0.004,0.009,-9.444,-41.972,2.675
19:33:53:922,1.527,-0.004,-0.008,0.012,-9.426,-41.973,2.701
19:33:53:923,1.528,-0.004,-0.005,0.004,-9.396,-41.971,2.744
19:33:54:001,1.605,-0.009,-0.011,0.010,-9.367,-41.974,2.772
