Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
09:35:05:373,0.000,0.005,-0.008,-0.005,-9.202,-14.750,-5.874
09:35:05:373,0.000,0.009,-0.008,0.004,-9.184,-14.854,-5.860
09:35:05:373,0.000,0.003,-0.007,0.000,-9.178,-14.882,-5.860
09:35:05:506,0.133,0.004,-0.010,0.001,-9.181,-14.907,-5.854
09:35:05:507,0.134,0.003,-0.007,-0.005,-9.183,-14.924,-5.848
09:35:05:507,0.134,0.003,-0.009,0.001,-9.182,-14.982,-5.837
09:35:05:508,0.135,0.007,-0.009,0.000,-9.190,-15.043,-5.833
09:35:05:55,0.177,0.005,-0.007,0.001,-9.193,-15.079,-5.826
09:35:05:612,0.239,0.008,-0.005,-0.009,-9.197,-15.126,-5.817
09:35:05:612,0.239,0.007,-0.006,0.001,-9.180,-15.127,-5.823
09:35:05:612,0.239,0.010,-0.006,0.003,-9.180,-15.127,-5.823
09:35:05:613,0.240,0.003,-0.009,0.004,-9.180,-15.127,-5.823
09:35:05:632,0.259,0.003,-0.005,-0.003,-9.181,-15.123,-5.818
09:35:05:632,0.259,0.005,-0.007,0.000,-9.179,-15.091,-5.821
09:35:05:769,0.396,0.005,-0.009,0.001,-9.174,-15.081,-5.820
09:35:05:77,0.397,0.002,-0.006,-0.006,-9.176,-15.084,-5.790
09:35:05:771,0.398,0.006,-0.009,0.001,-9.176,-15.089,-5.794
09:35:05:772,0.399,0.009,-0.009,0.004,-9.176,-15.063,-5.792
09:35:05:873,0.500,0.003,-0.006,0.003,-9.168,-15.031,-5.757
09:35:05:873,0.500,0.002,-0.008,-0.001,-9.168,-15.007,-5.733
09:35:05:874,0.501,0.003,-0.008,-0.004,-9.165,-15.017,-5.685
09:35:05:875,0.502,0.005,-0.005,-0.009,-9.172,-15.050,-5.664
09:35:05:92,0.548,-0.002,-0.007,-0.005,-9.180,-15.141,-5.621
09:35:05:922,0.549,0.017,-0.013,0.007,-9.169,-15.323,-5.561
09:35:05:976,0.603,0.016,-0.002,0.005,-9.152,-15.647,-5.439
09:35:05:976,0.603,0.001,-0.005,-0.003,-9.110,-15.913,-5.326
09:35:05:976,0.603,0.001,-0.009,0.000,-9.080,-16.081,-5.257
09:35:06:111,0.738,0.019,-0.004,-0.016,-9.019,-16.359,-5.175
09:35:06:111,0.738,0.013,-0.006,0.017,-8.983,-16.521,-5.110
09:35:06:111,0.738,0.002,-0.008,-0.004,-8.929,-16.649,-5.028
09:35:06:112,0.739,-0.002,-0.007,-0.001,-8.888,-16.729,-4.969
09:35:06:214,0.841,0.004,-0.012,-0.008,-8.856,-16.774,-4.937
09:35:06:215,0.842,0.000,-0.009,0.004,-8.809,-16.825,-4.925
09:35:06:216,0.843,0.008,-0.004,-0.009,-8.785,-16.852,-4.921
09:35:06:217,0.844,0.003,-0.008,0.009,-8.743,-16.923,-4.909
09:35:06:234,0.861,0.004,-0.006,-0.001,-8.708,-16.967,-4.906
09:35:06:235,0.862,0.006,-0.006,0.000,-8.680,-17.000,-4.896
09:35:06:346,0.973,0.007,-0.007,-0.003,-8.643,-17.048,-4.888
09:35:06:346,0.973,0.006,-0.008,0.002,-8.614,-17.076,-4.883
09:35:06:346,0.973,0.006,-0.007,0.000,-8.568,-17.115,-4.883
09:35:06:347,0.974,0.001,-0.006,0.001,-8.535,-17.138,-4.873
09:35:06:362,0.989,0.006,-0.005,-0.004,-8.490,-17.173,-4.868
09:35:06:442,1.069,0.004,-0.006,0.005,-8.450,-17.211,-4.870
09:35:06:473,1.100,0.004,-0.006,-0.001,-8.422,-17.234,-4.861
09:35:06:474,1.101,0.005,-0.004,0.000,-8.382,-17.267,-4.858
09:35:06:474,1.101,0.007,-0.008,0.001,-8.357,-17.289,-4.860
09:35:06:581,1.208,0.004,-0.005,0.001,-8.308,-17.318,-4.850
09:35:06:582,1.209,0.005,-0.006,0.000,-8.274,-17.335,-4.865
09:35:06:583,1.210,0.002,-0.009,0.007,-8.249,-17.340,-4.884
09:35:06:583,1.210,0.002,-0.005,0.000,-8.216,-17.338,-4.917
09:35:06:713,1.340,0.009,-0.008,-0.004,-8.190,-17.359,-4.939
09:35:06:714,1.341,0.007,-0.009,-0.002,-8.158,-17.374,-4.965
09:35:06:715,1.342,0.012,-0.007,-0.011,-8.140,-17.394,-4.979
09:35:06:716,1.343,0.009,-0.007,-0.002,-8.100,-17.441,-5.001
09:35:06:734,1.361,0.007,-0.005,-0.007,-8.071,-17.479,-4.996
09:35:06:735,1.362,0.007,-0.009,0.005,-8.044,-17.495,-5.003
09:35:06:839,1.466,0.006,-0.009,-0.006,-8.018,-17.507,-5.005
09:35:06:84,1.467,0.001,0.004,0.001,-8.010,-17.510,-5.039
09:35:06:949,1.576,0.004,-0.008,0.002,-7.978,-17.503,-5.087
09:35:06:95,1.577,0.026,-0.002,0.027,-7.955,-17.306,-5.184
09:35:06:951,1.578,0.024,-0.018,-0.002,-7.924,-16.945,-5.332
09:35:06:952,1.579,-0.004,-0.007,0.027,-7.893,-16.609,-5.397
09:35:06:975,1.602,-0.001,0.000,-0.020,-7.905,-16.391,-5.408
09:35:06:976,1.603,-0.006,-0.005,-0.017,-7.944,-16.125,-5.425
09:35:06:977,1.604,0.001,-0.006,-0.023,-7.960,-16.051,-5.435
09:35:06:978,1.605,-0.006,-0.003,-0.014,-7.958,-16.113,-5.450
09:35:07:08,1.707,0.011,0.001,-0.009,-7.941,-16.335,-5.443
09:35:07:08,1.707,0.006,-0.008,0.016,-7.921,-16.532,-5.421
09:35:07:081,1.708,0.016,-0.003,0.003,-7.887,-16.741,-5.396
09:35:07:082,1.709,0.020,-0.021,0.020,-7.836,-16.679,-5.469
09:35:07:098,1.725,0.002,-0.007,-0.001,-7.790,-16.512,-5.531
09:35:07:183,1.810,-0.004,-0.007,-0.009,-7.758,-16.410,-5.542
09:35:07:183,1.810,0.005,-0.004,-0.017,-7.749,-16.411,-5.539
09:35:07:183,1.810,0.002,-0.009,-0.001,-7.707,-16.496,-5.531
09:35:07:204,1.831,0.001,-0.004,-0.003,-7.676,-16.587,-5.521
09:35:07:317,1.944,0.003,0.001,0.001,-7.623,-16.770,-5.508
09:35:07:318,1.945,0.015,-0.010,0.006,-7.538,-16.908,-5.536
09:35:07:318,1.945,0.008,-0.009,0.013,-7.476,-16.956,-5.542
09:35:07:319,1.946,0.012,-0.005,0.001,-7.401,-16.952,-5.553
09:35:07:333,1.960,0.029,0.003,-0.016,-7.355,-16.955,-5.531
09:35:07:449,2.076,-0.002,-0.008,-0.007,-7.298,-17.000,-5.457
09:35:07:449,2.076,0.014,0.000,-0.018,-7.241,-17.050,-5.397
09:35:07:449,2.076,0.008,-0.007,0.013,-7.126,-17.227,-5.304
09:35:07:45,2.077,0.023,-0.005,0.005,-7.011,-17.359,-5.198
09:35:07:552,2.179,-0.019,0.000,-0.006,-6.948,-17.395,-5.103
09:35:07:553,2.180,0.003,-0.009,-0.007,-6.845,-17.441,-4.982
09:35:07:554,2.181,-0.007,-0.009,-0.002,-6.777,-17.500,-4.930
09:35:07:554,2.181,0.005,-0.011,-0.002,-6.653,-17.603,-4.860
09:35:07:571,2.198,0.008,-0.014,0.006,-6.527,-17.679,-4.818
09:35:07:683,2.310,-0.002,-0.006,-0.005,-6.453,-17.732,-4.791
09:35:07:684,2.311,0.002,-0.012,0.006,-6.348,-17.843,-4.747
09:35:07:685,2.312,0.033,0.018,0.014,-6.285,-17.898,-4.738
09:35:07:686,2.313,0.023,-0.067,0.024,-6.172,-17.502,-4.883
09:35:07:859,2.486,0.002,-0.004,0.023,-6.118,-17.265,-4.869
09:35:07:921,2.548,-0.004,-0.017,0.031,-6.018,-16.730,-4.836
09:35:07:921,2.548,0.013,0.005,-0.006,-5.903,-16.131,-4.756
