Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
14:08:00:246,0.000,0.019,0.037,0.058,8.184,-6.851,27.577
14:08:00:304,0.058,-0.014,0.040,0.027,8.181,-5.470,27.159
14:08:00:304,0.058,-0.025,0.035,0.020,8.361,-3.349,26.418
14:08:00:355,0.109,-0.078,-0.014,-0.001,8.540,-1.950,25.956
14:08:00:355,0.109,-0.066,-0.025,-0.016,8.746,-0.324,25.400
14:08:00:376,0.130,-0.072,-0.024,-0.033,8.846,0.783,24.934
14:08:00:432,0.186,-0.086,-0.029,-0.024,8.817,1.245,24.778
14:08:00:432,0.186,-0.068,-0.048,-0.028,8.615,1.537,24.706
14:08:00:483,0.237,-0.065,-0.040,-0.022,8.419,1.489,24.584
14:08:00:511,0.265,-0.050,-0.017,-0.021,8.053,1.169,24.165
14:08:00:511,0.265,-0.069,-0.011,0.011,7.636,0.663,23.527
14:08:00:534,0.288,-0.090,-0.011,0.025,7.313,0.490,23.088
14:08:00:62,0.374,-0.099,-0.007,0.035,6.977,0.016,22.845
14:08:00:62,0.374,-0.102,0.022,0.045,6.855,-0.069,22.880
14:08:00:62,0.374,-0.099,0.039,0.058,6.845,-0.324,23.087
14:08:00:668,0.422,-0.074,0.032,0.071,6.948,-0.592,23.337
14:08:00:669,0.423,-0.064,0.008,0.073,7.325,-1.390,23.750
14:08:00:721,0.475,-0.024,-0.071,0.061,7.583,-2.754,23.834
14:08:00:721,0.475,0.005,-0.110,0.069,7.885,-4.421,23.891
14:08:00:744,0.498,0.078,-0.097,0.041,8.370,-6.170,23.997
14:08:00:77,0.524,0.122,0.080,0.009,8.584,-7.466,24.067
14:08:00:826,0.580,0.125,0.186,0.027,8.576,-8.284,24.095
14:08:00:827,0.581,0.078,0.212,0.080,8.340,-8.819,23.989
14:08:00:849,0.603,0.020,0.136,0.114,8.175,-8.866,23.862
14:08:00:875,0.629,0.022,0.029,0.132,7.945,-9.062,23.734
14:08:00:903,0.657,0.012,-0.002,0.147,7.869,-8.974,23.680
14:08:00:957,0.711,-0.011,-0.098,0.134,7.908,-8.729,23.675
14:08:00:957,0.711,-0.015,-0.151,0.085,8.044,-8.393,23.727
14:08:01:009,0.763,0.006,-0.159,0.052,8.309,-8.278,23.795
14:08:01:01,0.764,0.036,-0.124,0.025,8.494,-8.002,23.780
14:08:01:062,0.816,0.031,-0.046,0.041,8.513,-7.663,23.646
14:08:01:063,0.817,0.012,-0.027,0.052,8.371,-7.042,23.248
14:08:01:085,0.839,-0.018,0.002,0.062,8.182,-6.569,22.865
14:08:01:143,0.897,-0.048,-0.014,0.081,7.823,-5.798,22.301
14:08:01:144,0.898,-0.093,-0.018,0.128,7.452,-4.662,21.858
14:08:01:145,0.899,-0.109,-0.020,0.146,7.215,-4.145,21.644
14:08:01:164,0.918,-0.115,-0.035,0.155,6.943,-2.773,21.410
14:08:01:217,0.971,-0.120,-0.025,0.145,7.128,-1.680,21.549
14:08:01:247,1.001,-0.145,0.009,0.126,7.166,0.649,21.859
14:08:01:247,1.001,-0.135,0.070,0.107,6.852,2.947,22.137
14:08:01:298,1.052,-0.117,0.175,0.123,6.508,4.227,22.208
14:08:01:299,1.053,-0.211,0.848,0.136,5.314,5.743,21.899
14:08:01:322,1.076,-0.223,0.696,0.032,4.683,5.081,21.431
14:08:01:348,1.102,-0.218,0.026,-0.026,5.563,1.547,20.097
14:08:01:375,1.129,-0.092,-0.101,-0.009,7.101,-2.688,19.011
14:08:01:431,1.185,0.013,-0.293,0.048,8.104,-5.484,19.024
14:08:01:431,1.185,0.123,-0.306,0.043,9.397,-8.262,20.165
14:08:01:511,1.265,0.046,-0.195,0.038,10.229,-9.093,21.537
14:08:01:511,1.265,-0.026,-0.115,-0.006,11.408,-9.151,24.117
14:08:01:513,1.267,0.010,-0.067,-0.114,12.149,-9.284,25.758
14:08:01:561,1.315,0.054,-0.050,-0.140,13.218,-9.829,27.703
14:08:01:561,1.315,0.150,-0.052,-0.145,14.243,-10.821,29.005
14:08:01:642,1.396,0.173,-0.061,-0.132,14.892,-11.507,29.542
14:08:01:643,1.397,0.183,-0.091,-0.149,15.826,-12.447,30.031
14:08:01:644,1.398,0.219,-0.097,-0.155,16.328,-12.898,30.301
14:08:01:692,1.446,0.192,-0.181,-0.155,16.803,-13.045,30.759
14:08:01:692,1.446,0.187,-0.211,-0.128,16.889,-12.532,31.325
14:08:01:715,1.469,0.191,-0.191,-0.136,16.683,-12.162,31.733
14:08:01:802,1.556,0.193,-0.149,-0.103,16.019,-11.621,32.171
14:08:01:802,1.556,0.186,-0.146,-0.066,15.382,-11.406,32.270
14:08:01:802,1.556,0.165,-0.151,-0.029,14.151,-11.000,32.130
14:08:01:936,1.690,0.153,-0.108,0.002,13.202,-10.639,31.864
14:08:01:936,1.690,0.149,-0.018,-0.008,11.661,-9.840,31.233
14:08:01:937,1.691,0.144,0.080,-0.025,10.087,-8.770,30.129
14:08:01:938,1.692,0.113,0.156,-0.021,9.120,-7.967,29.033
14:08:01:953,1.707,0.073,0.269,-0.021,7.865,-6.620,26.944
14:08:02:01,1.764,-0.078,0.823,-0.071,5.650,-3.182,22.379
14:08:02:011,1.765,-0.318,0.366,0.183,4.596,-0.358,19.285
14:08:02:06,1.814,-0.385,0.076,0.288,4.263,1.475,17.436
14:08:02:06,1.814,-0.405,-0.313,0.284,3.955,3.684,15.386
14:08:02:112,1.866,-0.286,-0.270,0.160,3.719,4.135,14.846
14:08:02:113,1.867,-0.207,-0.137,0.090,3.534,3.140,15.229
14:08:02:136,1.890,-0.113,0.013,0.008,4.052,1.180,17.135
14:08:02:192,1.946,-0.007,0.104,0.034,4.942,-0.065,19.172
14:08:02:192,1.946,0.189,0.094,0.055,6.975,-1.586,22.877
14:08:02:244,1.998,0.157,-0.010,0.022,8.688,-2.018,25.517
14:08:02:244,1.998,0.240,-0.112,-0.014,11.296,-2.321,29.276
14:08:02:267,2.021,0.296,-0.155,-0.047,12.789,-2.620,30.999
14:08:02:322,2.076,0.224,-0.166,-0.047,14.590,-3.079,32.933
14:08:02:323,2.077,0.228,-0.219,-0.032,15.512,-3.012,34.024
14:08:02:374,2.128,0.198,-0.223,-0.015,15.661,-3.235,34.257
14:08:02:375,2.129,0.219,-0.291,-0.005,15.367,-3.679,33.876
14:08:02:427,2.181,0.201,-0.251,0.029,14.882,-4.002,33.321
14:08:02:427,2.181,0.149,-0.099,0.103,13.661,-3.664,32.316
14:08:02:45,2.204,0.092,-0.087,0.132,12.166,-2.503,31.276
14:08:02:505,2.259,0.030,-0.005,0.228,11.208,-1.817,30.524
14:08:02:532,2.286,-0.056,0.223,0.345,9.940,-0.344,29.405
14:08:02:533,2.287,-0.040,0.255,0.365,9.251,0.588,28.747
14:08:02:642,2.396,-0.039,0.330,0.326,8.670,3.620,28.071
14:08:02:643,2.397,-0.030,0.627,0.048,7.857,7.088,27.452
14:08:02:644,2.398,0.025,0.856,-0.035,7.332,8.979,27.056
14:08:02:645,2.399,-0.129,0.318,-0.110,8.162,9.116,26.906
14:08:02:69,2.444,-0.163,-0.271,-0.186,9.856,7.614,26.913
14:08:02:69,2.444,-0.050,-0.494,-0.117,12.529,4.329,26.964
14:08:02:713,2.467,-0.012,-0.450,-0.103,14.081,2.383,27.197
14:08:02:768,2.522,0.089,-0.209,-0.124,16.008,-0.444,27.537
14:08:02:769,2.523,0.070,0.068,-0.153,17.442,-2.985,27.469
14:08:02:792,2.546,0.063,0.176,-0.229,18.035,-4.767,27.122
14:08:02:848,2.603,0.061,0.166,-0.250,18.399,-7.232,26.314
14:08:02:848,2.603,0.059,0.041,-0.246,18.481,-8.706,25.732
14:08:02:901,2.655,0.071,-0.045,-0.237,18.672,-10.468,25.157
14:08:02:901,2.655,0.100,-0.164,-0.220,19.116,-11.476,25.307
14:08:02:923,2.677,0.114,-0.169,-0.196,19.478,-11.578,25.890
14:08:02:978,2.732,0.131,-0.130,-0.172,19.976,-11.251,27.376
14:08:02:979,2.733,0.153,-0.116,-0.140,20.221,-10.425,28.755
14:08:03:002,2.756,0.168,-0.140,-0.100,20.422,-8.942,31.186
14:08:03:086,2.840,0.219,-0.121,-0.073,20.327,-7.177,33.649
14:08:03:087,2.841,0.241,-0.106,-0.058,20.230,-6.118,35.109
14:08:03:088,2.842,0.316,-0.072,-0.082,20.222,-4.724,36.740
14:08:03:107,2.861,0.348,-0.039,-0.110,20.236,-3.842,37.345
14:08:03:133,2.887,0.395,-0.012,-0.150,19.885,-1.450,37.767
14:08:03:16,2.914,0.401,0.046,-0.168,19.150,0.862,37.845
14:08:03:3,3.054,0.380,0.233,-0.237,17.116,5.692,37.330
14:08:03:3,3.054,0.183,0.203,-0.114,14.412,11.540,35.750
14:08:03:301,3.055,-0.024,-0.023,0.033,12.718,15.507,34.218
