Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
13:33:17:312,0.000,0.000,0.012,-0.008,-4.216,1.327,12.327
13:33:17:337,0.025,0.008,0.000,-0.005,-4.124,1.269,12.360
13:33:17:363,0.051,0.011,0.001,0.012,-4.086,1.251,12.356
13:33:17:447,0.135,-0.002,0.001,0.002,-4.060,1.248,12.340
13:33:17:448,0.136,0.020,0.007,0.016,-4.034,1.200,12.313
13:33:17:449,0.137,0.006,0.002,-0.003,-4.027,1.189,12.282
13:33:17:468,0.156,0.009,0.000,0.000,-4.028,1.201,12.249
13:33:17:521,0.210,0.025,0.009,0.012,-4.034,1.194,12.229
13:33:17:551,0.240,0.019,0.004,0.015,-4.041,1.136,12.213
13:33:17:552,0.240,0.009,0.006,-0.002,-4.066,1.051,12.205
13:33:17:573,0.262,0.004,-0.002,-0.001,-4.070,0.989,12.207
13:33:17:601,0.289,0.014,0.006,0.004,-4.071,0.895,12.210
13:33:17:655,0.343,0.010,0.008,0.008,-4.059,0.863,12.205
13:33:17:655,0.343,0.004,0.001,-0.005,-4.053,0.896,12.219
13:33:17:707,0.396,0.001,0.001,-0.005,-4.035,0.976,12.218
13:33:17:708,0.396,0.006,0.000,-0.016,-4.021,1.038,12.209
13:33:17:73,0.419,0.013,0.006,0.003,-3.991,1.124,12.186
13:33:17:757,0.445,-0.001,0.011,0.003,-3.966,1.183,12.178
13:33:17:782,0.471,0.000,-0.004,0.000,-3.906,1.158,12.178
13:33:17:841,0.529,0.007,0.003,-0.002,-3.868,1.062,12.161
13:33:17:842,0.530,0.002,0.002,-0.001,-3.854,1.000,12.138
13:33:17:843,0.531,0.021,0.010,0.026,-3.822,0.898,12.080
13:33:17:891,0.579,0.029,0.013,0.009,-3.795,0.847,12.029
13:33:17:891,0.580,0.011,0.000,0.000,-3.784,0.839,11.979
13:33:17:942,0.630,0.010,0.004,-0.008,-3.782,0.842,11.963
13:33:17:968,0.656,0.010,0.003,0.009,-3.785,0.876,11.929
13:33:17:997,0.685,0.005,0.004,-0.003,-3.787,0.896,11.917
13:33:17:998,0.686,0.013,0.005,0.004,-3.780,0.890,11.914
13:33:18:019,0.707,0.007,0.007,-0.008,-3.778,0.871,11.904
13:33:18:048,0.736,0.013,0.009,0.008,-3.751,0.838,11.905
13:33:18:128,0.816,0.012,0.000,0.005,-3.734,0.780,11.896
13:33:18:129,0.817,0.003,0.005,0.003,-3.727,0.758,11.888
13:33:18:153,0.841,0.011,0.006,-0.012,-3.729,0.761,11.880
13:33:18:154,0.842,0.012,-0.001,0.004,-3.740,0.800,11.871
13:33:18:177,0.865,0.003,0.013,0.004,-3.749,0.859,11.862
13:33:18:203,0.891,0.013,0.004,0.004,-3.756,0.910,11.854
13:33:18:258,0.946,0.005,0.000,-0.008,-3.766,0.938,11.856
13:33:18:259,0.947,0.008,0.005,0.005,-3.770,0.953,11.848
13:33:18:283,0.972,0.011,0.000,-0.001,-3.765,0.954,11.839
13:33:18:309,0.997,0.010,0.007,0.002,-3.769,0.951,11.837
13:33:18:334,1.022,0.008,-0.001,-0.005,-3.767,0.956,11.832
13:33:18:421,1.109,0.009,0.010,0.001,-3.770,0.963,11.825
13:33:18:421,1.109,0.010,0.005,0.003,-3.774,0.978,11.818
