Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
19:17:01:425,0.000,-0.011,-0.003,0.007,-0.204,-12.236,14.735
19:17:01:426,0.000,-0.010,-0.003,0.006,-0.178,-12.327,14.738
19:17:01:448,0.023,-0.015,-0.004,0.006,-0.142,-12.410,14.729
19:17:01:533,0.108,-0.015,-0.002,-0.005,-0.107,-12.504,14.744
19:17:01:534,0.109,-0.011,0.002,0.002,-0.074,-12.745,14.774
19:17:01:534,0.109,-0.004,-0.003,-0.004,-0.027,-13.024,14.780
19:17:01:553,0.128,-0.001,0.002,0.006,-0.005,-13.231,14.771
19:17:01:579,0.154,0.001,0.000,-0.005,0.044,-13.456,14.754
19:17:01:664,0.239,0.008,-0.003,0.001,0.059,-13.601,14.757
19:17:01:665,0.240,0.008,-0.009,-0.001,0.077,-13.675,14.805
19:17:01:666,0.241,0.005,-0.008,0.005,0.039,-13.710,14.879
19:17:01:684,0.259,0.009,-0.007,0.002,-0.007,-13.693,14.906
19:17:01:711,0.286,0.005,-0.001,0.003,-0.041,-13.579,14.905
19:17:01:737,0.312,-0.006,-0.001,0.002,-0.062,-13.472,14.904
19:17:01:764,0.339,-0.004,0.001,0.000,-0.098,-13.303,14.894
19:17:01:79,0.365,-0.002,0.002,0.004,-0.134,-13.175,14.893
19:17:01:816,0.391,-0.004,0.006,0.004,-0.145,-13.096,14.929
19:17:01:842,0.417,0.001,-0.003,0.006,-0.134,-12.951,15.005
19:17:01:868,0.443,0.003,0.006,-0.006,-0.135,-12.842,15.072
19:17:01:924,0.499,0.017,0.002,0.003,-0.148,-12.696,15.139
19:17:01:925,0.500,0.010,-0.001,-0.010,-0.109,-12.482,15.244
19:17:01:947,0.522,0.009,0.003,-0.004,-0.087,-12.296,15.298
19:17:01:973,0.548,0.010,-0.002,-0.003,-0.091,-11.991,15.386
19:17:02:,0.574,0.004,0.001,0.001,-0.131,-11.755,15.414
19:17:02:026,0.601,0.003,0.008,-0.003,-0.201,-11.304,15.393
19:17:02:054,0.629,-0.010,0.006,0.004,-0.203,-10.939,15.364
19:17:02:079,0.654,-0.006,0.000,-0.004,-0.169,-10.369,15.331
19:17:02:105,0.680,-0.026,0.000,0.002,-0.178,-9.769,15.345
19:17:02:131,0.706,-0.032,0.000,-0.005,-0.201,-9.432,15.383
19:17:02:157,0.732,-0.028,0.003,-0.008,-0.240,-9.085,15.458
19:17:02:212,0.787,-0.025,0.001,-0.005,-0.242,-8.951,15.506
19:17:02:213,0.788,-0.022,0.005,0.001,-0.255,-8.817,15.583
19:17:02:236,0.811,-0.013,0.004,0.000,-0.261,-8.813,15.685
19:17:02:262,0.837,-0.006,0.005,0.005,-0.246,-8.842,15.742
19:17:02:288,0.863,-0.004,0.005,0.000,-0.230,-8.881,15.818
19:17:02:316,0.891,-0.002,0.003,0.007,-0.187,-8.871,15.833
19:17:02:341,0.916,-0.001,0.000,0.002,-0.134,-8.777,15.813
19:17:02:399,0.974,-0.006,0.004,-0.002,-0.105,-8.640,15.785
19:17:02:4,0.975,-0.008,-0.003,0.001,-0.079,-8.552,15.769
19:17:02:401,0.976,-0.010,-0.017,0.005,-0.036,-8.452,15.783
19:17:02:477,1.052,-0.009,0.001,-0.002,-0.051,-8.401,15.811
19:17:02:477,1.052,-0.006,0.005,0.002,-0.071,-8.348,15.841
19:17:02:499,1.074,-0.003,0.009,0.000,-0.074,-8.326,15.841
19:17:02:527,1.102,-0.004,0.004,0.002,-0.045,-8.322,15.870
19:17:02:528,1.103,-0.001,0.000,0.003,0.004,-8.307,15.876
19:17:02:581,1.156,-0.003,-0.005,0.009,0.025,-8.299,15.852
19:17:02:581,1.156,-0.002,-0.007,0.001,0.023,-8.301,15.779
19:17:02:603,1.178,-0.007,-0.006,-0.005,0.014,-8.280,15.729
19:17:02:63,1.205,-0.013,0.002,-0.003,-0.007,-8.229,15.686
19:17:02:657,1.232,-0.013,0.002,-0.003,-0.010,-8.208,15.657
19:17:02:683,1.258,-0.007,-0.001,0.002,-0.019,-8.236,15.635
19:17:02:708,1.283,-0.008,-0.003,-0.005,-0.029,-8.261,15.672
19:17:02:734,1.309,0.000,-0.005,0.002,-0.027,-8.263,15.706
19:17:02:761,1.336,0.003,-0.002,-0.001,-0.027,-8.263,15.706
