Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
19:22:47:392,0.000,-0.005,-0.010,0.016,-3.815,17.965,-9.356
19:22:47:417,0.026,-0.008,-0.007,0.013,-3.815,17.965,-9.356
19:22:47:444,0.053,-0.008,-0.007,0.015,-3.815,17.965,-9.356
19:22:47:472,0.081,-0.008,-0.007,0.005,-3.815,17.965,-9.356
19:22:47:477,0.086,-0.004,-0.007,0.013,-3.815,17.965,-9.356
19:22:47:525,0.133,-0.005,-0.007,0.013,-3.815,17.965,-9.356
19:22:47:526,0.134,-0.007,-0.007,0.015,-3.815,17.965,-9.356
19:22:47:606,0.215,-0.010,-0.006,0.015,-3.815,17.965,-9.356
19:22:47:607,0.215,-0.006,-0.007,0.007,-3.815,17.965,-9.356
19:22:47:608,0.216,-0.003,-0.009,0.014,-3.815,17.965,-9.356
19:22:47:686,0.294,-0.005,-0.005,0.016,-3.815,17.965,-9.356
19:22:47:686,0.295,-0.005,-0.006,0.013,-3.815,17.965,-9.356
19:22:47:687,0.296,-0.008,-0.008,0.007,-3.815,17.965,-9.356
19:22:47:706,0.314,-0.006,-0.007,0.015,-3.815,17.965,-9.356
19:22:47:761,0.370,-0.006,-0.008,0.007,-3.815,17.965,-9.356
19:22:47:762,0.370,-0.006,-0.007,0.015,-3.815,17.965,-9.356
19:22:47:784,0.393,-0.009,-0.007,0.009,-3.815,17.965,-9.356
19:22:47:811,0.419,-0.004,-0.010,0.015,-3.814,17.971,-9.371
19:22:47:837,0.445,-0.008,-0.007,0.007,-3.820,17.967,-9.376
19:22:47:894,0.502,-0.006,-0.007,0.012,-3.820,17.967,-9.376
19:22:47:894,0.502,-0.008,-0.006,0.006,-3.820,17.967,-9.376
19:22:47:916,0.524,-0.005,-0.005,0.014,-3.820,17.967,-9.376
19:22:47:971,0.579,-0.009,-0.008,0.005,-3.820,17.967,-9.376
19:22:47:972,0.580,-0.006,-0.008,0.012,-3.820,17.967,-9.376
19:22:48:083,0.691,-0.005,-0.010,0.010,-3.820,17.967,-9.376
19:22:48:084,0.692,-0.002,-0.008,0.013,-3.820,17.967,-9.376
19:22:48:157,0.766,-0.006,-0.009,0.010,-3.820,17.967,-9.376
19:22:48:158,0.767,-0.003,-0.007,0.015,-3.820,17.967,-9.376
19:22:48:159,0.767,-0.005,-0.006,0.011,-3.820,17.967,-9.376
19:22:48:208,0.816,-0.006,-0.008,0.009,-3.820,17.967,-9.376
