Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
19:09:32:122,0.000,-0.144,0.012,0.027,-5.060,1.705,22.298
19:09:32:148,0.026,-0.081,0.028,0.009,-4.836,1.199,22.956
19:09:32:174,0.052,-0.062,0.036,0.007,-4.444,0.709,23.949
19:09:32:202,0.080,-0.021,0.050,-0.027,-4.031,0.476,24.820
19:09:32:227,0.105,0.005,0.027,-0.046,-3.724,0.430,25.285
19:09:32:253,0.131,0.019,0.025,-0.053,-3.284,0.496,25.733
19:09:32:279,0.157,0.032,0.061,-0.028,-3.086,0.572,25.816
19:09:32:305,0.182,0.038,0.128,-0.024,-2.973,0.674,25.504
19:09:32:331,0.209,0.109,0.287,-0.045,-3.039,0.735,24.776
19:09:32:359,0.237,0.146,0.343,-0.083,-3.104,0.816,24.146
19:09:32:383,0.261,0.010,-0.010,-0.017,-2.796,1.284,23.111
19:09:32:412,0.290,0.037,-0.171,-0.013,-2.513,1.391,22.556
19:09:32:437,0.315,0.149,-0.144,0.008,-2.264,0.778,22.144
19:09:32:462,0.340,0.262,-0.119,0.001,-2.339,0.295,22.392
19:09:32:489,0.367,0.270,-0.052,-0.034,-2.351,0.566,22.734
19:09:32:515,0.393,0.236,-0.028,-0.023,-1.941,2.055,23.086
19:09:32:541,0.419,0.215,-0.043,0.059,-1.237,3.727,23.294
19:09:32:568,0.446,0.038,-0.093,0.156,0.119,7.454,23.819
19:09:32:593,0.471,0.013,-0.106,0.172,0.704,10.350,24.013
19:09:32:619,0.497,-0.006,-0.125,0.156,0.811,15.290,23.618
19:09:32:646,0.524,-0.141,-0.145,0.120,0.272,20.537,23.572
19:09:32:674,0.552,-0.059,-0.176,0.058,-0.061,23.477,23.613
19:09:32:699,0.577,-0.139,-0.086,0.055,-0.233,25.703,24.091
19:09:32:725,0.603,0.005,-0.084,-0.026,0.093,25.539,24.279
19:09:32:751,0.629,-0.036,0.022,0.009,0.067,23.873,22.975
19:09:32:777,0.655,-0.088,0.016,0.085,-0.199,22.424,21.349
19:09:32:804,0.682,-0.056,0.074,0.097,-0.578,21.011,20.160
19:09:32:83,0.708,-0.132,0.217,0.110,-1.496,20.464,18.566
19:09:32:856,0.734,-0.180,0.309,0.114,-2.058,20.247,17.657
19:09:32:882,0.760,-0.236,0.254,0.163,-2.477,21.056,16.448
19:09:32:91,0.788,-0.236,0.231,0.142,-2.317,21.691,15.590
19:09:32:936,0.813,-0.184,0.361,0.175,-2.221,21.776,15.288
19:09:32:961,0.839,-0.241,-0.069,0.200,-1.713,21.475,15.233
19:09:32:988,0.866,-0.217,-0.121,0.092,-1.367,21.240,15.612
19:09:33:013,0.891,-0.153,0.025,-0.024,-0.905,20.720,16.647
19:09:33:04,0.918,-0.113,0.040,-0.054,-0.500,20.521,17.591
19:09:33:067,0.945,-0.125,0.106,-0.080,0.460,19.618,19.165
19:09:33:093,0.971,-0.094,0.173,-0.094,1.491,17.932,20.395
19:09:33:149,1.027,-0.072,0.016,-0.085,2.168,16.345,21.054
19:09:33:149,1.027,0.008,-0.043,-0.135,2.833,13.221,22.209
19:09:33:171,1.049,0.169,0.036,-0.235,3.125,10.913,23.320
19:09:33:197,1.075,0.243,0.019,-0.216,3.543,7.864,25.781
19:09:33:223,1.101,0.195,-0.140,-0.113,4.028,6.428,28.864
19:09:33:304,1.182,0.191,-0.246,-0.098,4.176,6.262,30.804
19:09:33:334,1.212,0.129,-0.424,-0.059,4.322,6.679,33.326
19:09:33:335,1.213,0.115,-0.456,-0.029,4.366,7.137,34.635
