Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
19:27:57:687,0.000,-0.005,-0.001,-0.003,5.122,11.129,-4.147
19:27:57:688,0.001,0.000,-0.008,0.004,5.145,11.132,-4.169
19:27:57:74,0.054,-0.007,-0.011,-0.003,5.174,11.087,-4.172
19:27:57:74,0.054,-0.002,-0.013,0.005,5.172,11.022,-4.180
19:27:57:762,0.076,-0.006,-0.001,-0.008,5.168,10.903,-4.145
19:27:57:818,0.131,0.003,-0.007,0.000,5.139,10.795,-4.113
19:27:57:819,0.132,0.005,-0.012,0.001,5.093,10.600,-4.017
19:27:57:841,0.155,0.016,-0.002,0.008,5.014,10.349,-3.877
19:27:57:897,0.210,0.021,0.005,0.004,4.959,10.165,-3.781
19:27:57:897,0.211,0.024,-0.004,0.009,4.889,9.919,-3.614
19:27:57:949,0.263,0.030,-0.002,0.003,4.845,9.749,-3.511
19:27:57:95,0.263,0.034,0.012,0.005,4.790,9.582,-3.359
19:27:58:002,0.315,0.039,0.003,0.004,4.772,9.543,-3.218
19:27:58:003,0.316,0.042,0.004,0.016,4.791,9.576,-3.125
19:27:58:025,0.339,0.033,0.005,0.002,4.839,9.764,-3.017
19:27:58:052,0.365,0.025,0.005,-0.001,4.888,9.929,-2.970
19:27:58:078,0.391,0.022,-0.002,-0.003,4.970,10.172,-2.965
19:27:58:104,0.417,0.015,-0.002,0.002,5.055,10.421,-3.060
19:27:58:217,0.531,0.008,0.000,-0.006,5.114,10.600,-3.160
19:27:58:218,0.532,-0.010,-0.007,-0.007,5.189,10.826,-3.326
19:27:58:219,0.533,-0.009,-0.022,-0.003,5.217,10.911,-3.439
19:27:58:22,0.533,-0.005,-0.020,-0.001,5.227,10.989,-3.599
19:27:58:293,0.607,-0.018,-0.007,-0.006,5.216,11.049,-3.723
19:27:58:294,0.608,-0.019,0.001,-0.004,5.187,11.058,-3.767
19:27:58:295,0.608,-0.005,-0.002,0.011,5.134,11.039,-3.784
19:27:58:343,0.657,-0.005,0.001,0.006,5.105,11.050,-3.757
19:27:58:344,0.657,-0.010,0.001,0.014,5.117,11.118,-3.678
19:27:58:367,0.680,0.042,-0.011,0.006,5.165,11.121,-3.592
19:27:58:393,0.706,0.040,-0.002,0.008,5.170,11.147,-3.545
19:27:58:447,0.760,-0.056,-0.033,0.022,5.205,11.208,-3.383
19:27:58:474,0.787,-0.001,-0.015,-0.020,5.127,10.973,-3.313
19:27:58:475,0.788,0.027,-0.003,-0.012,5.024,10.453,-3.272
19:27:58:558,0.871,0.023,0.014,0.009,5.018,10.222,-3.177
19:27:58:558,0.871,0.036,0.016,0.001,5.027,9.992,-3.070
19:27:58:558,0.871,0.039,-0.002,0.015,5.039,9.812,-2.932
19:27:58:665,0.978,0.038,-0.001,0.003,5.058,9.715,-2.864
19:27:58:665,0.978,0.035,0.029,0.004,5.072,9.618,-2.796
19:27:58:665,0.979,0.032,0.029,-0.010,5.103,9.605,-2.728
19:27:58:666,0.979,0.036,0.005,-0.011,5.176,9.587,-2.641
19:27:58:709,1.022,0.023,-0.007,-0.014,5.258,9.653,-2.594
19:27:58:875,1.188,0.019,0.008,-0.011,5.308,9.763,-2.573
19:27:58:875,1.188,0.013,0.030,-0.017,5.318,9.927,-2.580
19:27:58:876,1.189,0.011,0.007,-0.008,5.325,10.042,-2.569
19:27:58:877,1.190,0.011,-0.024,-0.002,5.323,10.227,-2.556
19:27:58:9,1.213,0.000,-0.039,0.001,5.292,10.418,-2.541
19:27:58:901,1.214,-0.014,-0.035,0.000,5.258,10.464,-2.539
19:27:58:902,1.215,-0.048,-0.027,0.013,5.198,10.251,-2.540
19:27:58:902,1.216,-0.049,-0.030,0.014,5.162,9.771,-2.565
19:27:59:137,1.450,-0.019,0.000,0.044,5.040,8.342,-2.583
19:27:59:138,1.451,-0.084,0.030,0.021,5.023,6.401,-2.472
19:27:59:139,1.452,-0.014,0.047,0.049,5.033,4.590,-2.423
19:27:59:139,1.453,-0.058,0.081,0.047,5.030,1.178,-2.287
19:27:59:163,1.477,-0.032,0.050,-0.027,5.127,-1.604,-2.207
19:27:59:164,1.478,0.034,0.060,0.013,5.074,-6.085,-2.327
19:27:59:165,1.478,0.089,0.053,0.047,4.999,-10.164,-2.393
19:27:59:166,1.479,0.068,0.020,0.015,5.040,-11.599,-2.510
19:27:59:215,1.529,0.064,-0.023,-0.011,5.236,-12.623,-2.631
19:27:59:218,1.531,0.054,-0.031,-0.005,5.388,-12.262,-2.695
19:27:59:234,1.547,0.034,-0.017,-0.034,5.895,-7.519,-2.122
19:27:59:259,1.573,0.049,0.027,0.011,5.987,-5.535,-1.486
19:27:59:314,1.628,-0.004,0.036,-0.004,6.108,-4.240,-0.943
19:27:59:315,1.628,0.029,0.032,-0.055,6.317,-2.620,-0.290
19:27:59:338,1.651,-0.076,0.076,0.049,6.479,-1.546,-0.029
19:27:59:364,1.677,-0.110,0.063,0.088,6.629,-1.431,-0.109
19:27:59:39,1.704,-0.174,0.019,0.110,6.819,-1.377,-0.855
19:27:59:416,1.730,-0.249,-0.033,0.239,6.875,-1.823,-1.347
19:27:59:443,1.756,-0.195,-0.100,0.191,6.630,-3.878,-2.322
19:27:59:469,1.783,-0.096,-0.152,0.162,6.058,-7.881,-3.267
19:27:59:585,1.898,-0.090,-0.185,0.161,5.699,-10.858,-3.505
19:27:59:585,1.898,-0.025,-0.175,0.129,5.345,-15.606,-3.392
19:27:59:585,1.899,0.186,-0.136,0.127,5.107,-18.739,-3.168
19:27:59:586,1.900,0.183,-0.190,0.145,5.143,-22.338,-2.522
19:27:59:6,1.914,0.104,-0.176,0.069,5.872,-22.973,-1.432
19:27:59:66,1.974,0.073,-0.079,0.035,6.502,-22.441,-0.685
19:27:59:66,1.974,0.052,0.111,0.008,7.393,-21.175,0.409
19:27:59:66,1.974,0.043,0.151,-0.062,7.892,-20.479,1.027
