1521901629.40100,-0.13000,-0.12300,0.59500,6.63800,93.58400,-0.53600
1521901629.45700,-0.20200,-0.07700,0.31400,5.21100,94.57600,-2.65900
1521901629.45700,-0.34300,-0.04300,0.14900,3.56500,94.58100,-5.15300
1521901629.50900,-0.24100,-0.03800,0.20600,2.48000,95.10900,-6.74000
1521901629.51000,-0.21800,0.00400,0.32200,0.91800,96.65800,-9.08200
1521901629.53200,-0.19400,0.09500,0.22100,-0.17000,97.59400,-10.77800
1521901629.58800,-0.11400,0.17600,0.27200,-1.78000,99.47700,-13.66700
1521901629.58800,0.04500,0.27700,0.35800,-3.35000,102.01900,-17.27600
1521901629.61100,0.18200,0.30100,0.33400,-4.52500,103.86900,-20.27200
1521901629.66600,0.52700,0.66400,0.77400,-5.95300,107.35900,-25.90400
1521901629.66700,1.09000,0.56700,1.39700,-6.21300,111.36400,-30.57500
1521901629.72000,0.88400,0.18900,2.20800,-6.42900,118.35500,-38.34600
1521901629.72000,0.87700,-0.25100,1.97700,-8.97800,121.75700,-45.79000
1521901629.74200,0.83100,-0.46200,1.09500,-13.17800,122.58000,-49.31500
1521901629.77100,0.74800,-1.09800,1.12800,-14.89400,123.97600,-53.10400
1521901629.79600,0.44000,-0.95100,0.03000,-12.72700,124.71000,-52.44400
1521901629.82100,0.34000,-0.63400,0.00300,-8.64600,124.17200,-48.86700
1521901629.84700,0.10600,-0.75800,0.32800,-5.18000,123.45300,-45.33200
1521901629.90400,0.18700,-0.68700,0.43500,-0.40100,121.84800,-38.09000
1521901629.90400,0.16000,-0.36100,0.39200,3.19000,119.25800,-29.12700
1521901629.92700,0.05700,-0.08800,0.43900,5.43200,117.31100,-22.56300
1521901629.95200,-0.25900,0.49800,0.21100,8.97000,113.87800,-12.06400
1521901629.97900,-1.03500,1.25100,-0.52000,11.85700,111.49900,-4.75300
1521901630.00500,-1.66500,0.79000,-0.90300,17.35400,109.51800,5.83200
1521901630.03300,-2.21100,-0.04800,-0.48000,23.50600,108.84000,15.29800
1521901630.08700,-2.74400,-1.96600,-2.21200,27.41100,106.34900,19.01700
1521901630.08700,-2.30300,-0.96300,-0.93500,28.34900,106.00600,21.41100
1521901630.11000,0.82200,2.61200,1.86000,26.23700,106.31600,20.03100
1521901630.16500,-0.42700,0.82900,0.16900,24.33200,104.54800,17.23400
1521901630.16600,-1.33500,0.60400,-0.48400,22.78800,101.76100,13.95700
1521901630.19000,-0.63000,-0.16600,-0.28500,19.49600,98.39000,9.69600
1521901630.21600,-0.61600,-0.12200,0.09500,16.52600,98.39200,7.40500
1521901630.24100,-0.45100,-0.00700,0.18400,15.14900,99.32200,6.63200
1521901630.29600,-0.25900,-0.09700,0.32600,13.75300,99.72300,5.36800
1521901630.29700,-0.27600,-0.01600,0.04600,12.94600,99.09600,4.19900
1521901630.34900,-0.31800,-0.11300,0.25300,11.58500,99.29700,2.40000
1521901630.35000,-0.15500,-0.06200,0.47500,10.25300,101.50500,0.63400
1521901630.37200,-0.28800,0.01200,0.13800,9.39400,102.39900,-0.83000
1521901630.42700,-0.35200,-0.09400,0.13500,8.16400,102.99500,-3.27600
1521901630.42800,-0.34200,-0.09100,0.13000,7.35800,103.60900,-4.69500
1521901630.48000,-0.29300,0.01200,0.15800,6.24200,104.85000,-6.56200
1521901630.48100,-0.22900,-0.05700,0.19900,5.12700,106.16300,-8.46000
1521901630.50400,-0.18200,-0.01300,0.27800,4.37900,107.07700,-9.83000
1521901630.53000,-0.15400,0.06200,0.48500,3.14100,108.58300,-12.22800
1521901630.55600,-0.02900,0.24900,0.06900,2.13300,109.62700,-14.16800
1521901630.58400,0.01500,0.29300,0.28400,0.54700,111.49200,-17.81300
1521901630.61000,0.04900,0.34300,0.57000,-0.44200,112.60000,-20.72000
1521901630.63500,0.24300,0.34800,0.76400,-1.50300,114.63900,-25.73700
1521901630.66100,0.87300,0.09400,1.56800,-1.82400,118.16200,-31.58400
1521901630.68700,0.67600,0.23200,1.98900,-2.64900,120.53800,-36.06500
1521901630.71400,0.83800,0.23300,1.59800,-6.62900,122.73100,-43.50300
1521901630.74000,0.65900,0.35600,0.79600,-9.98600,123.93200,-47.96500
1521901630.76600,1.09600,-0.44800,1.31100,-13.49700,126.07600,-53.59700
