"","NAME_FILE_SCREEN","press_t_avg","press_t_sd","off_dist_x_avg","off_dist_x_sd","off_dist_y_avg","off_dist_y_sd","off_dist_avg","off_dist_sd","slid_dist_x_avg","slid_dist_x_sd","slid_dist_y_avg","slid_dist_y_sd","slid_dist_avg","slid_dist_sd","slid_off_dist_x_avg","slid_off_dist_x_sd","slid_off_dist_y_avg","slid_off_dist_y_sd","slid_off_dist_avg","slid_off_dist_sd","V22"
"1","No000",95.4561403508772,18.3973547304354,-5.21052631578947,13.7193576078426,-13.4605263157895,11.9642063401155,20.9680954461998,9.8990001117179,-1.10059543859649,7.51195126559019,1.7280701754386,5.62710741284897,4.27788813977025,8.59454222833124,-6.31112175438597,13.1718215197176,-11.7324561403509,11.9284704092088,20.1985990540241,9.12375051197534,0.22972972972973
"2","No001",90.0594059405941,16.1361840483915,-12.3168316831683,12.742001956576,-4.46039603960396,11.7523791566467,19.5370414170824,9.39571991887145,0.795287920792079,3.67856920184148,0.295546138613861,2.83250368490598,1.26240722050403,4.54668763919795,-11.5215437623762,12.4151724234273,-4.1648499009901,11.4365549216318,18.78766951998,8.94527072518302,0.0560747663551402
"3","No002",77.2291666666667,16.8975109762646,-0.958333333333333,13.1524795874484,-8.32291666666667,11.2782928828293,17.0045093771501,8.8836215000722,0.34375,5.86484284349951,-0.136143333333333,4.16078907719416,2.59276102764989,6.7121913989974,-0.614583333333333,13.5959512484738,-8.45906,11.2783823972804,17.2412277252241,9.18441162946388,0.102803738317757
"4","No003",100.530120481928,20.9150300309973,-0.897590361445783,13.5814621956023,0.174698795180723,11.9302096135767,15.9057780881841,8.54986552648731,0.409638554216867,2.37428723379569,0.255162228915663,2.02648630131831,0.591774469851724,3.10256188684298,-0.487951807228916,13.3065205942401,0.429861024096386,11.8263094543143,15.7422263505391,8.24808523996233,0.0978260869565217
"5","No004",98.7065217391304,17.8402791848986,3.01086956521739,14.7137481984956,-0.91304347826087,15.140479309202,19.0416489381062,9.44285049976824,-0.170865923913043,7.37429580211509,3.65416347826087,8.4858721092401,6.26128799291785,10.0142342947058,2.84000364130435,14.4454036960839,2.74112,14.3530970003078,18.9025035679095,8.31868841648552,0.14018691588785
"6","No005",115.788888888889,13.654232948183,-4.36666666666667,14.0260191602302,3.58888888888889,11.8166179351673,16.907180572053,8.92210489308101,1.94800211111111,8.24863124620099,2.51221088888889,7.95808182354416,7.50556916440725,9.19912600257807,-2.41866455555556,11.5615475088372,6.10109977777778,10.012870939573,15.0855039158461,6.8814875070882,0.158878504672897
"7","No006",79.2210526315789,15.7501630841732,-7.06315789473684,12.3837664211126,-10.5210526315789,12.9450384378253,19.8587103477802,9.20092167890239,-0.378947368421053,3.85696095603124,0.4,3.34981739737328,1.37192399911694,4.94995522369762,-7.44210526315789,11.8991469294389,-10.1210526315789,12.6315873460218,19.2323718029014,9.31811214404241,0.128440366972477
"8","No007",107.033707865169,25.7348584953818,-8.85393258426966,16.0223924000967,1.28651685393258,12.8589126414614,20.1660921404469,9.57773624129493,0.482996651685393,6.15695998618286,-0.175259516853932,4.90782575177205,3.0424230364342,7.2732652896039,-8.37093593258427,14.3966662217886,1.11125733707865,12.2325997442392,18.8662304588481,8.3089653051942,0.168224299065421
"9","No008",102.32967032967,18.4878668591382,-2.74725274725275,14.4157270650213,-13.4010989010989,13.4511915581689,22.3063052457415,8.65240230727622,0.104395604395604,3.04641545601501,0.543925494505495,2.89780021522697,0.981141693404319,4.12489029709693,-2.64285714285714,13.6172451354657,-12.8571734065934,13.6072372161419,21.7624234179933,8.11953775541316,0.149532710280374
"10","No009",82.9473684210526,13.7912772471408,-0.957894736842105,15.2614908152413,-5.95263157894737,15.8582607649919,21.0283427918403,8.61627970869846,0.342105263157895,3.12697865690137,0.210526315789474,1.61702864382126,0.803853355234932,3.45004298371522,-0.615789473684211,15.3040900929205,-5.7421052631579,15.6400439335739,20.8667053594169,8.51354222045596,0.11214953271028
