"","NAME_FILE_SCREEN","press_t_avg","press_t_sd","off_dist_x_avg","off_dist_x_sd","off_dist_y_avg","off_dist_y_sd","off_dist_avg","off_dist_sd","slid_dist_x_avg","slid_dist_x_sd","slid_dist_y_avg","slid_dist_y_sd","slid_dist_avg","slid_dist_sd","slid_off_dist_x_avg","slid_off_dist_x_sd","slid_off_dist_y_avg","slid_off_dist_y_sd","slid_off_dist_avg","slid_off_dist_sd","V22"
"1","No000",93.3218390804598,12.1152357019308,-7.06896551724138,12.0220660526058,-10.735632183908,13.9137373727224,19.8156786487017,10.3942529588,-0.346780689655172,9.89916435975747,1.75995597701149,8.45684270406054,7.77689735049473,10.5633030258087,-7.41574620689655,10.7350060118857,-8.97567620689655,12.41516012415,17.774490728458,9.32216116263934,0.186915887850467
"2","No001",93.561797752809,15.8091997498722,-11.8988764044944,14.0470353907378,-4.17415730337079,12.3461212908962,20.4321385438311,9.3991154037268,0.955503595505618,6.30376131479908,-0.464619325842697,6.29289241569151,3.78395543953028,8.12394983408665,-10.9433728089888,13.7368769664946,-4.63877662921348,11.9119560825829,19.8131383046358,8.74392275096107,0.168224299065421
"3","No002",73.6836734693878,15.495657482001,-0.346938775510204,15.197735887273,-5.19387755102041,11.2894514794343,17.4724228397956,8.79580214455899,0.40134693877551,4.2515205845032,0.439351326530612,3.00515826918463,1.37805248837265,5.05426125053799,0.0544081632653061,14.6231549614836,-4.7545262244898,11.5486126272367,16.9696660318125,8.89439981029984,0.0841121495327103
"4","No003",89.8390804597701,13.6244253672026,4.45977011494253,14.8126317854612,-0.890804597701149,14.6568154809552,19.0124232785315,9.45962363046342,1.04870762068966,4.75336386919516,1.41375436781609,4.96675762478686,2.34330646463415,6.69647163739746,5.50847773563218,14.4501546125238,0.522949770114943,14.3765046908263,18.9065997017096,9.21127841192191,0.201834862385321
"5","No004",89.734693877551,20.391807037024,1.36734693877551,14.121262578333,3.01020408163265,12.404891700545,16.7272680466443,9.03598382766436,0.262959489795918,5.20916807313271,1.00515810204082,5.34613945612608,2.61635488440484,7.06338270610506,1.63030642857143,13.663726262797,4.01536218367347,11.6663572760186,16.3401429017356,8.48664296012662,0.0841121495327103
"6","No005",106.079545454545,14.8441881431789,-4.52272727272727,14.4237808686022,-2.40909090909091,11.6566160619036,16.71082604137,9.38196471429625,0.910893181818182,6.45616533686712,0.757401590909091,3.54787661263566,3.26422407739718,6.70159546691061,-3.61183409090909,13.0130516634142,-1.65168931818182,11.062111175169,15.4156997875082,8.20299982905442,0.177570093457944
"7","No006",79.1505376344086,15.7210370250372,-7.19354838709677,14.5439798277023,-12.2096774193548,13.9584637291293,22.0984429318072,10.7574646777899,1.48387096774194,6.11237679386065,1.94514268817204,6.23843841228771,3.9796388371856,8.14371561420907,-5.70967741935484,15.1654503260029,-10.2645347311828,12.935066165509,20.9886495412445,9.56325150467361,0.130841121495327
"8","No007",113.303797468354,29.7887237443538,-8.37974683544304,16.5043147407971,-1.96835443037975,14.7507804600455,21.4912544253217,9.86037308472738,1.18987341772152,7.22234060605877,-0.537974683544304,5.99239483391279,4.23995559666716,8.46110963393689,-7.18987341772152,14.4375986615495,-2.50632911392405,12.833123625714,18.838335191601,8.50998888900878,0.268518518518519
"9","No008",111.708860759494,19.7679823352958,-4.34177215189873,16.5008827082841,-11.0696202531646,12.7497446372656,21.3512370122506,10.7849607809811,1.76582278481013,4.98512880979453,0.943037974683544,3.94350109785655,2.45714204957903,6.19246210810747,-2.57594936708861,14.79325223158,-10.126582278481,12.0076013196424,19.4997236846582,9.40700183955762,0.261682242990654
"10","No009",83.0111111111111,15.436345876938,-2.08888888888889,15.2828349364698,-7.47777777777778,16.7975237459277,21.9600326044305,9.43495004012639,0.3,3.90965385404219,0,0,0.811111111111111,3.83550663030467,-1.78888888888889,14.6653642595034,-7.47777777777778,16.7975237459277,21.6611436952362,9.08482921329372,0.158878504672897
"11","No010",80.6559139784946,12.395208246366,1.61290322580645,13.9930357352634,3.89784946236559,12.6561033437096,17.3681809415131,8.30888408952187,-2.31182795698925,6.20129456089203,-0.709677419354839,2.74487920523516,2.50188991756373,6.75090240035307,-0.698924731182796,14.7337124120137,3.18817204301075,12.7500882304054,17.6945706545533,8.59736546454335,0.130841121495327
"12","No011",96.4,17.9190852730064,3.44210526315789,14.8056313247687,-3.85789473684211,11.6481354452335,17.1694583702137,9.16379986627674,-2.12105263157895,6.82209948867434,-0.221052631578947,4.64982028334571,3.29808926627658,7.85906285572943,1.32105263157895,13.8841934827851,-4.07894736842105,11.4507074457362,16.4098037504007,8.38580511807718,0.11214953271028
"13","No013",88.3088235294118,16.7048633127228,-4.29411764705882,12.7338528991658,-8.13235294117647,11.4980912261002,17.5920372712062,8.1298925807533,1.17576647058824,5.42995884550792,0.895215588235294,4.52812485580701,2.05224435087649,6.92316632309849,-3.11835117647059,13.7900896391642,-7.23713735294118,11.4419771603687,17.6594912794232,8.22194202508662,0.381818181818182
"14","No014",114.574257425743,16.8293473044283,-2.1980198019802,17.432165557945,2.52970297029703,14.5426651240717,20.4403281377464,10.2336413596269,-0.357125148514851,5.71029312223788,-0.386469900990099,3.94147185978804,2.1055963616184,6.6290604835505,-2.55514495049505,16.2612234448111,2.14323306930693,13.6833530805301,19.252393741576,9.4092382191404,0.0648148148148148
"15","No015",75.9375,12.8223931394566,-4.775,16.6436782387925,-0.2125,16.12702249116,21.1267179449626,10.4038351679328,2.388824375,6.45106626829325,1.509170875,5.36672304520762,3.70709594552597,8.03657877105359,-2.386175625,16.3949037104561,1.296670875,15.9211288890442,20.9355374901122,9.2681696792594,0.252336448598131
"16","No016",161.299065420561,25.41326906168,-4.38317757009346,12.0326951291864,-8.40654205607477,11.5018724564868,17.2939584050981,8.11827851852044,0.280373831775701,1.68116307742398,0.523364485981308,2.66828258804615,0.678164527207316,3.13650138211657,-4.10280373831776,11.9724011080195,-7.88317757009346,11.0399316888551,16.8733978446642,7.58574484458521,0
"17","No020",84.96,15.1714881950998,-8.22666666666667,12.7582229268912,-18.4866666666667,11.6671093867094,24.9392035900334,9.13743364091323,0,0,0,0,0,0,-8.22666666666667,12.7582229268912,-18.4866666666667,11.6671093867094,24.9392035900334,9.13743364091323,0.299065420560748
"18","No021",58.8735632183908,9.63376402289697,-0.586206896551724,15.0623137635021,-7.92528735632184,14.6348041547888,20.5736000032307,8.76037425724,0,0,0,0,0,0,-0.586206896551724,15.0623137635021,-7.92528735632184,14.6348041547888,20.5736000032307,8.76037425724,0.186915887850467
"19","No023",128.679245283019,33.1755926260805,-10.6132075471698,9.47133093148248,-1.54716981132075,7.72920506658775,14.9301387908337,6.36743299010325,0.528301886792453,3.61005882334297,0.505694339622642,3.17769262779293,1.30467134884289,4.68527480125095,-10.0849056603774,9.52402268404761,-1.04147547169811,7.78964758063163,14.6047646868087,6.31062525610377,0.00934579439252336
"20","No024",115.401869158879,21.8812661378184,-5.39252336448598,11.1547916849588,-1.68691588785047,8.32492375297566,13.4670916397324,6.54876941923907,-3.54171841121495,8.19704652352264,-0.46867,4.12888054540051,4.60227258257694,8.70300660194579,-8.93424177570093,11.4132780390648,-2.15558588785047,8.30499373837461,14.890209947994,7.79037155612038,0
"21","No025",110.117021276596,14.8409897236686,-0.670212765957447,12.4601630133733,-2.28723404255319,13.1172318254211,16.1638157453097,8.30547150387605,-3.32978723404255,7.7731801076845,-0.191489361702128,6.44793306174179,5.91149444554489,8.82725370504316,-4,11.650603380932,-2.47872340425532,11.7537262207867,15.5117703943576,7.28467831473792,0.12962962962963
"22","No026",107.051546391753,23.3329037761147,-5.19587628865979,14.9217676394098,-3.08762886597938,15.1614592094833,19.987960009081,9.26066451871815,-0.0515463917525773,3.99053863850854,-0.11340206185567,3.05462862124771,1.51568314227324,4.79057489089491,-5.24742268041237,14.4885234236123,-3.20103092783505,14.5130436651351,19.2246103598221,9.23503439228563,0.0934579439252336
"23","No027",82.8285714285714,15.3863433095574,0.123809523809524,12.9879346659293,-1.46190476190476,11.3221394838097,14.9229693916528,8.61476448194658,-0.3,3.38520536815942,0.395238095238095,3.29312748685632,1.20411030340786,4.59228285530867,-0.176190476190476,12.9351156205585,-1.06666666666667,11.085998330072,14.7348251926561,8.49670031366021,0.0186915887850467
"24","No028",67.2023809523809,10.8614270090262,-9.83333333333333,14.1947159125978,-7.63095238095238,13.7619868994049,20.9989844310507,10.0699857267801,-0.168077809523809,5.17207478216006,0.446894404761905,5.43128446345229,3.07075222229963,6.85104312653703,-10.0014111428571,13.9555622758737,-7.18405797619048,12.6852439877178,20.2966780430065,9.60315404786263,0.222222222222222
"25","No029",158.481132075472,34.6009168973132,-11.6603773584906,10.9465252520761,-2.44339622641509,12.9767779320852,18.7319895957472,8.79092170972871,0.339622641509434,2.44125959858286,0.179245283018868,4.57435328723155,1.60417952447513,4.94322090259551,-11.3207547169811,11.0285751528095,-2.26415094339623,11.411608030583,17.8763582716238,7.98760729661718,0.00934579439252336
"26","No030",70.5384615384615,13.7673588948705,0.483516483516484,16.7321132605423,1.56593406593407,12.8164843487702,18.7943520819605,9.47571868488496,-0.00549450549450549,2.34816063416845,-0.0989010989010989,0.943456353049726,0.372061096161383,2.50477969580341,0.478021978021978,16.9274451849179,1.46703296703297,12.6477495138688,18.860519190477,9.44666563383555,0.149532710280374
"27","No031",114.731958762887,24.8811824243064,-9.88659793814433,12.7400911566759,-3.41752577319588,15.4688329816581,20.1810309317305,10.0320689342021,-0.971870618556701,5.41719251380843,1.45652355670103,5.14644732132446,2.82100620660309,7.13364233203019,-10.858468556701,11.5312817773579,-1.96100221649485,14.337200124832,19.3558366328312,9.1101528634437,0.0934579439252336
"28","No032",83.875,14.31322538957,6.21875,13.8937343886789,-8.16666666666667,13.2471777861643,20.1902564412261,7.94119194579943,-0.25,1.77704663327728,-0.166666666666667,1.63299316185545,0.347474580736311,2.40702720320325,5.96875,13.9611891553542,-8.33333333333333,13.3264017069928,20.2637422328392,7.98389963365131,0.102803738317757
"29","No033",158.827160493827,31.623088923861,-5.87654320987654,14.6896074794814,0.179012345679012,14.2748267594513,18.7792150317881,9.87349843392599,4.40553395061728,9.09231299468756,2.48704024691358,7.85205868061952,8.32149793668961,10.0063023350339,-1.47100925925926,14.047185750425,2.66605259259259,12.2124225666627,16.7856026993165,8.40094516856702,0.242990654205607
"30","No034",111.590909090909,24.8779255721463,2.44318181818182,17.3270487863549,3.69318181818182,14.4236857841103,20.0438804075562,11.0330597887406,-1.19786920454545,9.08263230485919,2.23107465909091,7.6350791211238,6.82975995398317,10.0046568064584,1.24531261363636,15.3665230255949,5.92425647727273,12.5701276879039,18.4960275705026,9.22885369916238,0.177570093457944
"31","No035",115.808510638298,26.6439190325647,-3.25531914893617,14.3339105936866,1.72340425531915,13.4765062439973,17.886847520796,8.79834079065608,0.513020106382979,6.64522511320925,-0.251523829787234,4.96792170556652,3.40922736959426,7.57769219902862,-2.74229904255319,13.2219306775979,1.47188042553191,12.1880455957258,16.3225722376538,7.99171668779407,0.121495327102804
"32","No036",94.4329896907217,17.3084199262568,-2.5979381443299,16.7752668842496,2.94329896907217,15.2492957980613,20.7143923439735,9.79631262077157,0.427167659793815,5.98315289385123,0.946802474226804,8.48204022776446,5.15211381549731,9.05607481619611,-2.17077048453608,16.5472165563049,3.89010144329897,13.2762030953516,19.9041165142637,8.35578440807737,0.0934579439252336
"33","No037",123.977011494253,29.6326254091567,0.781609195402299,14.8241045749869,2.08620689655172,14.0071009600678,18.121536105351,9.42153263520382,1.27141229885057,7.19390138888679,1.07862511494253,7.04581317693834,4.90178070760439,8.93874171514364,2.05302149425287,14.2703170466684,3.16483201149425,11.6812868250408,16.6552619669738,8.59462857909006,0.186915887850467
"34","No038",87.8695652173913,22.1420079056666,-3.1195652173913,15.7353402148482,-8.05434782608696,13.1093156462438,19.7910965824511,9.94421231964617,2.68496482608696,8.86500217084767,1.67659495652174,10.4604943046655,8.64940097134343,11.0682461463692,-0.434600391304348,16.0210633189985,-6.37775286956522,12.6094991971853,19.2987675315089,8.96952666018965,0.14018691588785
"35","No039",114.68932038835,21.9598694262938,-8.89320388349515,14.407863199914,-4.0631067961165,13.4198199214362,19.9840461702306,8.99643369570678,-0.672664466019417,7.06376604031374,0.389470873786408,5.35657724929099,3.77581279384333,8.05004747184082,-9.56586834951456,12.4462606832548,-3.6736359223301,12.2369188938926,18.8288414531672,7.25819844255111,0.0373831775700935
"36","No040",83.7640449438202,17.2699308257222,-7.89887640449438,16.8043858884168,2.25280898876404,14.5916234523258,20.8474306436388,11.1347544390207,0.225306966292135,5.17702864277737,0.751190516853932,5.09186208706694,2.90391931505115,6.69493470092582,-7.67356943820225,15.1702966248054,3.00399950561798,14.4502064288892,20.1373381888023,9.87447416341277,0.168224299065421
"37","No041",102.97619047619,46.2007083319392,-4.26190476190476,16.1425271215612,-3.53571428571429,15.1111914392137,20.3836973736386,9.97310240181184,1.85119047619048,5.76694974913644,-0.454660476190476,4.95695649446698,3.01489106291035,7.23238874902105,-2.41071428571429,15.257263866384,-3.99037476190476,14.1938718162897,19.389933709157,8.70329319195666,0.214953271028037
"38","No042",99.41,21.1388363927725,3.54,13.8384765904139,-9.7,12.7255410077291,19.1306455200702,9.56363070745121,-0.23,4.14596067262943,0.6369519,3.59372773857978,1.52120383799987,5.31316041643039,3.31,12.8603179501044,-9.0630481,12.5102681635401,18.4637720639221,8.46022801367232,0.0654205607476635
"39","No043",91.9775280898876,14.0607266785652,-10.6067415730337,12.772144741877,-1.5561797752809,13.4294110330493,19.1016031759957,9.52312334978809,-0.398876404494382,3.28406948153515,0.679775280898876,3.76455296679919,1.1731433420919,4.91867081569922,-11.0056179775281,12.2633263279229,-0.876404494382023,12.9169728235928,18.8511105390149,9.006198117433,0.168224299065421
"40","No044",81.9130434782609,19.1389667374785,-1.5,15.5475166739025,2.08695652173913,16.8504424397602,21.2019575784526,8.82484226140359,-0.367462760869565,3.77156823104214,0.748994673913044,3.74380350155829,1.23111885114861,5.23566165008709,-1.86746276086957,15.4143873366852,2.83595119565217,16.254877769,20.7740116368439,8.78516682053467,0.14018691588785
"41","No045",116.12,27.3020071782204,7.12,14.1658858964882,-3.3,12.6211302700245,18.4151863646497,8.92340646754755,-0.175,3.59599594948143,-0.27,2.77381333258754,0.969861379740765,4.44743359249851,6.945,13.5929079473322,-3.57,12.2385836309979,17.873294749161,8.57102440806528,0.0654205607476635
"42","No046",113.113402061856,18.2887011388748,-5.04123711340206,13.9253347698936,-0.623711340206186,12.5849262777264,17.8111100739976,7.60440710994175,-0.865979381443299,3.48098664766717,-0.654639175257732,3.26866501223348,1.19602498377638,4.74834823375425,-5.90721649484536,14.3331510217767,-1.27835051546392,12.1862646964055,18.0488294962114,7.85497196593421,0.101851851851852
