"","NAME_FILE_SCREEN","press_t_avg","press_t_sd","off_dist_x_avg","off_dist_x_sd","off_dist_y_avg","off_dist_y_sd","off_dist_avg","off_dist_sd","slid_dist_x_avg","slid_dist_x_sd","slid_dist_y_avg","slid_dist_y_sd","slid_dist_avg","slid_dist_sd","slid_off_dist_x_avg","slid_off_dist_x_sd","slid_off_dist_y_avg","slid_off_dist_y_sd","slid_off_dist_avg","slid_off_dist_sd","V22"
"1","No000",94.8472222222222,14.570935455974,-6.67361111111111,13.5118853979949,-9.25347222222222,14.2763676463605,20.6110971291397,9.46951502556578,-0.0108178472222225,8.50657496079456,0.732904583333333,8.38489944356123,6.36619597073155,10.1191656089982,-6.68442895833333,12.7753858648658,-8.52056763888889,13.7392543719054,19.9441125710818,8.3384765714317,0.221621621621622
"2","No001",93.9875,17.0913359870662,-7.125,15.7306240068717,-4.1625,14.943728840071,21.076211746993,9.48113641620542,0.50912375,6.21619813670833,1.871461075,7.35759470904936,4.59289855573029,8.67310605846144,-6.61587625,13.9876692250984,-2.291038925,13.9687364044656,19.0524120891382,8.53407184612829,0.272727272727273
"3","No002",71.6463414634146,13.5822796239511,1.82926829268293,18.4597024426942,-5.23170731707317,14.3355284972684,21.5998172062478,10.2494971426472,1.92242804878049,6.90189437350578,-1.31182719512195,6.77623558301705,4.51609105992457,8.85382048116845,3.75169634146341,18.1490405701078,-6.54353451219512,13.3554466996679,21.4123420728077,10.0599373512877,0.233644859813084
"4","No003",109.4,19.9509543558734,-0.342857142857143,15.8561337414161,-4.01428571428571,18.8039025067245,21.8405619329829,11.7280722383986,2.79871432857143,7.5056712172811,1.16299357142857,6.92006016309799,5.20044132119699,9.27923863307493,2.45585718571429,13.5193150936282,-2.85129214285714,16.8053974270649,19.6997065958593,9.2658962252328,0.363636363636364
"5","No004",96.020202020202,20.8698492596865,0.212121212121212,14.3044682096423,5.48989898989899,11.1744012755603,17.0369789754661,8.17046909424624,0.538109090909091,6.96156503725013,1.91386474747475,6.68271901554214,4.61183935637461,8.69648195504632,0.750230303030303,14.8990009506109,7.40376373737374,11.4139909427664,18.5683225743561,7.73965605679837,0.108108108108108
"6","No005",114.083333333333,15.5247244185877,-1.25,16.9804103999108,1.46428571428571,13.2950270878544,18.5035369204955,11.0606249416439,1.3957080952381,8.93299387506119,0.347229166666667,6.27602053588737,5.99911198762057,9.21180513462881,0.145708095238095,15.4718195923942,1.81151488095238,12.8359478436814,18.1443598643542,8.61957621873786,0.243243243243243
"7","No006",92.1818181818182,15.6990044671228,-8.1969696969697,17.3561956988716,-5.66666666666667,13.8314950894781,21.6966750690942,10.7419259141606,0.539109545454545,6.96724089915357,1.86627939393939,7.18039580247707,5.1147905873063,8.79594580045191,-7.65786015151515,16.3780214338352,-3.80038727272727,12.9347022002223,20.2923203163111,9.57303269495868,0.383177570093458
"8","No007",103.132352941176,22.9515416916343,-7.80882352941176,18.4303913134907,-5.76470588235294,17.0640738491755,23.2862663142852,13.2715532825039,2.02915814705882,10.1858225174037,1.13180655882353,8.65039664029802,8.20016609553085,10.7616466530311,-5.77966538235294,14.6144089243346,-4.63289932352941,14.8356624562438,20.0010897787966,9.12965794785343,0.364485981308411
"9","No008",104.986111111111,14.9793219496741,-7.70833333333333,14.2645403948412,-10.1805555555556,16.3602286468482,22.2290796169198,11.636209510418,3.62110152777778,7.61755304479526,1.89202055555556,6.62594438964345,5.69942933220864,9.26911338982763,-4.08723180555556,14.9832835480371,-8.288535,15.9798608047588,21.4451167011502,10.0046243189761,0.333333333333333
"10","No009",89.1566265060241,16.9910176612138,1.8433734939759,14.9008773090148,-7.30722891566265,15.1169891757467,20.4504434676411,9.20460982339401,0.0602409638554217,4.10635853634741,0.0843373493975904,2.81201611242092,1.29826734728944,4.80358562377112,1.90361445783133,14.0214247717567,-7.22289156626506,14.2703113721751,19.5302851836789,8.4043330385439,0.224299065420561
