"","NAME_FILE_SCREEN","press_t_avg","press_t_sd","off_dist_x_avg","off_dist_x_sd","off_dist_y_avg","off_dist_y_sd","off_dist_avg","off_dist_sd","slid_dist_x_avg","slid_dist_x_sd","slid_dist_y_avg","slid_dist_y_sd","slid_dist_avg","slid_dist_sd","slid_off_dist_x_avg","slid_off_dist_x_sd","slid_off_dist_y_avg","slid_off_dist_y_sd","slid_off_dist_avg","slid_off_dist_sd","V22"
"11","No010",107.254237288136,25.1331579449848,-6.10169491525424,17.0128702957033,-4.00847457627119,18.6199493326433,23.5628496002147,11.2061290221498,2.30307644067797,7.60690484371266,1.77440177966102,5.2205674469003,4.18590323098357,8.71170697887654,-3.79861847457627,15.8386762896442,-2.23407279661017,18.1013257747519,22.3739749584683,9.43670403976543,0.448598130841121
"12","No011",170.367816091954,33.0236402084468,-1.81609195402299,15.7698038916831,-3.43103448275862,14.2116829629123,18.8195954108892,10.373454542013,1.65193448275862,9.80498317631714,2.07848211494253,8.95638003947072,8.79758476114817,10.2561157479412,-0.164157471264367,13.2057564374679,-1.35255236781609,11.455156169644,15.7194586600581,7.58392276603304,0.194444444444444
"13","No013",93.6122448979592,19.7756334986293,1.95918367346939,21.0207825572629,-5.64285714285714,17.9976850363225,26.3054528639723,9.78879496695637,-0.0204081632653061,3.48502627870513,-1.07142857142857,5.46961302714065,2.25204929459636,6.16903460971389,1.93877551020408,20.3832122133891,-6.71428571428571,16.2525639003,24.8839918094314,9.8674133618562,0.542056074766355
"14","No014",105.103448275862,18.4857169770928,0.379310344827586,17.3126122727014,0.53448275862069,17.1927839621419,22.079771692083,10.1275759492182,0.872038563218391,5.80668796487917,-2.23032172413793,7.4039492508964,4.87969714913126,8.38148184482291,1.25134890804598,16.1429787869234,-1.69583896551724,14.6012044779986,20.1674661750874,8.1748551261052,0.186915887850467
"15","No015",87.843137254902,17.9703895884531,-7.50980392156863,19.5441782114466,3.38235294117647,17.2564736360863,25.1369304803183,10.2201966981167,0.744120784313725,6.90208640018939,1.20121607843137,6.57913242105859,3.85527390763294,8.82042793596066,-6.7656831372549,18.188415484922,4.58356901960784,16.2544031949989,23.5127983863119,9.96165669454375,0.527777777777778
"16","No016",168.884210526316,25.6547715100291,-4.62105263157895,14.7317712440345,-8.97368421052632,13.2864049099495,20.2802180501003,8.99199514274763,-1.04736715789474,3.94447975898224,-0.0971708421052633,6.49768864872318,3.05597416927246,7.0326908046194,-5.66841978947368,13.8799195777581,-9.07085505263158,11.7175657035763,19.2692088723622,8.38627534008203,0.11214953271028
"17","No020",78.0476190476191,9.78787797065374,-6.95238095238095,16.7826164141648,-14.3095238095238,14.3429052661945,24.782011517737,10.8406192061239,1.05952380952381,3.87959386382129,-0.166666666666667,1.08012344973464,1.09886847244044,4.01987288772343,-5.89285714285714,16.9811716803532,-14.4761904761905,13.8906673270978,24.4931842689825,10.8169636686427,0.607476635514019
"18","No021",70.4461538461538,15.1884318327621,-4.49230769230769,20.3109600007938,-5.83846153846154,18.1291175694283,26.6391560822671,8.69388129807362,0.847613230769231,4.05654499338766,0.0505323076923079,1.90289835983064,0.955465131099268,4.45888651054532,-3.64469446153846,19.6687382772255,-5.78792923076923,17.9474661714555,25.9414093516933,8.54482655131506,0.392523364485981
"19","No023",157.434343434343,40.3353700094497,-13.030303030303,11.2199299221633,-4.48989898989899,12.2303527987352,19.5344518327141,9.04798092706608,1.77143643434343,6.57979229366424,0.0936191919191917,8.33583758975159,5.78914208257869,9.06104678920188,-11.2588665959596,10.6892761476908,-4.3962797979798,11.9522678900975,18.3485957057919,8.03685328173469,0.0747663551401869
"20","No024",122.020618556701,25.4619730273743,-6.18556701030928,14.2962188305941,-4.43814432989691,12.6654175093948,17.5975686346592,10.5098322419615,-1.53621154639175,10.2113880636306,2.91279804123711,8.89389482498594,8.02170367147806,11.3715914849685,-7.72177855670103,12.868698446556,-1.52534628865979,12.2000503092559,17.3274532119358,8.58337755348924,0.0934579439252336
"21","No025",102.030303030303,22.7916268842241,-6.66666666666667,16.2932313478666,-6.38888888888889,12.8570546734189,20.3901271632779,9.84407970443394,0.305582424242424,7.01748831156775,0.0146451515151516,6.98776246591947,4.60540470000154,8.76027043745708,-6.36108424242424,15.0294035130504,-6.37424373737374,12.7125924329493,19.7860757457212,8.5983294248135,0.0747663551401869
"22","No026",130.806451612903,21.0420170055866,-0.0860215053763441,14.8775114167677,-1.95161290322581,13.6863277771081,18.1275013099279,8.96300594475533,0.526881720430108,3.74917787466237,0.655913978494624,5.32323582463653,2.195427362567,6.18355917868483,0.440860215053763,13.941229411815,-1.29569892473118,12.1642376231249,16.9037601853307,7.44158330986527,0.130841121495327
"23","No027",93.2210526315789,25.5497757609215,5.61052631578947,16.1944925868511,-1.44736842105263,15.1210494549202,20.751632633856,9.46711867679051,-1.12631578947368,8.05168424995157,0.163157894736842,4.35245229559639,3.901633800844,8.34851821480188,4.48421052631579,16.0020697849377,-1.28421052631579,14.4051654136114,20.0228934326148,8.96562891060063,0.12037037037037
"24","No028",77.7424242424242,11.8208558925585,-4.24242424242424,16.5892092880241,-6.24242424242424,16.8963451724472,22.297058805744,10.6641146110688,-0.412439848484849,8.2281333951676,0.0999939393939391,8.24142391744232,6.1592841032403,9.86335136659326,-4.65486409090909,16.6785610165743,-6.1424303030303,13.5571102266479,20.7065603974448,9.32323290336015,0.394495412844037
"25","No029",107.961038961039,22.1581881969062,-3.46753246753247,17.6721490781878,-2.07142857142857,16.0011747689025,22.0726717867224,9.55292138773821,1.06764818181818,6.38585912088633,1.09881168831169,5.69390598003399,3.37066161895611,8.00418986903463,-2.39988428571429,17.019393609071,-0.972616883116883,15.4292867177241,21.2672148886896,8.73330597955107,0.287037037037037
"26","No030",61.5949367088608,11.353886703027,3.55696202531646,18.7060574553854,2.72784810126582,16.9705244974992,23.7202855427746,9.40215894994998,-0.0379746835443038,2.4932886221208,0.0886075949367089,0.787561530648217,0.409933877352535,2.58378668415698,3.51898734177215,18.328806499042,2.81645569620253,16.9664407096415,23.4818775631707,9.26896023720454,0.261682242990654
"27","No031",139.038834951456,19.7989514131614,-6.7378640776699,12.7740247815087,-0.451456310679612,13.4013305168954,17.2940234416391,9.31695459564411,0.33495145631068,3.95401778135449,0.281553398058252,4.10503630355363,1.99800795490467,5.35235912238723,-6.40291262135922,12.882397599207,-0.169902912621359,12.462011568901,16.5770019960824,9.23012411312345,0.0373831775700935
"28","No032",79.24,12.5276343186422,5.57333333333333,13.5259243909845,-5.96666666666667,17.2637202258388,21.4040388040052,9.17751675162319,-0.2,1.73205080756888,0.186666666666667,1.61658075373095,0.386666666666667,2.35322282363096,5.37333333333333,13.268305390212,-5.78,17.1137371722251,21.0339815429415,9.14568391324989,0.299065420560748
"29","No033",159.239130434783,32.3094139872976,-8.08695652173913,16.6552979221991,2.19565217391304,16.0820281444949,21.9335639199606,10.9842680643418,1.21709888043478,9.62935587984719,4.1024752826087,8.13122891575298,8.64734776056994,10.0874126405469,-6.86985764130435,13.4838244803111,6.29812745652174,12.9356674811363,18.6299303070051,9.27753108646557,0.14018691588785
"30","No034",123.360465116279,22.5659362187386,-1.59302325581395,18.1609651900648,2.69767441860465,14.0736046366672,20.4698406921104,10.6711615197815,2.57091034883721,10.0572356065312,-2.08053662790698,8.19475825653356,8.33435144063631,10.444632182324,0.977887093023256,14.7850353332183,0.617137790697674,11.806237745755,16.7946130744106,8.60000016011925,0.196261682242991
"31","No035",109.855072463768,23.3856890390877,-0.782608695652174,15.0380591336247,-2.23913043478261,19.8469527768586,22.4763591383335,10.6366225787586,-0.847042173913043,9.07602659839271,0.413289710144928,10.4994703150232,7.64628300643616,11.5839999532354,-1.62965086956522,13.2801749495995,-1.82584072463768,18.3671926219456,20.7024444027689,9.21413761428245,0.361111111111111
"32","No036",96.0416666666667,24.0910464929766,-3.84722222222222,20.230126552849,2.81944444444444,16.7372624588547,23.8403452089092,11.6660888741823,0.831451791666667,9.71588954465349,-0.00419597222222221,9.08713442565214,7.77660030247647,10.7864873057376,-3.01577043055556,16.2862245366562,2.81524847222222,14.0999769700446,19.5843864776947,9.61043182206282,0.327102803738318
"33","No037",152.142857142857,25.7170809768188,2.84615384615385,15.5176767139379,-1.99450549450549,14.2270271950363,19.1396858599267,9.22071381406633,2.8584756043956,8.69526458186411,3.07511516483516,8.89053210254374,7.69988397939136,10.6077938331919,5.70462945054945,13.4082208547779,1.08060967032967,14.0922617195691,18.0113433578088,9.18935657359885,0.157407407407407
"34","No038",93.0588235294118,21.197635993893,-4.08823529411765,16.9852748290523,-1.16176470588235,17.4215600635617,21.6100309065714,11.6781760784284,-0.457112352941176,10.6562667090624,2.02252455882353,11.3401127321779,10.4637731493035,11.6358571206822,-4.54534764705882,16.9263250023483,0.860759852941176,14.6397412110564,20.5398917450609,9.71385797648629,0.364485981308411
"35","No039",124.6,23.4049836237278,-8.28888888888889,15.3229243288452,-0.4,15.5534959399826,21.1736864509368,9.64263134105053,-0.744444444444444,4.40520915115483,0.600245888888889,3.97509995393428,1.92862212034941,5.68952360148769,-9.03333333333333,14.904527628215,0.200245888888889,14.5077468117513,20.5823045153921,9.31595550169283,0.158878504672897
"36","No040",78.8977272727273,14.66486909522,-0.909090909090909,17.3089813664948,1.22727272727273,16.8186590911973,21.2979716895633,11.2254244310253,0.791710454545455,6.01570538187553,-0.245242727272727,6.18734523167418,3.48316423892537,7.93063120423595,-0.117380454545455,16.0653708680062,0.98203,15.0462408727729,20.0374302606896,8.90849997646198,0.177570093457944
"37","No041",124.493670886076,31.9678818855624,1.91139240506329,14.4152606755495,-5.67721518987342,14.2061376169443,18.6942814111245,9.59175230589306,4.86130506329114,8.62714775590877,0.707855696202531,5.72650334013266,5.90703311023465,9.81442206944528,6.77269746835443,13.6441239973522,-4.96935949367089,13.4119531963433,18.6857736539519,9.15842321402346,0.261682242990654
"38","No042",99.6436781609195,29.2069508338596,4.63218390804598,16.1908062790518,-6.38505747126437,16.9516585505058,22.043702318477,10.9943385876182,-0.0919540229885057,4.91942562327939,-0.810344827586207,6.60260756246328,3.40318601245838,7.53337093076367,4.54022988505747,15.3523004849142,-7.19540229885058,13.8874956977447,20.413182762725,8.95776352000976,0.194444444444444
"39","No043",87.8674698795181,14.2544567992742,-1.92771084337349,16.3489263707543,-5.87349397590361,17.6377580314212,22.6785905473891,9.82177586586493,-1.46044734939759,6.58280519678834,-0.855448313253012,4.55570555444591,2.80435457612512,7.68290954117373,-3.38815819277108,14.902901306367,-6.72894228915663,15.9393196389933,21.2622335545985,8.7185465788537,0.224299065420561
"40","No044",70.1733333333333,15.0551897609674,-1.14666666666667,15.9625349654283,-2.9,17.1952224665945,21.3651647594997,9.88411236083378,0,0,0,0,0,0,-1.14666666666667,15.9625349654283,-2.9,17.1952224665945,21.3651647594997,9.88411236083378,0.299065420560748
"41","No045",103.72602739726,27.8952705439732,-2.95890410958904,16.0981696303962,3.91095890410959,14.6712451342739,19.945923090605,9.76810363479579,-0.472156438356164,5.41533781986082,0.389196575342466,4.85291186743365,2.48918393261736,6.85376906064716,-3.43106054794521,14.9271710488655,4.30015547945205,14.2901663435316,19.2954417186472,8.95701010237211,0.324074074074074
"42","No046",120.64367816092,24.2683529263047,-3.25287356321839,17.6049797334181,-9.72988505747126,17.8889995751743,24.4610536095913,11.4510568715328,-0.0874194022988506,4.79000073372693,1.64367816091954,7.17185554059862,3.64752862878984,7.97880157129017,-3.34029296551724,16.3014961377893,-8.08620689655172,16.40214231905,22.5549365742569,9.87738959909397,0.194444444444444
