Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
14:47:29:704,0.000,0.835,0.556,-0.334,5.011,11.798,31.652
14:47:29:737,0.033,1.274,0.652,-0.522,6.663,11.463,34.405
14:47:29:737,0.033,1.533,0.497,-0.862,10.122,10.902,39.099
14:47:29:738,0.034,1.196,0.114,-0.719,14.772,11.245,44.525
14:47:29:791,0.086,0.522,0.079,-0.436,17.910,13.332,48.343
14:47:29:792,0.087,0.236,-0.458,-0.344,21.070,17.886,53.668
14:47:29:891,0.186,-0.119,-0.952,-0.071,19.186,24.793,51.132
14:47:29:892,0.187,-0.207,-0.911,-0.022,18.906,24.908,43.775
14:47:30:001,0.297,-0.011,-0.994,-0.082,17.463,24.457,33.977
14:47:30:001,0.297,0.311,-0.260,-0.040,15.767,24.232,26.549
14:47:30:002,0.298,0.252,0.159,0.470,12.511,26.217,16.873
14:47:30:003,0.299,-1.429,0.627,0.689,9.361,31.112,12.222
14:47:30:054,0.350,-2.520,0.577,1.207,7.071,38.830,6.969
14:47:30:054,0.350,-2.516,-0.162,2.075,7.399,38.336,4.302
14:47:30:055,0.351,-3.493,1.357,1.097,7.406,37.216,6.210
14:47:30:056,0.352,1.128,-0.262,0.950,9.453,35.408,10.588
14:47:30:079,0.375,-0.560,-1.667,1.101,9.385,38.401,15.274
14:47:30:08,0.375,0.816,0.168,0.382,9.530,40.291,18.862
14:47:30:081,0.376,-0.400,0.095,0.545,10.009,40.677,20.865
14:47:30:082,0.377,-0.407,0.350,-0.091,10.416,41.597,22.991
14:47:30:447,0.743,-0.462,0.563,0.151,10.661,42.657,23.773
14:47:30:447,0.743,0.140,0.797,-0.343,10.919,43.829,23.764
14:47:30:448,0.744,0.348,1.227,-0.820,11.703,46.394,23.679
14:47:30:449,0.745,0.914,0.398,-0.728,12.540,47.489,23.696
14:47:30:657,0.952,0.920,0.008,-1.233,14.727,48.074,24.098
14:47:30:657,0.953,0.844,-0.810,-0.848,18.660,49.489,25.509
14:47:30:657,0.953,0.624,-0.425,-1.137,20.639,52.105,28.118
14:47:30:736,1.032,0.182,-0.524,-1.451,22.936,57.798,35.030
14:47:30:737,1.033,0.258,-0.336,-1.815,24.952,61.165,40.377
14:47:30:737,1.033,-0.151,0.104,-1.699,30.385,65.537,48.279
14:47:30:738,1.034,-0.090,-0.669,-2.703,36.261,68.506,55.807
14:47:30:753,1.049,-0.997,-1.387,-1.403,37.743,72.976,60.902
14:47:30:78,1.075,-1.151,-0.199,-0.578,35.656,78.040,64.397
14:47:31:045,1.341,-1.083,-0.418,0.171,33.274,81.291,64.241
14:47:31:046,1.342,-0.995,-0.363,0.513,28.890,84.671,59.940
14:47:31:102,1.398,-0.673,-0.867,0.345,27.032,85.734,54.599
14:47:31:102,1.398,-0.680,-0.889,0.206,24.584,85.090,43.454
14:47:31:103,1.399,-0.643,-0.731,0.171,20.487,81.335,29.789
14:47:31:129,1.425,-0.178,-0.160,0.143,16.305,78.487,20.614
14:47:31:13,1.426,0.155,0.496,0.845,8.045,78.712,9.307
14:47:31:157,1.453,0.714,-0.667,2.967,1.732,86.020,-2.468
14:47:31:157,1.453,0.640,0.058,3.478,2.677,88.701,0.700
14:47:31:158,1.453,3.235,-1.890,0.178,5.023,89.996,10.187
14:47:31:158,1.454,-0.112,0.197,2.119,6.003,92.643,16.892
14:47:31:199,1.495,-0.022,0.690,0.329,7.125,93.675,24.941
14:47:31:227,1.523,0.037,1.119,-0.258,7.505,94.063,26.023
14:47:31:287,1.583,-0.021,0.456,-0.782,8.917,93.796,26.888
14:47:31:288,1.584,-0.404,0.061,-0.944,11.242,91.573,26.542
14:47:31:289,1.585,-0.072,-0.318,-1.040,13.686,90.002,26.321
14:47:31:29,1.586,-0.166,-0.282,-1.008,16.206,90.077,27.543
14:47:31:309,1.605,-0.217,-0.689,-1.125,18.660,93.224,31.598
14:47:31:309,1.605,-0.636,-1.048,-1.403,20.727,96.263,35.767
14:47:31:366,1.662,-0.740,-0.716,-1.262,24.567,100.128,42.146
14:47:31:367,1.663,-0.163,-0.651,0.396,29.062,111.874,44.988
14:47:31:368,1.664,-0.118,-0.697,-0.019,27.033,109.485,37.222
14:47:31:369,1.665,-0.142,-0.492,-0.343,21.998,105.921,24.891
14:47:31:464,1.759,-0.264,0.594,-0.495,14.218,107.358,14.266
14:47:31:55,1.846,0.674,1.154,0.638,9.176,113.142,8.511
14:47:31:552,1.848,1.524,0.715,2.699,5.441,123.026,0.762
14:47:31:552,1.848,1.249,-0.480,1.656,4.906,123.487,-2.990
14:47:31:553,1.849,2.679,-0.881,2.274,4.622,124.806,-4.115
14:47:31:708,2.003,2.099,0.098,3.180,5.267,124.458,-2.170
14:47:31:708,2.004,0.850,-0.164,-2.399,6.324,122.536,5.471
14:47:31:709,2.005,0.907,0.276,2.024,7.627,124.178,12.964
14:47:31:71,2.006,-0.343,0.409,0.376,8.540,124.480,16.017
14:47:31:733,2.029,0.907,0.473,0.785,9.421,126.115,20.103
14:47:31:734,2.030,0.164,0.371,0.563,10.135,126.409,21.658
14:47:31:735,2.031,0.313,0.724,0.475,10.695,127.197,22.869
14:47:31:736,2.032,-0.454,1.002,-0.625,11.330,127.506,22.452
14:47:31:839,2.134,-0.777,1.091,-0.703,11.759,128.338,22.101
14:47:31:839,2.135,-0.581,0.241,-0.644,12.821,129.116,21.903
