Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
15:08:46:884,0.000,0.004,0.067,-0.081,-6.515,33.312,26.084
15:08:46:911,0.026,0.077,0.023,-0.094,-7.830,31.284,28.425
15:08:46:939,0.055,0.136,-0.022,-0.117,-8.554,29.763,30.133
15:08:46:963,0.078,0.248,-0.103,-0.181,-9.388,27.440,32.810
15:08:46:989,0.105,0.327,-0.112,-0.223,-9.799,25.986,34.582
15:08:47:015,0.131,0.356,-0.086,-0.227,-10.280,24.159,37.004
15:08:47:071,0.186,0.420,0.046,-0.198,-10.536,22.690,38.835
15:08:47:072,0.187,0.411,0.162,-0.105,-10.377,21.929,39.540
15:08:47:155,0.271,0.403,0.315,-0.037,-9.342,20.749,39.686
15:08:47:156,0.272,0.384,0.282,-0.095,-8.179,20.341,39.264
15:08:47:157,0.272,0.232,0.155,-0.030,-6.415,19.509,38.139
15:08:47:158,0.273,0.153,-0.011,0.045,-4.608,18.210,36.645
15:08:47:2,0.316,0.082,-0.134,0.103,-3.549,16.877,35.543
15:08:47:23,0.346,-0.082,-0.154,0.169,-2.516,14.455,33.647
15:08:47:23,0.346,-0.152,-0.169,0.233,-2.270,12.536,32.198
15:08:47:281,0.396,-0.367,-0.131,0.278,-2.241,9.002,29.944
15:08:47:282,0.397,-0.445,-0.229,0.421,-1.971,4.496,27.914
15:08:47:332,0.448,-0.603,0.028,0.922,-1.932,2.303,27.022
15:08:47:359,0.475,-0.582,-0.095,0.529,-0.495,2.302,26.915
15:08:47:387,0.502,-0.276,-0.165,0.120,1.353,2.984,27.496
15:08:47:387,0.502,-0.089,-0.170,-0.048,4.112,6.189,29.207
15:08:47:439,0.555,-0.056,-0.195,-0.162,5.633,11.752,31.503
15:08:47:44,0.556,-0.063,-0.200,-0.191,6.207,15.566,33.045
15:08:47:491,0.607,-0.053,-0.107,-0.153,6.380,20.851,35.129
15:08:47:491,0.607,-0.062,-0.048,-0.136,5.707,24.456,36.369
15:08:47:514,0.630,-0.048,0.176,0.017,3.686,29.643,38.173
15:08:47:599,0.714,0.029,0.188,0.003,2.230,32.769,39.511
15:08:47:6,0.715,0.149,0.218,-0.103,0.439,36.486,41.566
15:08:47:6,0.716,0.145,0.093,-0.175,-0.748,39.218,43.237
15:08:47:62,0.736,0.117,-0.063,-0.071,-1.487,40.414,44.068
15:08:47:704,0.819,0.141,-0.128,-0.067,-2.403,41.377,45.177
15:08:47:704,0.820,0.171,-0.136,-0.106,-2.769,41.456,45.934
15:08:47:725,0.840,0.251,-0.073,-0.195,-2.590,40.179,47.956
15:08:47:751,0.867,0.235,-0.107,-0.214,-2.328,39.703,48.364
15:08:47:806,0.922,0.210,-0.159,-0.174,-2.262,39.383,48.463
