Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
15:39:59:557,0.000,0.024,-0.035,-0.034,13.705,-2.914,21.072
15:39:59:584,0.027,0.024,-0.035,-0.034,13.705,-2.914,21.072
15:39:59:611,0.054,0.024,-0.035,-0.034,13.705,-2.914,21.072
15:39:59:639,0.081,0.020,-0.022,-0.016,13.574,-3.289,21.018
15:39:59:666,0.109,0.020,-0.019,-0.015,13.495,-3.520,20.969
15:39:59:694,0.136,0.020,-0.020,0.003,13.438,-3.667,20.923
15:39:59:721,0.164,0.015,-0.021,0.006,13.351,-3.832,20.868
15:39:59:748,0.191,0.005,-0.021,0.021,13.274,-3.887,20.826
15:39:59:775,0.218,-0.002,-0.023,0.017,13.238,-3.887,20.800
15:39:59:802,0.245,0.000,-0.008,0.026,13.203,-3.936,20.765
15:39:59:83,0.272,-0.002,0.005,0.023,13.172,-3.984,20.751
15:39:59:857,0.300,-0.021,0.003,0.025,13.134,-4.129,20.665
15:39:59:884,0.326,-0.026,-0.029,0.028,13.108,-4.312,20.532
15:39:59:911,0.354,-0.023,-0.029,0.017,13.077,-4.438,20.460
15:39:59:939,0.382,-0.011,-0.004,-0.001,13.082,-4.547,20.431
15:39:59:965,0.408,-0.003,-0.003,0.002,13.091,-4.544,20.461
15:39:59:993,0.436,-0.006,-0.033,-0.003,13.131,-4.531,20.565
15:40:00:019,0.462,-0.001,-0.045,-0.014,13.140,-4.439,20.701
15:40:00:047,0.490,-0.008,-0.074,-0.024,13.131,-4.214,20.973
15:40:00:075,0.517,0.018,-0.065,-0.043,13.003,-3.853,21.326
15:40:00:102,0.545,0.018,-0.065,-0.043,13.003,-3.853,21.326
15:40:00:129,0.571,0.012,0.031,-0.027,12.089,-3.173,21.999
15:40:00:156,0.599,0.012,0.031,-0.027,12.089,-3.173,21.999
15:40:00:184,0.626,-0.019,0.044,0.125,10.922,-3.787,21.382
15:40:00:211,0.654,-0.121,0.065,0.170,10.627,-3.877,21.189
15:40:00:238,0.681,-0.135,0.051,0.088,10.417,-4.076,20.988
15:40:00:266,0.708,-0.075,0.039,0.050,10.426,-4.524,20.867
15:40:00:293,0.736,-0.027,-0.001,0.034,10.577,-5.671,20.690
15:40:00:32,0.763,-0.027,-0.001,0.034,10.577,-5.671,20.690
15:40:00:347,0.790,0.001,-0.014,0.008,10.815,-6.842,20.487
15:40:00:374,0.817,0.007,-0.018,-0.016,11.178,-8.115,20.261
15:40:00:402,0.845,-0.009,-0.009,-0.004,11.308,-8.354,20.239
15:40:00:429,0.872,-0.010,-0.015,-0.008,11.496,-8.500,20.267
15:40:00:456,0.899,-0.010,-0.026,-0.018,11.618,-8.629,20.306
15:40:00:483,0.926,-0.001,-0.015,-0.030,11.741,-8.772,20.384
15:40:00:51,0.953,0.001,0.004,-0.021,11.802,-8.916,20.443
15:40:00:538,0.981,0.005,-0.013,-0.027,11.826,-9.036,20.477
15:40:00:565,1.008,0.007,-0.040,-0.015,11.834,-9.183,20.534
15:40:00:592,1.035,0.005,-0.032,-0.014,11.813,-9.285,20.609
15:40:00:62,1.063,0.009,-0.020,-0.009,11.751,-9.462,20.703
15:40:00:648,1.090,0.022,-0.022,-0.003,11.689,-9.748,20.701
15:40:00:675,1.118,0.022,-0.026,0.003,11.660,-9.963,20.652
15:40:00:702,1.145,0.022,-0.021,-0.008,11.599,-10.062,20.597
15:40:00:729,1.172,0.015,-0.006,-0.003,11.545,-9.988,20.605
15:40:00:756,1.199,0.018,-0.013,-0.005,11.511,-9.917,20.625
15:40:00:783,1.226,0.014,-0.017,0.003,11.460,-9.745,20.660
15:40:00:81,1.253,0.012,-0.021,-0.004,11.431,-9.676,20.679
15:40:00:837,1.280,0.006,-0.027,-0.017,11.393,-9.608,20.701
15:40:00:864,1.307,0.000,0.000,0.000,11.340,-9.616,20.666
15:40:00:892,1.334,-0.013,0.019,0.007,11.221,-9.956,20.242
15:40:00:918,1.361,-0.010,0.009,0.015,11.213,-10.070,20.037
15:40:00:945,1.388,-0.010,0.009,0.015,11.213,-10.070,20.037
15:40:00:973,1.415,-0.006,-0.003,0.015,11.356,-10.259,19.760
15:40:01:,1.443,0.001,-0.013,0.014,11.533,-10.018,19.831
15:40:01:027,1.470,0.001,-0.013,0.014,11.533,-10.018,19.831
15:40:01:054,1.497,0.005,-0.019,-0.007,11.853,-9.094,20.263
15:40:01:081,1.524,0.016,-0.034,-0.025,12.043,-8.427,20.582
15:40:01:109,1.552,0.018,-0.045,-0.024,12.107,-8.000,20.776
15:40:01:137,1.580,0.026,-0.018,-0.028,12.124,-7.386,21.011
15:40:01:165,1.608,0.027,-0.013,-0.018,12.102,-7.080,21.084
15:40:01:192,1.635,0.034,-0.034,-0.023,12.032,-6.722,21.061
15:40:01:219,1.662,0.029,-0.045,-0.013,11.909,-6.388,20.969
15:40:01:246,1.689,0.009,-0.022,-0.004,11.638,-5.827,20.819
15:40:01:273,1.716,0.009,-0.022,-0.004,11.638,-5.827,20.819
15:40:01:3,1.743,-0.002,-0.018,0.003,11.319,-5.565,20.414
15:40:01:327,1.770,-0.001,-0.018,0.008,11.085,-5.408,20.130
15:40:01:355,1.798,-0.020,0.008,0.022,10.949,-5.296,19.970
15:40:01:382,1.825,-0.012,0.009,0.024,10.754,-5.077,19.739
15:40:01:41,1.852,-0.029,0.001,0.039,10.670,-4.963,19.588
15:40:01:437,1.880,-0.039,-0.008,0.055,10.662,-4.693,19.518
15:40:01:464,1.907,-0.061,0.007,0.058,10.813,-4.302,19.650
15:40:01:491,1.934,-0.061,0.007,0.058,10.813,-4.302,19.650
15:40:01:519,1.961,-0.068,0.002,0.034,10.900,-3.906,19.771
15:40:01:545,1.988,-0.032,-0.011,0.016,11.028,-3.970,19.862
15:40:01:573,2.016,-0.025,0.000,0.016,11.129,-4.187,19.843
15:40:01:6,2.043,-0.002,-0.002,-0.001,11.302,-4.529,19.832
15:40:01:628,2.071,-0.003,-0.002,-0.006,11.428,-4.659,19.877
15:40:01:655,2.098,-0.003,-0.002,-0.006,11.428,-4.659,19.877
15:40:01:682,2.125,-0.003,-0.015,-0.007,11.579,-4.686,20.072
15:40:01:71,2.153,0.006,-0.018,-0.013,11.653,-4.774,20.155
15:40:01:737,2.179,0.007,-0.022,-0.004,11.758,-4.900,20.270
