Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
11:04:36:638,0.000,0.002,0.000,-0.004,-18.840,-29.030,-4.133
11:04:36:638,0.000,-0.003,0.007,-0.010,-18.845,-29.061,-4.127
11:04:36:661,0.024,0.006,0.001,-0.003,-18.847,-29.123,-4.101
11:04:36:687,0.050,-0.009,-0.001,0.001,-18.838,-29.123,-4.103
11:04:36:713,0.075,-0.004,0.003,0.006,-18.853,-29.120,-4.084
11:04:36:769,0.131,0.006,0.009,-0.021,-18.913,-29.037,-4.081
11:04:36:769,0.131,-0.002,0.001,0.002,-18.933,-29.022,-4.084
11:04:36:82,0.182,0.011,0.007,-0.003,-18.942,-29.040,-4.074
11:04:36:905,0.268,0.000,0.001,-0.004,-18.944,-28.996,-4.091
11:04:36:907,0.269,-0.007,0.006,-0.010,-18.949,-28.940,-4.108
11:04:36:907,0.270,0.001,0.003,-0.003,-18.983,-28.942,-4.099
11:04:36:908,0.270,0.001,0.006,-0.011,-19.009,-28.937,-4.099
11:04:36:953,0.315,-0.004,0.003,0.002,-19.029,-28.942,-4.098
11:04:36:953,0.315,0.007,0.001,0.001,-19.028,-28.942,-4.072
11:04:37:006,0.368,-0.001,0.004,-0.003,-19.036,-28.908,-4.023
11:04:37:006,0.368,-0.008,0.005,-0.005,-19.033,-28.836,-3.978
11:04:37:028,0.391,-0.006,0.002,-0.002,-19.029,-28.820,-3.950
11:04:37:143,0.505,0.007,0.009,-0.012,-19.045,-28.785,-3.910
11:04:37:144,0.506,-0.003,0.000,-0.002,-19.042,-28.759,-3.884
11:04:37:144,0.506,-0.004,0.005,-0.002,-19.051,-28.761,-3.844
11:04:37:145,0.507,-0.005,0.005,-0.007,-19.071,-28.734,-3.812
11:04:37:19,0.553,-0.009,0.005,-0.015,-19.068,-28.732,-3.787
11:04:37:19,0.553,0.002,0.003,-0.006,-19.072,-28.792,-3.745
11:04:37:241,0.603,0.000,0.000,0.000,-19.068,-28.858,-3.715
11:04:37:242,0.604,-0.001,0.003,0.002,-19.070,-28.930,-3.687
11:04:37:264,0.627,-0.001,0.005,-0.013,-19.077,-28.935,-3.690
11:04:37:32,0.683,-0.001,0.001,0.000,-19.063,-28.981,-3.665
11:04:37:32,0.683,-0.001,0.002,-0.003,-19.048,-29.014,-3.642
11:04:37:373,0.735,-0.001,0.006,-0.008,-19.048,-29.019,-3.621
11:04:37:374,0.736,0.004,0.003,0.001,-19.027,-29.024,-3.584
11:04:37:396,0.759,-0.004,0.010,-0.013,-19.008,-29.025,-3.552
11:04:37:48,0.843,0.004,0.006,-0.008,-18.981,-29.032,-3.495
11:04:37:481,0.843,0.004,0.004,-0.013,-18.926,-29.089,-3.396
11:04:37:482,0.844,0.001,0.005,-0.006,-18.882,-29.144,-3.316
11:04:37:531,0.893,0.007,0.008,-0.010,-18.795,-29.253,-3.169
11:04:37:531,0.894,0.005,0.005,0.005,-18.728,-29.346,-3.037
11:04:37:553,0.915,-0.002,0.002,-0.010,-18.625,-29.479,-2.808
11:04:37:609,0.971,-0.005,0.005,0.005,-18.558,-29.597,-2.640
11:04:37:61,0.972,-0.004,0.003,-0.001,-18.452,-29.812,-2.384
11:04:37:633,0.995,0.006,-0.003,0.001,-18.381,-29.969,-2.171
11:04:37:686,1.048,0.001,0.008,-0.006,-18.331,-30.028,-2.039
11:04:37:744,1.106,-0.009,0.008,0.001,-18.253,-30.131,-1.836
11:04:37:744,1.106,0.000,0.002,-0.014,-18.197,-30.216,-1.692
11:04:37:745,1.107,-0.012,0.011,-0.008,-18.097,-30.371,-1.513
