17:30:08:029,65.747,0.019,-0.033,0.019,85.386,175.391,-51.057
17:30:08:055,65.773,0.039,-0.044,-0.008,85.685,176.476,-50.64
17:30:08:17,65.888,-0.005,-0.063,0.004,85.999,175.782,-51.757
17:30:08:17,65.888,0.002,-0.038,0.003,86.125,176.28,-51.528
17:30:08:171,65.889,0.025,-0.009,0,86.209,179.815,-48.224
17:30:08:172,65.89,0.058,-0.043,-0.014,86.271,-177.414,-45.688
17:30:08:187,65.905,0.03,-0.012,0.004,86.316,-174.565,-43.061
17:30:08:213,65.932,0.003,-0.023,0.049,86.291,-169.964,-38.779
17:30:08:327,66.045,0.002,-0.019,0.048,86.253,-165.803,-34.796
17:30:08:327,66.045,0.01,0.012,0.032,86.101,-158.281,-27.659
17:30:08:328,66.046,0.023,0.011,0.026,85.976,-152.584,-22.056
17:30:08:329,66.047,0.021,-0.024,0.047,85.837,-147.685,-17.555
17:30:08:344,66.062,-0.011,-0.014,0.087,85.767,-145.788,-15.906
17:30:08:425,66.144,0.013,-0.017,0.062,85.69,-139.931,-10.455
17:30:08:454,66.173,0.038,-0.02,0.035,85.683,-136.036,-6.767
17:30:08:455,66.174,0.029,-0.016,0.054,85.69,-135.712,-6.61
17:30:08:504,66.222,0.025,-0.024,0.05,85.422,-133.196,-4.507
17:30:08:505,66.223,0.029,-0.03,0.042,85.32,-132.509,-4.04
17:30:08:558,66.276,0.042,-0.023,0.044,85.218,-132.535,-4.251
17:30:08:558,66.276,0.007,-0.027,0.072,85.148,-133.632,-5.461
17:30:08:581,66.299,0.015,-0.041,0.053,85.269,-132.491,-4.479
17:30:08:635,66.354,0.013,-0.025,0.061,85.259,-132.246,-4.266
17:30:08:636,66.355,0.016,-0.012,0.062,85.145,-134.08,-6.179
17:30:08:688,66.407,0.03,-0.042,0.023,85.06,-135.176,-7.265
17:30:08:688,66.407,0.031,-0.027,-0.008,85.03,-136.764,-8.882
17:30:08:711,66.43,-0.013,-0.017,0.042,84.939,-140.555,-12.749
17:30:08:766,66.485,-0.004,-0.025,0.034,84.852,-140.715,-13.057
17:30:08:767,66.486,0.035,-0.031,-0.016,84.683,-138.702,-11.279
17:30:08:819,66.537,0.063,-0.003,-0.029,84.46,-138.5,-11.391
17:30:08:82,66.538,0.047,-0.02,-0.008,84.364,-141.319,-14.417
17:30:08:843,66.561,0.026,-0.018,-0.001,84.273,-146.452,-20.025
17:30:08:898,66.617,0.069,-0.033,-0.06,84.261,-148.329,-22.298
17:30:08:898,66.617,0.065,-0.033,-0.071,84.379,-151.192,-25.886
17:30:08:95,66.669,0.027,-0.019,-0.038,84.674,-157.683,-33.204
17:30:08:977,66.696,0.008,-0.001,-0.017,84.97,-162.528,-38.588
17:30:08:977,66.696,0.016,-0.002,-0.025,85.461,-167.59,-44.741
17:30:09,66.719,0.022,0.006,-0.039,85.781,-169.807,-47.756
17:30:09:027,66.745,0.016,0.017,-0.012,86.218,-172.439,-51.616
17:30:09:053,66.771,0.004,0.019,0.004,86.626,-175.599,-56.041
17:30:09:108,66.826,0.01,0.024,0.018,86.856,-176.981,-58.313
17:30:09:109,66.827,0.031,0.036,0.042,87.11,-177.611,-60.339
17:30:09:132,66.85,0.048,0.049,0.075,87.236,-177.354,-61.053
17:30:09:158,66.876,0.073,0.05,0.09,87.366,-175.811,-60.993
17:30:09:185,66.903,0.097,0.026,0.092,87.49,-175.005,-61.181
17:30:09:24,66.959,0.092,0.015,0.041,87.936,-177.359,-66.019
17:30:09:262,66.981,0.054,-0.014,0.032,88.203,-179.867,-69.211
17:30:09:288,67.007,0.031,-0.006,0.03,88.563,176.319,-73.976
17:30:09:317,67.036,0.04,-0.009,0.035,88.749,174.338,-76.271
17:30:09:342,67.061,0.048,-0.015,0.028,88.853,174.221,-77.15
17:30:09:397,67.115,0.023,-0.011,0.025,88.78,175.886,-75.998
17:30:09:397,67.115,0.027,0.004,0.026,88.675,177.823,-74.445
17:30:09:42,67.138,0.02,-0.003,0.025,88.489,-178.956,-71.711
17:30:09:447,67.165,0.011,0.002,0.021,88.372,-177.083,-70.111
17:30:09:473,67.191,0.008,-0.004,0.019,88.22,-174.401,-67.792
17:30:09:529,67.247,0.009,0,0.003,88.131,-171.996,-65.691
17:30:09:53,67.248,-0.01,-0.028,0.021,88.183,-172.157,-66.06
17:30:09:552,67.27,-0.013,-0.012,0.027,88.336,-174.126,-67.886
17:30:09:577,67.296,-0.002,-0.027,0.014,88.549,-175.631,-69.61
17:30:09:603,67.322,-0.006,-0.03,0.026,88.73,-177.899,-71.923
17:30:09:659,67.378,0.008,-0.022,0.04,89.014,177.979,-76.154
17:30:09:66,67.379,0.014,-0.022,0.035,89.199,175.331,-78.802
17:30:09:712,67.43,0.004,-0.035,0.023,89.538,170.384,-83.764
17:30:09:713,67.431,0.004,-0.025,0.021,89.797,166.665,-87.368
17:30:09:736,67.454,-0.009,-0.022,0.007,90.139,162.243,-91.72
17:30:09:761,67.48,-0.02,-0.004,0.011,90.349,159.426,-94.124
17:30:09:787,67.506,-0.013,0,0.01,90.397,158.896,-94.614
17:30:09:813,67.532,-0.023,0.01,0.001,90.348,159.183,-94.063
17:30:09:84,67.559,0.002,0.004,-0.005,90.252,160.212,-92.99
17:30:09:867,67.586,0.009,0.011,-0.017,90.093,161.99,-91.123
17:30:09:892,67.611,0.002,-0.004,-0.04,89.981,163.299,-89.759
17:30:09:95,67.669,0.003,-0.014,-0.041,89.969,163.404,-89.606
17:30:09:95,67.669,-0.007,0.006,-0.004,89.997,163.018,-89.961
17:30:09:972,67.69,-0.001,-0.017,-0.011,90.026,162.517,-90.333
17:30:09:998,67.716,-0.011,-0.012,-0.008,90.14,160.942,-91.79
17:30:10:024,67.742,-0.027,0.001,0.015,90.199,160.032,-92.48
17:30:10:104,67.822,-0.033,0.009,0.007,90.177,160.192,-92.216
17:30:10:137,67.856,-0.031,-0.001,-0.002,90.062,161.312,-90.788
17:30:10:138,67.857,-0.027,0.019,-0.003,89.91,163.287,-88.838
17:30:10:139,67.858,-0.023,-0.003,0.003,89.631,167.095,-85.016
17:30:10:139,67.858,-0.017,0.007,0.01,89.333,171.666,-80.535
17:30:10:212,67.931,0.002,0.005,-0.021,89.154,174.93,-77.386
17:30:10:212,67.931,-0.004,-0.001,0.002,89.012,177.628,-74.812
17:30:10:239,67.958,-0.029,0.014,0.014,88.972,178.177,-74.338
17:30:10:239,67.958,-0.016,0.018,0.005,88.872,-179.758,-72.382
17:30:10:26,67.979,-0.008,0.005,-0.005,88.784,-177.69,-70.483
17:30:10:286,68.005,-0.019,0,0.006,88.736,-176.938,-69.811
17:30:10:313,68.032,-0.012,-0.006,0.016,88.632,-174.68,-67.781
17:30:10:339,68.057,-0.013,-0.002,0.002,88.55,-172.419,-65.73
17:30:10:394,68.112,-0.012,-0.012,0.009,88.488,-170.858,-64.407
17:30:10:395,68.113,-0.003,0.008,0.012,88.452,-170.236,-63.939
17:30:10:419,68.137,-0.001,0.008,0.007,88.475,-170.431,-64.228
17:30:10:444,68.162,0.004,0.009,0.009,88.622,-173.553,-67.331
17:30:10:47,68.188,0.005,0.013,0.007,88.744,-175.863,-69.679
17:30:10:525,68.244,0.006,0.008,0.007,88.932,-178.765,-72.597
17:30:10:526,68.245,-0.007,0.003,0.013,89.085,178.758,-75.113
17:30:10:578,68.297,-0.002,0.009,0.014,89.292,175.246,-78.65
17:30:10:578,68.297,0.008,-0.007,-0.011,89.453,172.919,-81.022
17:30:10:659,68.378,0.005,-0.013,-0.009,89.535,171.66,-82.296
17:30:10:66,68.379,0.002,-0.009,0.001,89.614,170.368,-83.628
17:30:10:661,68.38,0.001,-0.025,0.003,89.643,169.86,-84.092
17:30:10:681,68.4,0.002,-0.015,-0.003,89.66,169.524,-84.427
17:30:10:706,68.424,0.018,-0.024,-0.006,89.638,169.806,-84.061
17:30:10:733,68.451,0.025,-0.02,-0.006,89.601,170.476,-83.411
17:30:10:76,68.478,0.013,-0.016,-0.004,89.573,170.724,-83.108
17:30:10:815,68.533,0.009,-0.007,-0.001,89.573,170.612,-83.22
17:30:10:815,68.533,0.002,-0.024,-0.005,89.62,169.808,-84.009
17:30:10:838,68.556,-0.005,0,0.005,89.67,168.827,-84.915
17:30:10:865,68.583,0.003,0.004,0.021,89.657,168.953,-84.744
17:30:10:89,68.608,0.017,0.015,0.028,89.565,170.189,-83.478
17:30:10:945,68.663,0.018,0.004,0.02,89.463,171.636,-82.046
17:30:10:946,68.664,0.03,0.002,0.008,89.242,174.909,-78.888
17:30:10:97,68.688,0.025,-0.005,0.015,89.037,177.697,-76.223
17:30:10:996,68.714,0.015,0.002,0.02,88.954,178.447,-75.502
17:30:11:081,68.799,0.014,-0.002,0.007,88.896,178.856,-75.108
17:30:11:081,68.799,0.009,0.001,0.005,88.905,178.512,-75.407
17:30:11:082,68.8,-0.001,0.004,0.003,88.967,177.122,-76.673
17:30:11:1,68.819,0,0.015,0.014,88.991,176.487,-77.218
17:30:11:126,68.845,0.004,0.008,0.013,88.983,176.355,-77.225
17:30:11:182,68.901,-0.002,-0.001,0.009,88.973,176.348,-77.113
17:30:11:183,68.902,-0.002,-0.001,0.012,88.956,176.518,-76.864
17:30:11:207,68.926,-0.004,-0.002,0.007,88.925,176.893,-76.355
17:30:11:232,68.951,-0.013,-0.004,-0.006,88.921,176.852,-76.277
17:30:11:258,68.977,-0.016,-0.004,-0.012,88.918,176.681,-76.248
17:30:11:284,69.002,-0.032,0.009,-0.003,88.931,176.204,-76.478
17:30:11:31,69.028,-0.033,0.016,-0.005,88.946,175.763,-76.739
17:30:11:366,69.084,-0.017,0.017,-0.015,88.929,175.969,-76.275
17:30:11:366,69.084,-0.024,0.001,0.003,88.91,176.266,-75.809
17:30:11:389,69.108,-0.031,0.01,0.008,88.926,175.839,-75.958
17:30:11:416,69.135,-0.028,0.005,0.011,88.961,175.309,-76.195
17:30:11:442,69.161,-0.029,0.005,0.011,89.009,174.664,-76.641
17:30:11:468,69.187,-0.035,0.006,0.013,89.114,173.025,-77.962
17:30:11:494,69.212,-0.03,0.03,0.016,89.178,172.021,-78.752
17:30:11:52,69.238,-0.013,0.014,0.016,89.241,171.203,-79.257
17:30:11:546,69.265,-0.019,0.016,0.012,89.303,170.315,-79.806
17:30:11:572,69.291,-0.016,0.002,0.003,89.353,169.638,-80.245
17:30:11:599,69.317,-0.017,-0.015,-0.003,89.433,168.529,-80.986
17:30:11:625,69.343,-0.04,-0.022,0.014,89.519,167.084,-82.167
17:30:11:652,69.37,-0.035,-0.021,0.011,89.654,164.737,-84.111
17:30:11:678,69.396,-0.033,-0.026,0.009,89.747,163.038,-85.427
17:30:11:704,69.422,-0.035,0.002,0.002,89.769,162.566,-85.694
17:30:11:731,69.449,-0.031,-0.001,0.01,89.704,163.981,-84.026
17:30:11:811,69.53,-0.029,0.025,0.012,89.619,165.912,-81.926
17:30:11:841,69.56,-0.01,0.057,0.003,89.432,170.695,-76.869
17:30:11:841,69.56,0.026,0.044,-0.03,89.329,174.008,-73.366
17:30:11:842,69.561,0.017,0.037,-0.034,89.231,177.006,-70.054
17:30:11:889,69.608,0.02,0.052,-0.041,89.186,177.85,-68.825
17:30:11:917,69.636,0.045,0.025,-0.061,89.201,177.581,-68.789
17:30:11:917,69.636,0.06,0.015,-0.055,89.277,172.953,-72.891
17:30:11:941,69.66,0.078,-0.003,-0.04,89.346,169.578,-75.73
17:30:11:966,69.685,0.089,-0.03,-0.041,89.397,167.377,-77.519
17:30:12:051,69.769,0.078,-0.049,0.001,89.452,164.103,-80.06
17:30:12:052,69.77,0.083,-0.012,0.045,89.431,163.463,-80.143
17:30:12:053,69.771,0.088,-0.014,0.039,89.397,163.77,-79.007
17:30:12:072,69.79,0.091,-0.017,0.027,89.397,164.055,-78.215
17:30:12:099,69.817,0.066,0.015,0.035,88.915,176.71,-64.952
17:30:12:186,69.905,0.077,-0.009,0.003,88.754,-171.701,-52.999
17:30:12:186,69.905,0.072,-0.001,0.001,88.741,-166.291,-47.484
17:30:12:186,69.905,0.035,0.007,0.021,88.643,-153.746,-35.039
17:30:12:187,69.906,0.075,0.005,-0.024,88.46,-136.353,-17.858
17:30:12:229,69.948,0.066,-0.025,-0.039,88.311,-120.476,-2.414
17:30:12:255,69.974,0.029,-0.021,-0.031,88.128,-112.976,4.644
17:30:12:342,70.061,0.021,-0.029,-0.006,88.042,-108.115,9.264
17:30:12:343,70.062,-0.015,-0.025,0.009,88.032,-104.924,12.294
17:30:12:344,70.063,-0.033,-0.011,-0.031,88.059,-102.09,15.118
17:30:12:36,70.079,-0.044,0.002,0.029,88.215,-96.497,21.104
17:30:12:387,70.106,-0.05,0.029,0.056,88.224,-95.415,22.341
17:30:12:469,70.187,0.033,0.03,0.024,88.213,-83.054,34.789
17:30:12:469,70.187,0.01,0.029,0.023,88.21,-77.303,40.48
17:30:12:523,70.242,0.034,-0.003,-0.016,88.201,-72.698,44.899
17:30:12:524,70.243,0.01,-0.004,0.055,88.192,-72.519,44.776
17:30:12:525,70.244,0.003,-0.011,0.071,88.184,-71.756,45.213
17:30:12:573,70.292,0.068,-0.011,0.003,88.234,-66.268,50.084
17:30:12:573,70.292,0.062,-0.024,-0.03,88.366,-63.983,51.996
17:30:12:598,70.317,0.054,-0.042,-0.025,88.705,-64.505,51.036
17:30:12:624,70.343,0.023,-0.035,-0.01,89.053,-68.946,46.248
17:30:12:649,70.368,0.014,-0.036,-0.018,89.264,-71.685,43.303
17:30:12:704,70.423,0.008,-0.028,-0.022,89.446,-71.352,43.326
17:30:12:705,70.424,-0.001,-0.022,-0.04,89.474,-65.139,49.339
17:30:12:727,70.446,-0.001,-0.015,-0.03,89.417,-61.36,52.848
17:30:12:754,70.473,0.033,0,-0.019,89.187,-64.589,49.384
17:30:12:811,70.529,0.012,0.014,-0.022,89.033,-67.187,46.651
17:30:12:811,70.529,0.011,0.004,-0.011,88.805,-71.526,42.153
17:30:12:892,70.61,0.03,0.019,-0.019,88.637,-72.215,41.359
17:30:12:892,70.61,0.013,0.004,-0.018,88.42,-73.244,40.2
17:30:12:893,70.611,0.025,-0.008,-0.021,88.266,-75.412,37.923
17:30:12:913,70.631,0.002,-0.015,-0.022,88.166,-76.827,36.443
17:30:12:938,70.656,0.006,-0.009,-0.013,88.005,-78.513,34.688
17:30:13:024,70.743,-0.001,-0.016,-0.014,87.916,-79.407,33.765
17:30:13:024,70.743,0.011,0.001,-0.011,87.737,-80.802,32.349
17:30:13:024,70.743,0.01,0.012,-0.009,87.626,-80.887,32.29
17:30:13:042,70.761,-0.009,0.019,0.002,87.569,-82.614,30.633
17:30:13:069,70.788,0.008,0.012,0,87.572,-82.274,31.033
17:30:13:095,70.814,0.001,0.017,-0.004,87.582,-81.003,32.319
17:30:13:121,70.84,-0.016,0.005,0.009,87.62,-80.263,33.06
17:30:13:148,70.867,-0.003,0.004,0.006,87.628,-79.761,33.546
17:30:13:174,70.892,0.189,-0.063,-0.073,87.569,-79.656,33.59
17:30:13:341,71.06,-0.096,0.015,0.149,87.509,-96.801,16.58
17:30:13:341,71.06,-0.013,0.013,0.028,87.546,-96.857,16.454
17:30:13:342,71.061,0.024,-0.007,-0.07,87.602,-86.936,26.285
17:30:13:342,71.061,0.039,0.004,-0.061,87.629,-84.931,28.281
17:30:13:363,71.082,0.022,0.014,-0.038,87.695,-86.446,26.881
17:30:13:364,71.083,0.007,0.024,0.008,87.758,-91.568,21.937
17:30:13:364,71.083,0.018,0.015,0.005,87.789,-92.798,20.823
17:30:13:413,71.132,0.026,0.015,0,87.823,-91.475,22.346
