15:04:42:172,55.081,-0.046,-0.019,0.014,103.341,-142.947,107.47
15:04:42:172,55.081,-0.036,-0.01,0.005,103.121,-143.022,107.245
15:04:42:172,55.082,-0.029,0,0.018,102.983,-143.094,107.075
15:04:42:328,55.237,-0.033,0.001,0.02,102.799,-143.249,106.839
15:04:42:329,55.238,-0.041,-0.004,-0.004,102.527,-143.361,106.519
15:04:42:33,55.239,-0.044,0,-0.008,102.335,-143.504,106.297
15:04:42:331,55.24,-0.042,-0.022,0.036,102.042,-143.694,105.925
15:04:42:354,55.264,-0.063,-0.063,-0.058,101.974,-143.456,106.024
15:04:42:355,55.264,-0.107,-0.022,-0.066,101.843,-143.543,105.958
15:04:42:356,55.265,-0.023,-0.007,-0.019,101.918,-143.546,105.982
15:04:42:357,55.266,0.002,-0.015,0.049,102.051,-143.457,106.124
15:04:42:512,55.421,-0.003,-0.006,0.007,102.152,-143.421,106.243
15:04:42:513,55.422,-0.013,-0.009,-0.055,102.156,-143.458,106.278
15:04:42:514,55.423,0.002,-0.007,-0.037,102.113,-143.534,106.206
15:04:42:515,55.424,0.006,-0.01,0.008,101.991,-143.689,106.006
15:04:42:538,55.447,-0.019,0,0.022,101.883,-143.733,105.869
15:04:42:538,55.448,-0.05,-0.003,-0.006,101.786,-143.815,105.771
15:04:42:539,55.449,-0.047,0,-0.006,101.784,-143.644,105.788
15:04:42:54,55.449,-0.021,-0.005,-0.001,101.797,-143.525,105.864
15:04:42:74,55.65,-0.014,-0.015,0.005,101.843,-143.254,105.991
15:04:42:818,55.727,-0.036,0.001,-0.005,101.769,-143.078,106.043
15:04:42:925,55.835,-0.015,-0.01,-0.014,101.337,-143.269,105.722
15:04:42:926,55.836,-0.002,-0.021,-0.017,101.324,-143.271,105.716
15:04:43:107,56.017,-0.002,-0.003,-0.024,101.249,-143.334,105.605
15:04:43:301,56.21,-0.026,-0.014,-0.012,101.096,-143.426,105.408
15:04:43:301,56.211,-0.043,-0.006,0.018,100.829,-143.229,105.122
15:04:43:302,56.211,-0.036,-0.003,0.014,100.709,-143.14,105.042
15:04:43:303,56.212,-0.048,-0.001,0.008,100.592,-143.121,104.921
15:04:43:322,56.231,-0.004,-0.001,0.027,100.545,-143.135,104.844
15:04:43:323,56.232,0.015,0.008,0.015,100.567,-143.127,104.844
15:04:43:324,56.233,0.011,0.001,-0.013,100.53,-143.217,104.771
15:04:43:432,56.341,-0.002,0.001,-0.005,100.409,-143.473,104.565
15:04:43:432,56.341,-0.004,-0.005,0.005,100.303,-143.728,104.362
15:04:43:433,56.342,-0.004,-0.006,0.002,100.245,-143.817,104.258
15:04:43:434,56.343,-0.007,-0.007,-0.009,100.196,-143.921,104.177
15:04:43:71,56.619,-0.017,-0.01,-0.004,100.165,-143.936,104.138
15:04:43:8,56.709,-0.014,-0.008,-0.002,100.15,-143.894,104.14
15:04:43:8,56.709,-0.014,-0.004,0,100.17,-143.82,104.183
15:04:43:801,56.71,-0.012,-0.008,-0.002,100.196,-143.704,104.242
15:04:43:802,56.711,-0.018,-0.01,-0.011,100.209,-143.589,104.294
15:04:43:895,56.804,-0.027,-0.008,-0.003,100.204,-143.53,104.312
15:04:44:079,56.989,-0.023,0.003,0.002,99.788,-143.5,103.848
15:04:44:272,57.182,-0.039,0.004,0.021,99.631,-143.482,103.669
15:04:44:273,57.182,-0.102,0.02,0.037,99.473,-143.217,103.704
15:04:44:274,57.183,-0.017,-0.001,0.053,99.585,-143.091,103.865
15:04:44:3,57.21,-0.014,-0.017,-0.006,99.148,-143.88,103.312
15:04:44:3,57.21,-0.015,-0.01,-0.001,99.038,-143.859,103.194
15:04:44:301,57.21,-0.006,-0.005,0.003,98.904,-143.801,103.055
15:04:44:301,57.21,0.002,0.004,0.005,98.814,-143.734,102.969
15:04:44:446,57.355,-0.026,0.023,0.012,98.671,-143.635,102.835
15:04:44:5,57.409,-0.126,-0.108,-0.116,98.622,-143.556,102.908
15:04:44:585,57.494,-0.092,0.041,-0.008,98.6,-143.386,102.933
15:04:44:586,57.495,-0.023,0.002,0.036,98.743,-143.177,103.136
15:04:44:587,57.496,-0.001,-0.006,0.059,98.813,-143.112,103.243
15:04:44:588,57.497,-0.004,0.012,0.009,98.854,-143.122,103.315
15:04:44:894,57.803,0.005,-0.005,-0.012,98.862,-143.188,103.328
15:04:45:085,57.994,-0.019,-0.001,0.013,98.707,-143.36,103.071
15:04:45:086,57.995,-0.015,-0.006,0.01,98.641,-143.374,102.993
15:04:45:086,57.995,-0.016,0.003,0.004,98.599,-143.393,102.944
15:04:45:244,58.153,0,0.005,0.002,98.52,-143.384,102.86
15:04:45:244,58.153,-0.042,-0.02,0.263,98.393,-143.176,102.742
15:04:45:244,58.154,-0.01,0,0.004,98.373,-143.652,102.764
15:04:45:245,58.154,0.003,-0.005,0.001,98.423,-143.575,102.851
15:04:45:269,58.179,0.002,-0.017,0.014,98.434,-143.472,102.878
15:04:45:27,58.179,0.001,-0.007,0.006,98.429,-143.431,102.87
15:04:45:27,58.179,-0.003,-0.013,0.008,98.387,-143.429,102.81
15:04:45:271,58.18,-0.016,-0.005,0.006,98.333,-143.452,102.735
15:04:45:453,58.363,-0.015,-0.01,0.008,98.293,-143.465,102.684
15:04:45:454,58.363,-0.009,-0.005,0.004,98.216,-143.494,102.593
15:04:45:454,58.364,0.005,-0.007,-0.001,98.17,-143.481,102.549
15:04:45:455,58.365,0.025,-0.003,0.073,97.949,-143.506,102.285
15:04:45:549,58.459,-0.009,-0.004,-0.047,97.915,-143.512,102.341
15:04:45:653,58.563,0.001,0.014,0.04,98.044,-143.321,102.526
15:04:45:846,58.756,0.009,0.001,0.037,98.154,-143.254,102.695
15:04:45:848,58.757,0.002,0,-0.019,98.183,-143.301,102.743
15:04:45:848,58.758,0.01,-0.001,-0.003,98.178,-143.396,102.716
15:04:45:849,58.758,-0.007,0.012,0.005,97.647,-143.713,102.095
15:04:45:867,58.776,0.032,0.043,0.047,97.616,-143.678,102.083
15:04:45:868,58.777,-0.036,0.019,-0.003,97.619,-143.631,102.138
15:04:46:055,58.965,0.007,0.009,0.019,97.707,-143.544,102.233
15:04:46:056,58.965,0.013,-0.019,0.038,97.813,-143.46,102.396
15:04:46:057,58.966,-0.007,-0.004,0.006,97.81,-143.625,102.378
15:04:46:058,58.967,-0.013,-0.007,0.009,97.753,-143.738,102.282
15:04:46:099,59.008,-0.014,-0.003,0.004,97.712,-143.793,102.23
15:04:46:215,59.124,-0.006,-0.007,0.004,97.663,-143.821,102.174
15:04:46:215,59.125,0.002,-0.007,0.005,97.599,-143.861,102.095
15:04:46:215,59.125,-0.001,-0.002,0.004,97.536,-143.914,102.005
15:04:46:215,59.125,-0.007,0.002,0.009,97.431,-144.011,101.849
15:04:46:231,59.141,-0.01,0,0.009,97.36,-144.075,101.749
15:04:46:425,59.334,-0.009,0.003,0.012,97.286,-144.121,101.646
15:04:46:425,59.335,-0.001,0.004,0.009,97.245,-144.107,101.601
15:04:46:426,59.335,0,0,0.013,97.218,-144.096,101.572
15:04:46:531,59.441,-0.008,-0.006,0.01,97.219,-144.177,101.577
15:04:46:531,59.441,0.005,-0.011,0.007,97.306,-144.248,101.657
15:04:46:531,59.441,-0.007,-0.003,-0.001,97.338,-144.224,101.692
15:04:46:532,59.441,-0.001,-0.009,-0.007,97.349,-144.151,101.709
15:04:46:625,59.534,0,-0.004,-0.004,97.361,-144.078,101.736
15:04:46:705,59.614,-0.002,-0.048,0.186,97.355,-143.975,101.748
15:04:46:837,59.747,0.01,-0.052,-0.057,97.395,-143.864,101.919
15:04:46:837,59.747,0.167,0.017,-0.173,97.344,-143.716,101.871
15:04:47:208,60.118,-0.06,0.019,0.002,96.992,-144.09,101.402
15:04:47:209,60.119,-0.017,0.01,0.021,97.013,-144.05,101.467
15:04:47:21,60.119,-0.004,0.011,0.023,97.062,-144.028,101.552
15:04:47:307,60.217,-0.007,0.004,0.004,97.099,-144.08,101.601
15:04:48:175,61.085,0.009,-0.005,0,97.048,-144.526,101.431
15:04:48:287,61.196,0.008,0.002,-0.001,97.002,-144.717,101.329
15:04:48:288,61.197,0.004,-0.007,0.003,96.963,-144.848,101.247
15:04:48:289,61.198,0.009,-0.002,-0.002,96.954,-144.88,101.222
15:04:48:29,61.199,0.016,-0.01,0,96.947,-144.882,101.201
15:04:48:386,61.296,0.014,-0.004,-0.004,96.955,-144.838,101.213
15:04:48:387,61.296,-0.012,0,0.02,96.977,-144.483,101.276
15:04:49:145,62.054,0.012,0.005,0.001,97.031,-144.273,101.378
15:04:49:444,62.353,-0.037,-0.019,0.059,97.07,-144.199,101.445
15:04:49:444,62.353,-0.021,-0.004,0.002,97.034,-144.275,101.396
15:04:49:445,62.354,0.026,0.012,0.013,97.017,-144.341,101.346
15:04:49:445,62.354,-0.007,0,-0.001,96.924,-144.542,101.204
15:04:49:75,62.66,-0.002,0.001,-0.004,96.879,-144.65,101.129
15:04:49:751,62.66,0.013,-0.004,0,96.845,-144.721,101.074
15:04:50:046,62.955,-0.005,0.001,0.012,96.827,-144.629,101.07
15:04:50:047,62.956,0.001,-0.001,0.016,96.835,-144.549,101.098
15:04:50:048,62.957,-0.005,-0.001,0.01,96.774,-144.525,101.02
15:04:50:048,62.957,-0.007,0.003,0.006,96.761,-144.524,101.014
15:04:50:125,63.034,0.01,-0.003,0.01,96.611,-144.826,100.859
15:04:50:125,63.034,0.003,-0.002,0.005,96.605,-144.792,100.847
15:04:50:126,63.035,-0.005,-0.01,0.012,96.512,-144.787,100.692
15:04:50:126,63.036,0,0.012,0.008,96.334,-144.876,100.443
15:04:50:231,63.14,0.003,0.004,0.009,96.076,-145.014,100.002
15:04:50:231,63.14,0.008,-0.004,0.012,96.019,-145.045,99.918
15:04:50:231,63.14,0.009,0.002,0.007,95.988,-145.073,99.868
15:04:50:231,63.14,0.009,-0.005,0.007,95.946,-145.107,99.801
15:04:50:328,63.237,0.006,0.005,0.007,95.909,-145.139,99.74
15:04:50:408,63.317,-0.005,-0.001,0.015,95.859,-145.182,99.655
15:04:50:408,63.317,-0.007,0.008,0.014,95.847,-145.15,99.644
15:04:50:592,63.501,0.012,-0.004,0.007,95.643,-145.551,99.308
15:04:50:592,63.501,0.012,-0.001,-0.005,95.727,-145.119,99.469
15:04:50:723,63.632,0.008,0.003,0.001,95.696,-145.086,99.436
15:04:50:724,63.633,0,0.007,0.005,95.655,-145.001,99.394
15:04:50:877,63.787,-0.021,0.014,0.023,95.624,-144.884,99.37
15:04:50:903,63.813,0.004,0.002,-0.004,95.407,-145.838,99.127
15:04:51:016,63.926,0.009,0.001,0.001,95.418,-145.833,99.145
15:04:51:017,63.927,0.007,0.007,0.014,95.573,-145.134,99.444
15:04:51:018,63.927,0.011,-0.003,0.019,95.614,-145.061,99.504
15:04:51:019,63.928,0.011,-0.001,0.004,95.62,-145.039,99.51
15:04:51:095,64.004,0.009,-0.002,0.005,95.603,-145.068,99.481
15:04:51:096,64.005,-0.001,0.008,0.01,95.545,-145.146,99.377
15:04:51:097,64.006,-0.061,-0.087,-0.088,95.504,-145.25,99.34
15:04:51:098,64.007,-0.061,0.011,-0.023,95.486,-145.291,99.365
15:04:51:201,64.111,0.028,-0.027,0.03,95.55,-145.294,99.4
15:04:51:202,64.111,0.029,-0.004,0.046,95.572,-145.323,99.436
15:04:51:203,64.112,-0.002,0.01,-0.038,95.512,-145.501,99.349
15:04:51:203,64.113,0.024,-0.005,0.011,95.473,-145.601,99.281
15:04:51:279,64.188,0.019,0.001,0.014,95.432,-145.735,99.184
15:04:51:28,64.189,0.015,-0.005,0.014,95.486,-145.641,99.272
15:04:51:281,64.19,0.012,0,0.011,95.508,-145.584,99.303
15:04:51:281,64.19,0.009,-0.014,0.018,95.528,-145.49,99.32
15:04:51:385,64.294,0.004,0.006,0.008,95.538,-145.445,99.354
15:04:51:385,64.294,0.01,0,0.007,95.545,-145.385,99.375
15:04:51:385,64.295,-0.003,0,0.01,95.527,-145.357,99.326
15:04:51:386,64.296,-0.002,0.003,0.01,95.571,-145.303,99.396
15:04:51:569,64.479,0.004,0.001,-0.001,95.57,-145.495,99.37
15:04:51:57,64.479,0.007,0,-0.003,95.529,-145.576,99.305
15:04:51:571,64.48,-0.024,-0.048,0.069,95.456,-145.579,99.211
