09:19:05:034,67.023,-0.018,0.002,0.068,99.372,-5.146,-138.592
09:19:05:035,67.024,0.014,-0.037,0.02,99.359,-4.329,-137.843
09:19:05:036,67.024,-0.032,0.011,-0.003,99.357,-3.498,-137.085
09:19:05:037,67.025,-0.015,0.01,0.003,99.317,-2.782,-136.543
09:19:05:165,67.154,0.04,-0.012,0.029,99.284,-2.638,-136.528
09:19:05:166,67.154,0.037,-0.02,0.037,99.246,-2.202,-136.209
09:19:05:167,67.155,-0.009,0.007,-0.004,99.127,-0.774,-135.035
09:19:05:167,67.156,0.008,0,0.014,99.096,-0.756,-135.127
09:19:05:291,67.279,0.015,-0.032,0.048,99.058,-0.83,-135.327
09:19:05:292,67.28,0.012,-0.024,0.04,99.026,-0.658,-135.221
09:19:05:427,67.416,-0.009,0.006,0.01,98.878,-0.746,-135.423
09:19:05:428,67.416,0.009,-0.002,0.028,98.841,-1.163,-135.879
09:19:05:429,67.417,-0.01,0.043,0.035,98.702,-1.195,-135.906
09:19:05:554,67.542,-0.01,-0.015,0.004,99.817,-3.087,-138.03
09:19:05:554,67.543,-0.006,-0.015,0.028,99.9,-3.607,-138.484
09:19:05:585,67.574,-0.003,-0.006,0.052,99.924,-3.779,-138.754
09:19:05:586,67.575,-0.015,-0.008,0.034,99.969,-3.732,-138.792
09:19:05:587,67.576,0.001,-0.001,0.006,99.913,-3.913,-138.96
09:19:05:588,67.576,-0.008,-0.01,0.012,99.916,-3.889,-138.983
09:19:05:716,67.704,-0.011,0,0.001,99.916,-3.696,-138.851
09:19:05:717,67.705,-0.001,-0.006,0.024,99.9,-3.844,-139.061
09:19:05:718,67.706,-0.012,-0.001,0.002,99.836,-3.919,-138.975
09:19:05:718,67.706,-0.01,-0.011,0.017,99.725,-3.952,-139.053
09:19:05:85,67.838,0.011,-0.016,0.049,99.637,-3.987,-139.097
09:19:05:85,67.838,-0.01,-0.013,0.043,99.508,-3.394,-138.531
09:19:05:85,67.839,-0.09,-0.109,0.223,99.141,-2.792,-137.759
09:19:05:999,67.987,0.04,-0.01,-0.057,99.072,-2.58,-137.439
09:19:06:136,68.124,-0.038,0.033,0.003,98.925,-2.067,-136.755
09:19:06:137,68.125,0.027,0.006,-0.003,98.988,-2.452,-137.052
09:19:06:138,68.126,0.018,-0.01,0.009,99.149,-2.628,-137.207
09:19:06:139,68.127,0.016,-0.016,0.023,99.375,-3.237,-137.77
09:19:06:265,68.253,-0.014,-0.009,0.014,99.345,-3.196,-137.663
09:19:06:266,68.254,-0.016,0.001,0.008,99.324,-3.215,-137.637
09:19:06:266,68.255,-0.011,-0.003,0.009,99.327,-3.448,-137.82
09:19:06:398,68.387,-0.012,-0.001,0.023,99.397,-3.623,-137.911
09:19:06:399,68.388,-0.002,-0.004,0.023,99.491,-3.552,-137.784
09:19:06:4,68.389,-0.003,-0.025,0.025,99.554,-3.608,-137.755
09:19:06:401,68.389,0.002,-0.016,0.013,99.612,-3.602,-137.614
09:19:06:525,68.514,0.013,-0.023,-0.018,99.582,-3.706,-137.617
09:19:06:527,68.516,0.015,-0.017,-0.024,99.515,-3.615,-137.472
09:19:06:558,68.547,0.012,-0.007,-0.019,99.342,-3.231,-137.065
09:19:06:559,68.547,0.011,0.015,0,99.196,-2.935,-136.798
09:19:06:559,68.547,-0.008,0.008,-0.006,99.022,-2.544,-136.495
09:19:06:559,68.547,0.004,0.012,0.019,98.939,-2.472,-136.529
09:19:06:687,68.675,-0.006,-0.015,0.021,98.923,-2.411,-136.631
09:19:06:688,68.676,-0.021,-0.027,0.041,98.892,-2.334,-136.586
09:19:06:689,68.677,-0.013,-0.019,0.028,98.742,-2.59,-136.859
09:19:06:69,68.678,0.01,-0.009,0.014,98.592,-2.519,-136.815
09:19:06:818,68.807,-0.056,0.018,0.032,97.812,-0.35,-134.631
09:19:06:819,68.808,0.013,0.016,0.05,97.786,-1.01,-135.273
09:19:06:82,68.809,0.007,0.014,0.028,97.882,-0.935,-135.191
09:19:06:821,68.809,0.01,0.015,0.009,97.985,-0.646,-134.912
09:19:06:977,68.966,0.007,0.003,-0.017,98.12,-0.433,-134.733
09:19:06:978,68.967,0.025,-0.03,0.016,98.21,-1.257,-135.61
09:19:06:979,68.967,-0.002,-0.01,0.018,98.191,-1.485,-135.866
09:19:06:98,68.968,-0.002,-0.021,0.001,98.23,-1.97,-136.367
09:19:07:108,69.096,0.001,-0.016,0.009,98.288,-2.12,-136.517
09:19:07:108,69.096,0.001,-0.016,0.01,98.352,-2.306,-136.696
09:19:07:109,69.097,0.007,-0.01,0.011,98.382,-2.373,-136.776
09:19:07:109,69.098,0.005,-0.015,0.005,98.414,-2.289,-136.712
09:19:07:238,69.227,0.004,-0.006,0.018,98.375,-2.185,-136.62
