15:16:49:24,63.924,0.032,-0.072,0.042,141.151,28.899,146.175
15:16:49:24,63.924,0.156,-0.019,-0.052,141.286,28.755,146.193
15:16:49:24,63.924,0.11,-0.03,0.006,141.503,28.78,146.276
15:16:49:258,63.942,0.085,-0.026,0.031,141.719,29.067,146.429
15:16:49:285,63.969,0.027,0.015,-0.004,141.899,29.132,146.442
15:16:49:311,63.995,-0.089,-0.039,0.019,141.892,29.513,146.48
15:16:49:337,64.021,-0.101,-0.062,0.018,141.723,29.637,146.402
15:16:49:393,64.077,-0.06,-0.04,0.001,141.305,29.495,145.936
15:16:49:394,64.078,0.037,-0.001,0.014,140.444,29.515,145.441
15:16:49:445,64.129,0.11,0.024,0.041,139.832,29.544,145.124
15:16:49:446,64.13,0.241,0.153,-0.113,139.574,29.133,144.535
15:16:49:468,64.152,0.06,0.036,-0.064,139.742,29.216,144.555
15:16:49:495,64.179,0.043,0.042,-0.06,140.026,29.776,145.079
15:16:49:521,64.205,-0.009,-0.011,-0.008,140.522,29.661,145.392
15:16:49:547,64.231,-0.067,-0.07,0.001,140.853,29.479,145.526
15:16:49:573,64.257,-0.073,-0.101,0.021,140.817,29.531,145.716
15:16:49:599,64.283,-0.06,-0.091,0.04,140.519,29.566,145.69
15:16:49:626,64.31,0.011,-0.044,0.007,139.926,29.411,145.243
15:16:49:652,64.336,0.033,-0.049,0.033,139.349,29.188,144.687
15:16:49:678,64.362,0.213,0.105,-0.05,139.288,28.766,144.117
15:16:49:705,64.389,0.206,0.18,-0.169,139.84,28.337,143.86
15:16:49:731,64.415,-0.01,0.005,-0.018,140.062,28.823,144.304
15:16:49:759,64.443,0.022,0.043,-0.039,140.573,29.072,144.834
15:16:49:784,64.468,-0.021,0.002,-0.007,141.058,28.882,145.018
15:16:49:809,64.493,-0.077,-0.096,-0.016,141.485,28.726,145.207
15:16:49:836,64.52,-0.065,-0.102,0.053,141.223,28.841,145.3
15:16:49:862,64.546,0.017,-0.093,0.093,140.876,28.841,145.112
15:16:49:888,64.572,0.099,-0.021,0.03,140.502,28.196,144.319
15:16:49:916,64.6,0.205,0.119,-0.072,140.259,27.979,143.819
15:16:49:999,64.683,0.174,0.168,-0.114,140.335,27.669,143.437
15:16:50,64.684,0.003,0.014,-0.016,140.617,27.948,143.644
15:16:50,64.684,0.003,0.029,-0.023,140.809,28.112,143.851
15:16:50:019,64.704,0.004,0.006,-0.007,141.225,27.977,144.07
15:16:50:046,64.73,-0.039,-0.035,0.012,141.412,28.008,144.256
15:16:50:101,64.785,-0.016,-0.049,-0.021,141.449,28.155,144.477
15:16:50:102,64.786,-0.006,-0.057,0.024,141.185,28.375,144.628
15:16:50:125,64.809,0.021,-0.044,0.004,141.052,28.355,144.565
15:16:50:151,64.835,0.056,-0.012,-0.02,140.859,28.251,144.354
15:16:50:177,64.861,0.061,0.022,-0.029,140.727,28.233,144.252
15:16:50:203,64.887,0.049,0.025,-0.034,140.643,28.225,144.19
15:16:50:229,64.913,0.018,0.013,-0.011,140.674,28.19,144.178
15:16:50:256,64.94,0.027,0.006,-0.015,140.738,28.122,144.163
15:16:50:282,64.966,0,-0.009,0.004,140.709,28.148,144.198
15:16:50:337,65.021,0.016,0.008,-0.003,140.628,28.202,144.224
15:16:50:338,65.022,0.019,-0.014,0.012,140.482,28.232,144.187
15:16:50:39,65.074,0.07,-0.009,-0.008,140.464,28.02,143.949
15:16:50:391,65.075,0.102,0.037,-0.074,140.662,27.683,143.745
15:16:50:416,65.1,0.039,0.023,-0.008,140.599,27.863,143.866
15:16:50:44,65.124,0.066,0.055,-0.028,140.692,27.877,144.005
15:16:50:467,65.151,0.005,-0.004,-0.017,140.936,27.722,144.17
15:16:50:493,65.177,-0.016,-0.039,-0.003,140.981,27.712,144.336
15:16:50:518,65.202,-0.013,-0.038,0.003,140.879,27.599,144.467
15:16:50:544,65.228,-0.03,-0.054,0.017,140.581,27.469,144.45
15:16:50:6,65.284,0.005,-0.062,0.066,140.308,27.337,144.294
15:16:50:6,65.284,0.037,-0.077,0.046,139.99,26.973,143.784
15:16:50:624,65.308,0.206,0.097,-0.097,140.004,26.447,143.082
15:16:50:649,65.333,0.182,0.103,-0.122,140.276,26.18,142.865
15:16:50:676,65.36,0.035,0.006,-0.015,140.392,26.55,143.018
15:16:50:702,65.386,0.033,0.025,-0.019,140.683,26.477,143.014
15:16:50:729,65.413,0.029,0.007,-0.002,141.205,26.122,142.887
15:16:50:754,65.439,-0.01,-0.022,0.027,141.381,26.09,142.888
15:16:50:781,65.465,-0.005,-0.003,0.003,141.378,26.339,142.954
15:16:50:807,65.491,-0.018,0.003,-0.004,141.111,26.82,143.047
15:16:50:833,65.517,0.01,-0.002,0.016,140.907,27.093,143.065
15:16:50:861,65.545,0.016,0.021,0.025,140.776,27.227,143.003
15:16:50:886,65.571,0.045,0.04,-0.011,140.849,27.196,142.921
15:16:50:97,65.654,0.027,0.014,-0.004,140.954,27.409,142.986
15:16:50:971,65.655,0.009,-0.022,-0.012,141.021,27.686,143.127
15:16:50:972,65.656,0.001,-0.043,-0.007,141.09,27.716,143.146
15:16:50:991,65.675,0.036,-0.033,-0.025,141.142,27.491,142.989
15:16:51:017,65.701,0.049,-0.017,-0.048,141.1,27.338,142.868
15:16:51:043,65.727,0.042,-0.004,-0.033,140.756,27.445,142.845
15:16:51:069,65.754,0.021,-0.02,0.004,140.51,27.402,142.795
15:16:51:096,65.78,0.071,0.03,-0.021,140.546,27.136,142.653
15:16:51:122,65.806,0.045,0.041,-0.033,140.65,26.943,142.623
15:16:51:149,65.833,0.005,0.013,-0.009,140.68,27.027,142.796
15:16:51:175,65.859,-0.021,-0.03,-0.012,140.698,27.118,143.017
15:16:51:201,65.885,-0.002,-0.032,0.023,140.642,27.047,143.125
15:16:51:227,65.911,-0.005,-0.04,0.015,140.531,27.023,143.153
15:16:51:253,65.937,-0.009,-0.066,0.051,140.262,27.015,143.058
15:16:51:28,65.964,0.146,0.062,-0.06,140.203,26.868,142.831
15:16:51:307,65.991,0.089,0.003,-0.008,140.402,26.826,142.732
15:16:51:362,66.046,0.04,-0.003,-0.013,140.694,26.988,142.836
15:16:51:363,66.047,0.061,0.03,-0.007,140.959,26.929,142.839
15:16:51:384,66.069,0.009,0.001,0.004,141.201,27.015,142.941
15:16:51:411,66.095,-0.016,-0.028,-0.002,141.223,27.146,143
15:16:51:44,66.124,-0.006,-0.027,-0.003,141.084,27.194,142.957
15:16:51:44,66.125,0.009,-0.006,-0.003,140.934,27.11,142.862
15:16:51:492,66.176,0.024,0.006,-0.005,140.681,26.89,142.672
15:16:51:493,66.177,0.04,0.016,-0.005,140.443,26.709,142.515
15:16:51:545,66.229,0.034,0.022,-0.003,140.35,26.657,142.466
15:16:51:546,66.23,0.03,0.015,0.004,140.256,26.619,142.39
15:16:51:568,66.252,0.014,-0.022,0.012,140.332,26.597,142.358
15:16:51:652,66.336,0.027,-0.002,-0.026,140.467,26.538,142.308
15:16:51:653,66.337,0.052,0.03,-0.013,140.586,26.548,142.297
15:16:51:654,66.338,0.012,-0.004,-0.011,140.698,26.572,142.357
15:16:51:673,66.357,0.008,-0.016,-0.014,140.849,26.63,142.484
15:16:51:699,66.383,0.014,-0.021,-0.017,140.948,26.609,142.54
15:16:51:727,66.411,0.019,0,0.016,140.949,26.64,142.627
15:16:51:753,66.438,0.011,-0.014,-0.008,140.961,26.558,142.608
15:16:51:779,66.463,-0.008,-0.031,-0.002,140.883,26.573,142.61
15:16:51:805,66.489,0.027,-0.024,-0.014,140.641,26.62,142.547
15:16:51:831,66.515,0.053,-0.026,0.036,140.438,26.618,142.463
15:16:51:857,66.541,0.057,-0.034,-0.002,140.412,26.392,142.194
15:16:51:942,66.626,0.112,0.013,-0.024,140.544,26.127,141.945
15:16:51:942,66.626,0.114,0.06,-0.034,140.689,26.054,141.888
15:16:51:943,66.627,0.019,0.024,-0.003,140.918,26.144,142.069
15:16:51:962,66.646,-0.033,-0.02,0,141.069,26.153,142.12
15:16:51:988,66.672,-0.007,-0.018,0.001,141.189,26.006,142
15:16:52:043,66.727,-0.007,-0.014,0.015,141.102,25.991,141.882
15:16:52:044,66.728,0,-0.012,0.014,140.987,25.977,141.799
