19:40:04:778,71.165,-0.062,0.01,0.012,102.162,-42.731,148.708
19:40:04:779,71.166,-0.095,-0.016,-0.002,101.915,-41.297,150.193
19:40:04:78,71.167,-0.104,-0.007,0.015,101.513,-39.638,152.429
19:40:04:781,71.167,-0.102,0.015,0.015,101.204,-38.353,154.274
19:40:04:806,71.192,-0.11,0.031,0.027,101.009,-37.453,155.093
19:40:04:806,71.193,-0.104,0.037,0.054,100.829,-37.694,155.171
19:40:04:807,71.194,-0.08,0.021,0.074,101.291,-34.827,158.761
19:40:04:808,71.194,0.05,-0.053,0.09,101.846,-35.94,158.226
19:40:04:878,71.265,0.073,0.011,0.084,101.871,-38.336,156.168
19:40:04:879,71.266,-0.079,0.039,0.018,101.796,-37.901,157.362
19:40:05:039,71.425,-0.105,0.035,-0.017,101.76,-37.061,158.32
19:40:05:04,71.426,-0.045,-0.016,-0.044,101.796,-37.154,158.89
19:40:05:041,71.427,-0.023,-0.008,-0.022,101.831,-37.791,158.386
19:40:05:069,71.456,-0.013,-0.014,0.002,101.854,-39.28,157.184
19:40:05:069,71.456,-0.023,-0.011,0.02,101.882,-40.047,156.526
19:40:05:07,71.457,-0.039,-0.035,0.014,101.993,-40.902,156.05
19:40:05:07,71.457,-0.009,-0.043,0.05,102.071,-41.818,155.529
19:40:05:147,71.533,-0.039,-0.017,0.021,102.121,-42.513,154.972
19:40:05:147,71.534,-0.065,0.008,0.048,102.229,-42.867,154.997
19:40:05:148,71.535,-0.021,0.013,-0.01,102.372,-41.973,155.96
19:40:05:149,71.536,-0.064,0.015,-0.009,102.638,-39.373,158.702
19:40:05:223,71.61,-0.06,0.003,-0.025,102.917,-37.229,160.819
19:40:05:223,71.61,-0.022,0.01,0.025,103.452,-36.561,162.023
19:40:05:224,71.61,-0.046,-0.018,0.02,103.591,-35.789,162.762
19:40:05:33,71.716,-0.056,-0.009,0.013,103.665,-35.411,163.221
19:40:05:33,71.717,-0.057,-0.008,0.011,103.694,-35.33,163.325
19:40:05:331,71.718,-0.043,-0.027,0.015,103.706,-35.357,163.39
19:40:05:332,71.719,-0.04,-0.034,0.006,103.716,-35.181,163.569
19:40:05:489,71.876,-0.055,-0.015,-0.009,103.656,-34.985,163.87
