Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
10:40:15:984,0.000,0.003,0.003,-0.014,-3.838,-6.326,-0.462
10:40:16:009,0.025,-0.003,-0.008,-0.006,-3.841,-6.330,-0.451
10:40:16:035,0.051,-0.011,-0.001,-0.015,-3.880,-6.334,-0.427
10:40:16:061,0.077,0.005,0.002,-0.026,-3.914,-6.328,-0.399
10:40:16:117,0.132,0.000,0.001,-0.017,-3.932,-6.332,-0.381
10:40:16:118,0.133,-0.015,-0.003,-0.010,-3.946,-6.312,-0.361
10:40:16:14,0.156,-0.004,0.001,-0.020,-3.956,-6.315,-0.357
10:40:16:166,0.182,-0.006,0.004,-0.021,-3.977,-6.288,-0.351
10:40:16:192,0.208,0.002,0.004,-0.027,-4.012,-6.253,-0.346
10:40:16:219,0.235,0.004,0.006,-0.021,-4.029,-6.221,-0.343
10:40:16:304,0.319,-0.002,0.009,-0.022,-4.026,-6.190,-0.341
10:40:16:304,0.320,-0.009,-0.006,-0.002,-4.019,-6.169,-0.341
10:40:16:305,0.321,0.000,-0.006,-0.003,-4.022,-6.137,-0.339
10:40:16:324,0.340,-0.021,0.010,-0.015,-4.047,-6.107,-0.309
10:40:16:352,0.367,0.007,0.014,-0.045,-4.061,-6.107,-0.309
10:40:16:405,0.421,-0.010,-0.002,-0.010,-4.040,-6.107,-0.302
10:40:16:406,0.422,-0.004,-0.002,-0.022,-4.047,-6.100,-0.302
10:40:16:459,0.475,-0.008,-0.002,-0.011,-4.047,-6.101,-0.288
10:40:16:459,0.475,0.003,0.007,-0.028,-4.050,-6.105,-0.277
10:40:16:482,0.497,0.000,0.005,-0.013,-4.040,-6.101,-0.274
10:40:16:508,0.523,0.000,-0.004,-0.014,-4.019,-6.102,-0.267
10:40:16:563,0.579,-0.007,-0.004,-0.012,-4.005,-6.087,-0.267
10:40:16:565,0.581,-0.011,0.001,-0.004,-3.987,-6.056,-0.265
10:40:16:615,0.631,0.007,-0.008,-0.032,-3.984,-6.046,-0.255
10:40:16:616,0.632,0.000,-0.007,-0.012,-3.952,-6.036,-0.252
10:40:16:639,0.655,-0.007,0.002,-0.009,-3.928,-6.018,-0.249
10:40:16:667,0.683,-0.010,0.006,-0.024,-3.910,-6.008,-0.238
10:40:16:723,0.739,-0.011,0.002,-0.031,-3.879,-5.998,-0.235
10:40:16:724,0.740,0.000,-0.005,-0.008,-3.837,-5.983,-0.264
10:40:16:725,0.740,-0.005,-0.003,-0.007,-3.724,-5.947,-0.292
10:40:16:773,0.789,-0.004,-0.015,0.003,-3.633,-5.919,-0.314
10:40:16:774,0.790,-0.012,-0.025,0.016,-3.507,-5.884,-0.329
10:40:16:822,0.838,-0.004,0.005,-0.024,-3.395,-5.877,-0.322
10:40:16:852,0.868,-0.007,0.045,-0.110,-3.273,-5.894,-0.352
10:40:16:853,0.869,-0.030,0.019,-0.035,-2.835,-5.917,-0.501
10:40:16:904,0.920,-0.008,0.026,-0.038,-2.439,-5.884,-0.637
10:40:16:905,0.921,-0.017,0.036,-0.043,-1.787,-5.729,-0.917
10:40:16:929,0.945,-0.039,0.031,-0.065,-0.991,-5.418,-1.301
10:40:16:955,0.970,-0.052,0.131,-0.097,-0.486,-5.209,-1.638
10:40:16:981,0.997,-0.089,0.160,-0.145,0.471,-4.802,-2.394
10:40:17:035,1.051,-0.061,0.130,-0.166,1.273,-4.504,-3.066
10:40:17:036,1.052,-0.041,0.176,-0.201,2.649,-4.302,-4.288
10:40:17:059,1.075,-0.065,0.190,-0.164,3.733,-4.113,-5.239
10:40:17:085,1.101,-0.033,0.109,-0.345,5.235,-3.816,-7.017
10:40:17:111,1.127,-0.234,-0.196,-0.360,7.082,-3.357,-8.500
10:40:17:138,1.153,-0.301,-0.311,-0.321,8.124,-2.779,-9.112
10:40:17:164,1.180,-0.410,-0.296,-0.392,8.734,-1.945,-9.304
10:40:17:19,1.206,-0.325,-0.312,-0.357,8.496,-1.769,-9.053
10:40:17:246,1.262,-0.326,-0.277,-0.328,7.143,-2.178,-8.657
10:40:17:246,1.262,-0.254,-0.181,-0.262,4.979,-3.026,-7.817
10:40:17:269,1.285,-0.193,-0.076,-0.237,3.205,-3.558,-6.887
10:40:17:322,1.337,-0.136,-0.011,-0.192,0.231,-4.423,-4.852
10:40:17:35,1.366,-0.119,0.032,-0.158,-1.832,-4.545,-3.168
10:40:17:351,1.367,-0.084,0.124,-0.078,-4.984,-5.218,-0.492
10:40:17:375,1.391,0.012,0.105,0.049,-7.079,-5.800,1.330
10:40:17:4,1.416,-0.005,0.150,0.076,-10.239,-7.088,4.337
10:40:17:426,1.442,0.138,0.168,0.137,-13.272,-8.742,7.302
10:40:17:452,1.468,0.174,0.144,0.149,-15.097,-9.957,9.153
10:40:17:479,1.495,0.198,-0.066,0.348,-17.397,-11.708,11.647
10:40:17:505,1.521,0.204,-0.002,0.365,-18.699,-12.718,13.216
10:40:17:56,1.576,0.386,-0.085,0.355,-20.212,-13.984,15.410
10:40:17:561,1.577,0.459,-0.199,0.449,-21.074,-14.690,16.772
10:40:17:584,1.600,0.372,-0.151,0.562,-21.382,-14.865,17.127
10:40:17:612,1.628,0.713,-0.608,0.455,-20.742,-15.167,16.398
10:40:17:637,1.653,-0.336,-0.006,0.116,-19.955,-14.776,15.070
10:40:17:663,1.678,0.175,0.231,-0.050,-18.588,-14.477,13.305
10:40:17:689,1.705,0.136,0.175,-0.057,-17.533,-14.030,11.848
10:40:17:715,1.731,0.118,0.146,0.042,-16.393,-13.343,9.213
10:40:17:743,1.759,0.558,0.117,0.272,-15.604,-13.871,6.880
10:40:17:77,1.786,0.009,-0.046,0.104,-14.971,-14.129,5.713
10:40:17:797,1.813,0.033,-0.064,0.024,-14.196,-13.968,4.343
10:40:17:82,1.836,0.018,0.004,0.033,-13.749,-13.870,3.650
10:40:17:848,1.864,0.016,0.028,-0.028,-12.950,-13.935,2.738
10:40:17:874,1.889,0.044,-0.008,-0.034,-12.349,-14.025,2.279
10:40:17:9,1.915,0.045,-0.011,-0.060,-11.497,-14.186,1.704
10:40:17:926,1.941,-0.029,0.021,-0.002,-10.536,-12.904,1.158
10:40:17:951,1.967,0.026,-0.012,-0.026,-9.854,-12.930,0.761
10:40:17:978,1.994,-0.005,0.008,0.010,-8.910,-11.414,0.109
10:40:18:004,2.020,0.021,0.000,-0.025,-8.325,-11.211,-0.332
10:40:18:033,2.049,0.008,0.015,-0.022,-7.507,-9.783,-0.983
10:40:18:059,2.074,0.010,0.012,-0.037,-6.731,-9.407,-1.625
10:40:18:083,2.098,-0.015,0.009,-0.028,-6.186,-8.125,-2.010
10:40:18:139,2.155,0.012,0.016,-0.047,-5.377,-7.791,-2.556
10:40:18:139,2.155,-0.011,-0.001,-0.017,-4.715,-6.606,-2.942
10:40:18:161,2.177,-0.020,0.021,-0.045,-3.665,-6.370,-3.621
10:40:18:189,2.205,-0.006,0.015,-0.032,-2.914,-5.396,-4.167
10:40:18:215,2.231,0.000,0.016,-0.049,-1.712,-5.132,-5.093
10:40:18:24,2.256,-0.040,0.041,-0.031,-0.437,-4.210,-6.177
10:40:18:267,2.282,-0.052,0.067,-0.035,0.509,-4.036,-7.004
10:40:18:293,2.308,-0.074,0.099,-0.052,1.854,-3.255,-8.483
10:40:18:319,2.334,-0.109,0.157,-0.087,2.797,-3.043,-9.639
10:40:18:375,2.391,-0.127,0.159,-0.062,4.372,-2.329,-11.668
10:40:18:375,2.391,-0.248,0.230,-0.121,5.972,-1.734,-14.181
10:40:18:397,2.413,-0.326,0.220,-0.169,7.122,-1.021,-16.222
10:40:18:424,2.440,-0.511,0.238,-0.310,9.314,-0.304,-20.163
10:40:18:451,2.467,-0.477,0.480,-0.437,11.369,0.133,-23.352
10:40:18:476,2.492,-0.656,0.210,-0.694,15.817,0.541,-27.501
10:40:18:563,2.579,-0.641,0.244,-1.157,20.906,0.648,-32.178
10:40:18:564,2.579,-0.541,0.089,-0.864,25.268,0.451,-35.174
10:40:18:564,2.579,-0.247,-0.570,-0.739,31.765,0.716,-38.503
10:40:18:583,2.598,-0.160,-0.641,-0.490,35.251,1.760,-39.361
10:40:18:608,2.624,-0.527,-1.174,-0.282,38.118,5.753,-37.610
10:40:18:634,2.650,-0.519,-0.951,0.084,37.391,9.457,-34.287
10:40:18:66,2.676,-0.267,-0.726,-0.081,35.059,10.900,-32.026
10:40:18:686,2.702,-0.406,-0.804,-0.359,28.550,12.707,-27.554
10:40:18:714,2.730,-0.520,-0.312,-0.560,22.771,13.744,-23.509
10:40:18:74,2.755,-0.653,-0.021,-0.198,14.312,15.487,-17.751
10:40:18:765,2.781,-0.515,0.396,-0.058,6.373,16.314,-12.543
10:40:18:791,2.807,-0.133,0.605,-0.043,0.957,16.161,-9.128
10:40:18:819,2.835,0.007,0.850,0.175,-6.478,16.197,-3.593
10:40:18:874,2.890,0.422,0.620,0.432,-11.128,16.302,0.159
10:40:18:875,2.890,0.621,0.629,0.608,-18.389,15.305,6.735
10:40:18:897,2.912,0.741,0.359,0.633,-22.745,13.964,11.117
10:40:18:923,2.938,1.661,0.209,0.622,-27.599,10.852,17.078
10:40:18:949,2.964,1.527,-0.245,0.958,-29.726,9.270,20.167
10:40:19:035,3.050,0.722,0.497,0.693,-29.746,8.831,20.497
10:40:19:035,3.050,-0.366,0.576,-0.058,-25.988,8.033,18.255
10:40:19:035,3.050,0.089,-0.010,0.398,-24.090,8.716,16.120
10:40:19:057,3.072,0.085,0.565,0.034,-20.955,8.666,12.697
10:40:19:058,3.073,0.384,0.137,0.079,-18.555,9.421,8.425
10:40:19:109,3.125,0.323,0.180,0.131,-17.549,9.081,5.984
10:40:19:11,3.126,0.268,0.129,0.015,-16.132,8.210,3.684
10:40:19:191,3.207,0.266,0.007,-0.058,-15.145,8.050,2.827
10:40:19:192,3.208,-0.048,-0.087,0.153,-13.570,8.371,1.901
10:40:19:192,3.208,0.123,0.181,-0.015,-12.852,8.652,1.339
10:40:19:213,3.228,-0.085,-0.101,-0.004,-12.034,8.879,0.506
10:40:19:239,3.254,0.006,0.030,-0.135,-11.186,9.223,-0.377
10:40:19:264,3.279,0.001,-0.052,-0.040,-10.539,9.528,-0.909
10:40:19:29,3.306,-0.026,-0.002,-0.002,-9.622,10.066,-1.706
10:40:19:347,3.363,-0.042,0.048,-0.021,-9.000,10.407,-2.214
10:40:19:348,3.364,-0.024,0.036,-0.094,-8.003,10.969,-3.050
10:40:19:398,3.414,0.125,0.011,-0.136,-7.249,11.466,-3.677
10:40:19:399,3.415,-0.067,0.052,-0.017,-5.955,12.298,-4.822
10:40:19:423,3.439,-0.072,0.056,-0.063,-4.520,14.435,-6.026
