Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
10:40:16:024,0.000,-0.020,-0.002,0.001,6.570,4.690,-14.728
10:40:16:025,0.001,-0.024,-0.011,-0.005,6.500,4.850,-14.737
10:40:16:025,0.001,-0.022,0.007,-0.001,6.421,4.941,-14.736
10:40:16:025,0.001,-0.019,0.004,-0.003,6.378,4.979,-14.717
10:40:16:128,0.103,-0.011,-0.004,0.001,6.328,4.976,-14.686
10:40:16:129,0.104,0.000,-0.002,-0.005,6.292,4.933,-14.660
10:40:16:129,0.105,0.000,0.004,-0.001,6.233,4.974,-14.614
10:40:16:13,0.106,-0.001,0.007,-0.005,6.178,5.051,-14.550
10:40:16:316,0.291,0.003,0.004,-0.009,6.147,5.106,-14.512
10:40:16:316,0.291,0.008,-0.005,-0.005,6.093,5.213,-14.465
10:40:16:316,0.292,0.008,0.001,-0.015,6.060,5.279,-14.438
10:40:16:316,0.292,0.014,0.015,-0.002,5.997,5.461,-14.391
10:40:16:419,0.394,0.008,-0.006,-0.012,5.974,5.774,-14.345
10:40:16:419,0.394,0.006,0.000,-0.005,5.952,5.979,-14.317
10:40:16:419,0.394,0.008,-0.002,-0.006,5.935,6.330,-14.245
10:40:16:419,0.395,0.009,0.018,0.000,5.920,6.581,-14.184
10:40:16:466,0.442,0.005,0.024,-0.004,5.904,6.995,-14.063
10:40:16:467,0.443,0.005,0.005,0.001,5.892,7.459,-13.979
10:40:16:468,0.444,0.003,0.012,0.006,5.875,7.808,-13.935
10:40:16:487,0.462,0.006,-0.002,0.023,5.882,8.371,-13.885
10:40:16:602,0.577,0.002,0.007,0.007,5.894,8.718,-13.848
10:40:16:602,0.577,0.004,0.004,0.012,5.896,9.085,-13.839
10:40:16:602,0.578,-0.002,-0.007,0.018,5.931,9.455,-13.857
10:40:16:602,0.578,-0.010,-0.007,0.010,5.967,9.693,-13.883
10:40:16:708,0.683,-0.005,-0.004,0.003,6.033,10.235,-14.030
10:40:16:708,0.683,-0.016,0.010,-0.009,6.087,10.557,-14.148
10:40:16:708,0.683,-0.027,0.013,0.004,6.115,10.770,-14.222
10:40:16:758,0.733,-0.036,0.003,0.002,6.149,11.077,-14.331
10:40:16:759,0.734,-0.028,0.002,-0.007,6.121,11.304,-14.393
10:40:16:759,0.735,-0.010,-0.001,0.002,6.086,11.433,-14.447
10:40:16:76,0.736,-0.021,0.012,0.001,6.075,11.744,-14.505
10:40:16:889,0.865,-0.026,-0.011,0.009,6.111,12.049,-14.487
10:40:16:89,0.866,-0.026,-0.019,0.015,6.198,12.473,-14.427
10:40:16:89,0.866,-0.028,-0.003,0.015,6.262,12.668,-14.404
10:40:16:891,0.867,-0.030,0.002,0.014,6.294,12.654,-14.413
10:40:16:992,0.967,-0.033,-0.005,0.011,6.304,12.495,-14.433
10:40:16:992,0.968,-0.021,-0.003,-0.023,6.284,12.349,-14.433
10:40:16:993,0.969,-0.011,0.003,-0.008,6.190,12.091,-14.423
10:40:17:048,1.024,-0.015,0.003,0.005,6.125,11.842,-14.377
10:40:17:048,1.024,-0.004,-0.002,0.011,6.083,11.662,-14.306
10:40:17:048,1.024,-0.007,-0.017,0.003,5.995,11.308,-14.206
10:40:17:049,1.025,-0.007,-0.017,0.008,5.914,11.070,-14.112
10:40:17:1,1.075,0.001,-0.027,0.001,5.796,10.679,-13.958
10:40:17:101,1.076,0.013,-0.003,0.004,5.690,10.237,-13.826
10:40:17:101,1.077,0.008,0.034,-0.005,5.632,9.940,-13.732
10:40:17:102,1.078,0.000,0.059,0.018,5.586,9.576,-13.565
10:40:17:39,1.366,-0.001,0.015,0.018,5.577,9.373,-13.464
10:40:17:391,1.367,0.000,0.010,0.044,5.539,9.087,-13.389
10:40:17:391,1.367,-0.014,-0.048,0.053,5.498,8.858,-13.407
10:40:17:391,1.367,-0.042,-0.010,0.041,5.475,8.677,-13.401
10:40:17:565,1.541,0.000,0.052,0.028,5.411,8.159,-13.298
10:40:17:652,1.628,0.023,0.043,0.019,5.412,7.759,-13.127
10:40:17:652,1.628,0.011,-0.015,-0.008,5.519,7.162,-12.768
10:40:17:653,1.629,0.030,-0.018,-0.016,5.527,6.406,-12.366
10:40:17:653,1.629,0.058,-0.002,-0.005,5.473,5.861,-12.068
10:40:17:678,1.653,0.092,0.003,0.004,5.381,5.120,-11.570
10:40:17:678,1.653,0.091,0.014,-0.013,5.345,4.734,-11.218
10:40:17:678,1.654,0.094,0.020,-0.009,5.282,4.203,-10.932
10:40:17:679,1.655,0.119,0.004,-0.012,5.162,3.631,-10.835
10:40:17:729,1.705,0.112,-0.009,0.001,5.103,3.320,-10.834
10:40:17:73,1.706,0.129,-0.029,-0.003,4.928,3.008,-10.521
10:40:17:731,1.707,0.094,-0.038,0.026,4.786,2.956,-10.286
10:40:17:732,1.707,0.076,-0.009,0.048,4.507,3.128,-10.016
10:40:17:748,1.724,0.103,-0.011,0.052,4.272,3.139,-9.779
10:40:17:834,1.810,0.111,-0.013,0.059,4.278,3.031,-9.839
10:40:17:835,1.811,0.102,0.017,0.045,4.526,2.856,-10.212
10:40:17:836,1.812,0.096,0.024,0.054,4.616,2.818,-10.256
10:40:17:837,1.813,0.076,0.010,0.045,4.780,2.941,-10.234
10:40:17:905,1.880,0.049,0.039,0.047,4.911,3.087,-10.267
10:40:17:939,1.915,0.046,0.040,0.038,4.943,3.214,-10.171
10:40:17:94,1.915,0.054,0.020,0.049,5.072,3.186,-10.162
10:40:17:941,1.916,0.064,0.028,0.034,5.224,3.026,-10.288
10:40:17:966,1.942,0.031,0.108,0.017,6.211,0.208,-10.467
10:40:17:966,1.942,0.039,0.153,0.001,6.500,-1.182,-10.437
10:40:17:967,1.942,0.046,0.136,0.012,6.658,-2.113,-10.458
10:40:17:968,1.943,0.046,0.095,0.013,6.878,-3.406,-10.603
10:40:18:017,1.993,0.027,-0.046,0.020,7.048,-4.481,-11.005
10:40:18:018,1.994,0.004,-0.131,0.030,7.143,-5.030,-11.492
10:40:18:019,1.995,-0.155,-0.025,0.024,7.258,-5.518,-12.387
10:40:18:02,1.996,-0.329,0.031,-0.080,7.472,-5.900,-12.876
10:40:18:044,2.020,-0.356,-0.125,-0.058,8.094,-7.140,-13.303
10:40:18:045,2.021,-0.391,-0.090,-0.049,8.588,-9.739,-13.368
10:40:18:046,2.022,-0.399,-0.024,-0.038,8.647,-11.982,-13.305
10:40:18:047,2.023,-0.371,-0.006,-0.002,8.639,-15.335,-13.233
