Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
19:41:10:242,0.000,-0.005,-0.012,0.009,-2.200,-7.915,-19.439
19:41:10:635,0.393,-0.005,-0.016,0.008,-2.185,-7.875,-19.419
19:41:11:266,1.024,-0.005,-0.005,0.005,-2.181,-7.879,-19.402
19:41:11:344,1.102,-0.006,-0.004,0.003,-2.192,-7.899,-19.387
19:41:11:473,1.232,-0.003,-0.006,0.007,-2.220,-7.980,-19.350
19:41:11:613,1.371,-0.002,-0.008,0.006,-2.246,-8.047,-19.320
19:41:11:613,1.371,-0.002,-0.010,0.009,-2.300,-8.188,-19.274
19:41:11:613,1.372,-0.002,-0.003,0.008,-2.423,-8.485,-19.228
19:41:11:689,1.447,0.003,-0.004,0.015,-2.507,-8.706,-19.214
19:41:11:69,1.449,0.005,0.002,0.013,-2.566,-8.874,-19.197
19:41:11:691,1.449,0.003,0.003,0.016,-2.653,-9.099,-19.152
19:41:11:824,1.583,-0.004,-0.006,0.008,-2.822,-10.158,-18.409
19:41:11:824,1.583,0.026,0.000,0.027,-2.985,-12.872,-18.515
19:41:11:825,1.584,0.025,-0.003,0.022,-2.915,-13.318,-18.666
19:41:11:826,1.584,0.016,-0.004,0.012,-2.848,-13.552,-18.756
19:41:11:955,1.713,0.011,-0.006,0.011,-2.761,-13.824,-18.868
19:41:11:955,1.713,0.008,-0.007,-0.001,-2.696,-14.072,-18.945
19:41:11:956,1.714,0.002,-0.003,0.000,-2.651,-14.494,-19.062
19:41:11:957,1.715,0.004,-0.007,0.006,-2.649,-14.683,-19.107
19:41:12:314,2.072,0.007,-0.005,0.003,-2.666,-14.993,-19.167
19:41:12:455,2.213,0.004,-0.009,0.011,-2.702,-15.268,-19.216
19:41:12:455,2.213,0.006,-0.011,0.008,-2.739,-15.419,-19.240
19:41:12:455,2.214,-0.003,-0.003,0.001,-1.247,-14.270,-18.909
19:41:12:455,2.214,0.009,-0.007,0.021,-1.227,-13.419,-18.489
19:41:12:576,2.334,-0.020,-0.008,-0.004,-1.023,-9.387,-18.995
19:41:12:788,2.546,-0.018,-0.004,-0.008,-0.989,-8.895,-19.027
19:41:13:284,3.042,0.010,0.002,0.007,-0.993,-6.704,-18.747
19:41:14:031,3.789,-0.009,0.005,0.005,-0.888,-6.394,-18.820
19:41:14:031,3.790,-0.031,0.006,-0.017,-0.777,-6.007,-19.001
19:41:14:388,4.146,-0.042,-0.019,-0.011,-0.657,-5.638,-19.241
19:41:14:86,4.618,-0.030,-0.032,-0.004,-0.623,-5.512,-19.273
19:41:17:091,6.850,-0.021,-0.007,-0.016,-0.626,-5.508,-19.269
19:41:19:244,9.003,-0.011,-0.001,-0.009,-0.665,-5.559,-19.241
19:41:19:352,9.111,-0.005,-0.005,-0.004,-0.685,-5.524,-19.244
