Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
19:41:09:746,0.000,0.010,-0.010,0.008,-10.978,-2.172,7.356
19:41:09:772,0.025,0.000,-0.008,0.016,-10.968,-2.124,7.150
19:41:09:829,0.082,0.021,-0.009,0.001,-10.953,-2.140,7.048
19:41:09:829,0.082,0.030,-0.008,0.012,-10.948,-2.210,6.967
19:41:09:852,0.105,0.005,-0.006,0.010,-10.950,-2.204,6.994
19:41:09:906,0.160,-0.019,-0.006,0.009,-10.967,-2.195,7.030
19:41:09:907,0.161,-0.009,-0.006,0.003,-10.992,-2.210,7.053
19:41:09:987,0.241,0.018,-0.005,0.013,-10.995,-2.186,7.029
19:41:09:988,0.242,-0.008,-0.013,0.005,-10.995,-2.108,7.013
19:41:09:989,0.243,0.009,-0.016,0.037,-10.980,-2.056,6.992
19:41:10:039,0.292,-0.013,-0.001,-0.001,-10.993,-2.020,6.952
19:41:10:039,0.293,0.001,-0.010,0.008,-10.996,-2.026,6.897
19:41:10:061,0.314,0.006,-0.008,0.011,-10.983,-2.006,6.841
19:41:10:087,0.340,-0.001,-0.013,0.029,-10.965,-1.980,6.770
19:41:10:113,0.366,0.008,-0.005,0.012,-10.958,-1.958,6.712
19:41:10:197,0.451,0.011,-0.009,0.009,-10.949,-1.960,6.644
19:41:10:198,0.452,0.000,-0.007,0.015,-10.936,-1.922,6.582
19:41:10:199,0.453,-0.001,-0.008,0.013,-10.937,-1.883,6.551
19:41:10:251,0.505,0.013,-0.010,0.015,-10.925,-1.853,6.505
19:41:10:273,0.527,0.004,-0.007,0.014,-10.925,-1.805,6.469
19:41:10:274,0.527,0.003,-0.010,0.012,-10.922,-1.756,6.428
19:41:10:297,0.551,0.002,-0.006,0.005,-10.918,-1.725,6.401
19:41:10:326,0.579,-0.002,-0.005,0.014,-10.914,-1.657,6.354
19:41:10:392,0.646,-0.001,-0.012,0.006,-10.910,-1.592,6.280
19:41:10:429,0.683,0.017,-0.008,0.011,-10.887,-1.463,6.045
19:41:10:46,0.714,0.016,-0.006,0.007,-10.845,-1.411,5.928
19:41:10:461,0.715,0.002,-0.009,0.015,-10.772,-1.287,5.836
19:41:10:511,0.764,-0.007,-0.015,0.023,-10.709,-1.164,5.777
19:41:10:512,0.765,-0.003,-0.010,0.024,-10.626,-1.034,5.699
19:41:10:535,0.789,0.020,-0.004,0.004,-10.597,-1.029,5.645
19:41:10:598,0.852,0.008,-0.010,0.013,-10.589,-1.018,5.577
19:41:10:599,0.852,0.010,-0.004,0.013,-10.583,-1.012,5.563
19:41:10:615,0.868,0.002,-0.010,0.009,-10.570,-1.040,5.587
19:41:10:64,0.893,0.004,-0.012,0.016,-10.549,-1.084,5.647
19:41:10:696,0.949,0.000,-0.008,0.017,-10.547,-1.125,5.700
19:41:10:696,0.949,-0.003,-0.005,0.002,-10.583,-1.212,5.795
19:41:10:719,0.973,0.012,-0.001,0.000,-10.614,-1.299,5.870
19:41:10:744,0.998,0.012,-0.010,0.009,-10.640,-1.364,6.005
19:41:10:799,1.053,0.001,-0.004,0.023,-10.648,-1.380,6.221
