Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
15:12:05:532,0.000,0.011,-0.005,-0.007,-9.943,-24.790,2.607
15:12:05:533,0.001,0.013,-0.009,-0.003,-9.986,-24.866,2.617
15:12:05:585,0.052,0.012,-0.006,-0.006,-9.996,-24.881,2.624
15:12:05:585,0.053,0.011,0.002,-0.007,-10.001,-24.886,2.619
15:12:05:609,0.076,0.010,-0.002,0.000,-10.011,-24.906,2.620
15:12:05:692,0.160,0.004,-0.007,0.000,-10.034,-24.931,2.617
15:12:05:693,0.161,0.004,-0.008,0.006,-10.074,-24.935,2.592
15:12:05:694,0.161,0.004,-0.003,-0.012,-10.102,-24.948,2.567
15:12:05:767,0.234,0.003,-0.005,-0.001,-10.123,-25.029,2.519
15:12:05:828,0.295,0.013,-0.004,0.012,-10.150,-25.076,2.483
15:12:05:828,0.296,0.015,0.001,-0.001,-10.224,-25.047,2.424
15:12:05:828,0.296,0.014,0.001,-0.010,-10.259,-25.017,2.410
15:12:05:829,0.296,0.016,-0.001,-0.015,-10.323,-25.007,2.398
15:12:05:844,0.312,0.009,-0.005,-0.005,-10.368,-25.018,2.398
15:12:05:87,0.338,0.009,-0.001,-0.015,-10.378,-25.055,2.426
15:12:05:928,0.396,0.010,-0.003,0.000,-10.358,-25.155,2.490
15:12:05:928,0.396,0.012,-0.008,0.002,-10.333,-25.218,2.536
15:12:05:95,0.418,0.000,-0.006,-0.005,-10.295,-25.264,2.611
15:12:05:978,0.445,0.000,-0.012,-0.001,-10.251,-25.302,2.660
15:12:06:084,0.552,-0.008,-0.011,0.007,-10.225,-25.326,2.657
15:12:06:084,0.552,-0.001,-0.007,0.005,-10.200,-25.330,2.653
15:12:06:142,0.609,0.000,-0.003,-0.004,-10.199,-25.328,2.623
15:12:06:143,0.610,-0.003,-0.007,0.006,-10.196,-25.335,2.539
15:12:06:143,0.611,0.020,0.004,-0.010,-10.187,-25.325,2.429
15:12:06:144,0.612,0.007,-0.002,-0.005,-10.166,-25.299,2.358
15:12:06:214,0.682,0.007,-0.005,-0.003,-10.129,-25.250,2.265
15:12:06:245,0.713,0.016,-0.008,-0.003,-10.113,-25.210,2.207
15:12:06:246,0.713,0.018,0.002,-0.009,-10.075,-25.081,2.162
15:12:06:246,0.713,0.008,0.010,-0.011,-10.047,-24.986,2.159
15:12:06:264,0.732,0.012,-0.002,-0.023,-10.010,-24.909,2.193
15:12:06:29,0.758,0.004,-0.011,-0.004,-9.952,-24.891,2.233
15:12:06:317,0.785,0.001,-0.008,-0.010,-9.899,-24.862,2.252
15:12:06:344,0.812,0.003,-0.009,0.002,-9.845,-24.822,2.250
