Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
15:01:42:076,0.000,0.002,-0.004,0.001,4.915,1.504,19.653
15:01:42:077,0.001,0.010,-0.006,0.005,4.932,1.466,19.726
15:01:42:077,0.002,0.013,-0.010,0.003,4.942,1.446,19.765
15:01:42:078,0.003,0.015,-0.012,0.007,4.967,1.410,19.804
15:01:42:094,0.018,0.019,-0.007,0.004,4.955,1.363,19.794
15:01:42:12,0.045,0.019,-0.011,0.004,4.952,1.333,19.772
15:01:42:175,0.099,0.017,-0.009,0.007,4.938,1.282,19.729
15:01:42:176,0.100,0.013,-0.010,0.001,4.929,1.255,19.690
15:01:42:229,0.154,0.011,-0.007,0.009,4.908,1.239,19.621
15:01:42:229,0.154,0.003,-0.020,0.006,4.894,1.251,19.552
15:01:42:251,0.176,0.004,0.011,0.001,4.890,1.278,19.510
15:01:42:336,0.261,0.001,-0.013,0.003,4.883,1.291,19.424
15:01:42:336,0.261,-0.004,-0.008,0.011,4.869,1.332,19.385
15:01:42:337,0.262,-0.013,-0.011,-0.001,4.843,1.407,19.377
15:01:42:357,0.281,-0.004,-0.007,0.009,4.841,1.420,19.378
15:01:42:441,0.366,-0.008,-0.001,-0.001,4.823,1.478,19.355
15:01:42:442,0.366,-0.008,-0.005,0.003,4.803,1.524,19.358
15:01:42:442,0.366,0.001,-0.005,-0.007,4.802,1.535,19.369
15:01:42:49,0.415,-0.004,-0.004,0.002,4.772,1.624,19.421
15:01:42:491,0.415,0.000,-0.009,-0.003,4.753,1.667,19.450
15:01:42:513,0.438,0.005,-0.006,0.009,4.725,1.693,19.490
15:01:42:539,0.464,0.007,-0.007,0.002,4.679,1.715,19.522
15:01:42:566,0.490,0.008,-0.005,0.008,4.659,1.737,19.549
15:01:42:593,0.518,0.012,-0.003,0.007,4.625,1.775,19.571
15:01:42:62,0.544,0.008,0.000,0.009,4.631,1.783,19.569
15:01:42:646,0.570,0.012,0.003,0.004,4.630,1.780,19.558
15:01:42:671,0.595,0.003,0.002,0.017,4.634,1.781,19.549
15:01:42:698,0.622,0.001,-0.002,0.017,4.647,1.783,19.544
15:01:42:753,0.678,0.002,-0.001,0.020,4.683,1.784,19.542
15:01:42:754,0.679,0.004,0.004,0.011,4.716,1.794,19.540
15:01:42:776,0.700,0.003,-0.013,0.014,4.785,1.809,19.539
15:01:42:804,0.729,0.005,0.015,0.000,4.829,1.825,19.536
15:01:42:83,0.754,0.007,-0.002,0.002,4.901,1.829,19.517
15:01:42:887,0.812,0.001,-0.004,-0.001,4.972,1.858,19.502
15:01:42:887,0.812,-0.002,-0.007,0.001,5.004,1.897,19.508
15:01:42:908,0.833,0.011,-0.006,-0.001,5.056,1.874,19.505
15:01:42:934,0.859,-0.003,0.003,-0.008,5.090,1.870,19.480
15:01:42:96,0.884,-0.002,0.001,0.006,5.142,1.877,19.438
15:01:43:047,0.971,0.000,-0.010,-0.001,5.191,1.844,19.416
15:01:43:047,0.971,-0.005,-0.005,0.005,5.211,1.852,19.420
15:01:43:047,0.971,-0.004,-0.012,0.001,5.263,1.812,19.410
15:01:43:065,0.989,0.000,-0.007,0.007,5.306,1.755,19.383
15:01:43:091,1.015,-0.001,-0.004,-0.005,5.372,1.670,19.341
15:01:43:146,1.071,0.003,-0.003,0.003,5.410,1.629,19.336
15:01:43:147,1.071,-0.001,-0.006,-0.006,5.448,1.603,19.337
15:01:43:201,1.125,-0.003,-0.008,0.006,5.488,1.560,19.342
15:01:43:201,1.125,0.006,-0.011,-0.003,5.506,1.493,19.337
15:01:43:222,1.146,0.005,-0.011,0.002,5.535,1.412,19.329
15:01:43:306,1.230,0.005,-0.014,0.000,5.550,1.383,19.332
15:01:43:306,1.231,0.003,-0.006,0.004,5.559,1.360,19.332
15:01:43:331,1.255,0.003,-0.013,-0.003,5.572,1.323,19.328
15:01:43:331,1.256,0.003,-0.025,0.002,5.584,1.300,19.325
15:01:43:413,1.337,0.003,0.009,-0.009,5.571,1.248,19.319
15:01:43:413,1.337,0.002,-0.005,0.000,5.573,1.203,19.304
15:01:43:413,1.337,-0.002,-0.002,0.000,5.544,1.230,19.306
15:01:43:49,1.415,-0.006,-0.007,0.002,5.509,1.260,19.338
15:01:43:491,1.416,0.012,-0.011,0.006,5.482,1.246,19.395
15:01:43:492,1.416,0.005,-0.007,0.004,5.447,1.316,19.438
15:01:43:511,1.436,0.012,-0.006,-0.001,5.432,1.337,19.466
15:01:43:595,1.520,0.016,-0.008,0.000,5.399,1.373,19.505
15:01:43:596,1.521,0.011,-0.005,0.000,5.361,1.417,19.522
15:01:43:597,1.521,0.009,-0.012,0.007,5.311,1.470,19.525
15:01:43:643,1.567,0.002,-0.003,0.004,5.260,1.517,19.504
15:01:43:671,1.596,0.000,0.000,0.007,5.229,1.523,19.475
15:01:43:672,1.597,0.004,-0.002,0.008,5.178,1.539,19.441
15:01:43:749,1.674,-0.014,-0.001,0.001,5.136,1.572,19.417
15:01:43:78,1.704,-0.009,0.001,0.004,5.095,1.555,19.382
15:01:43:78,1.704,-0.007,-0.002,0.001,5.064,1.507,19.348
15:01:43:78,1.705,-0.007,-0.002,0.005,5.040,1.499,19.353
15:01:43:856,1.780,-0.003,-0.008,-0.001,5.012,1.488,19.385
15:01:43:94,1.865,-0.002,-0.005,0.000,5.002,1.490,19.423
15:01:43:941,1.866,0.001,-0.005,-0.005,4.978,1.492,19.479
15:01:43:942,1.866,0.004,-0.015,0.001,4.964,1.477,19.519
15:01:44:019,1.943,0.022,-0.015,0.006,4.915,1.436,19.624
15:01:44:02,1.944,0.008,-0.007,0.001,4.887,1.479,19.661
15:01:44:021,1.945,0.008,-0.016,0.008,4.840,1.497,19.698
15:01:44:021,1.945,0.020,-0.003,0.004,4.834,1.452,19.701
15:01:44:038,1.962,0.005,0.001,0.007,4.828,1.475,19.664
15:01:44:123,2.048,0.005,-0.002,0.000,4.823,1.475,19.635
15:01:44:124,2.048,0.007,-0.006,0.005,4.823,1.477,19.618
15:01:44:125,2.049,-0.003,-0.003,0.000,4.812,1.507,19.606
15:01:44:125,2.050,-0.003,-0.007,0.004,4.814,1.500,19.590
15:01:44:17,2.095,-0.004,-0.004,0.001,4.814,1.508,19.559
15:01:44:171,2.096,-0.003,-0.005,0.000,4.816,1.501,19.543
15:01:44:223,2.147,-0.002,-0.005,0.000,4.822,1.471,19.542
15:01:44:223,2.147,-0.007,-0.002,0.002,4.822,1.471,19.542
15:01:44:304,2.229,-0.005,0.001,-0.001,4.819,1.459,19.540
15:01:44:305,2.230,-0.003,-0.007,0.002,4.797,1.422,19.537
15:01:44:306,2.231,0.000,-0.006,0.007,4.777,1.394,19.554
15:01:44:386,2.310,0.005,-0.006,0.006,4.759,1.333,19.567
15:01:44:386,2.310,0.009,-0.004,0.006,4.747,1.297,19.568
15:01:44:386,2.310,0.011,-0.003,0.011,4.742,1.294,19.565
15:01:44:464,2.388,0.007,-0.016,0.007,4.732,1.293,19.561
15:01:44:464,2.389,0.005,0.005,-0.001,4.716,1.279,19.564
15:01:44:464,2.389,0.011,-0.017,0.006,4.737,1.213,19.512
15:01:44:484,2.409,-0.003,-0.002,0.001,4.735,1.212,19.462
15:01:44:54,2.464,-0.006,-0.005,0.008,4.723,1.225,19.443
15:01:44:54,2.465,-0.002,-0.005,0.001,4.738,1.196,19.418
15:01:44:561,2.485,-0.007,0.002,0.007,4.739,1.206,19.399
15:01:44:646,2.570,-0.005,-0.004,-0.002,4.731,1.212,19.402
15:01:44:646,2.571,0.001,-0.004,0.003,4.728,1.216,19.406
15:01:44:647,2.571,-0.004,-0.008,-0.006,4.711,1.266,19.443
15:01:44:724,2.649,-0.002,-0.009,0.003,4.700,1.306,19.480
15:01:44:725,2.649,-0.006,-0.005,-0.006,4.695,1.323,19.486
15:01:44:726,2.650,-0.006,-0.004,0.005,4.690,1.332,19.494
15:01:44:745,2.669,0.002,-0.001,0.003,4.690,1.332,19.523
15:01:44:83,2.754,0.000,0.001,0.007,4.691,1.342,19.572
15:01:44:83,2.755,0.001,-0.002,0.006,4.682,1.367,19.625
15:01:44:831,2.756,0.006,-0.002,0.014,4.685,1.371,19.658
15:01:44:908,2.832,0.007,-0.005,0.011,4.685,1.365,19.701
15:01:44:909,2.833,0.009,-0.006,0.013,4.683,1.369,19.734
15:01:44:91,2.834,0.005,-0.006,0.009,4.688,1.366,19.751
15:01:44:987,2.911,0.006,-0.006,0.012,4.703,1.375,19.753
15:01:44:987,2.912,0.005,-0.018,0.008,4.741,1.348,19.743
15:01:44:988,2.913,0.002,0.011,0.002,4.776,1.310,19.715
15:01:45:007,2.932,0.006,-0.010,0.001,4.816,1.268,19.679
15:01:45:063,2.987,0.003,-0.003,0.005,4.865,1.237,19.641
15:01:45:064,2.988,-0.004,-0.011,0.001,4.888,1.241,19.639
15:01:45:086,3.010,0.005,-0.007,0.000,4.922,1.217,19.640
15:01:45:171,3.095,-0.002,-0.001,-0.008,4.947,1.246,19.637
15:01:45:171,3.096,0.000,-0.002,-0.001,4.958,1.255,19.648
15:01:45:172,3.097,0.004,-0.009,0.000,4.955,1.257,19.668
15:01:45:191,3.115,0.001,-0.011,-0.008,4.955,1.255,19.685
15:01:45:247,3.171,0.005,-0.012,0.001,4.969,1.234,19.687
15:01:45:248,3.172,0.010,-0.004,-0.004,4.974,1.217,19.682
15:01:45:272,3.196,0.010,-0.004,0.007,4.974,1.220,19.693
15:01:45:325,3.249,0.010,-0.007,0.003,4.943,1.233,19.709
15:01:45:326,3.250,0.009,-0.009,0.009,4.925,1.237,19.709
15:01:45:349,3.274,0.013,-0.005,0.005,4.919,1.227,19.699
15:01:45:435,3.359,0.013,-0.003,0.015,4.924,1.216,19.678
15:01:45:435,3.359,0.012,-0.001,0.005,4.923,1.215,19.650
15:01:45:435,3.359,0.012,-0.006,0.013,4.925,1.214,19.619
15:01:45:453,3.377,0.013,-0.009,0.001,4.923,1.215,19.581
15:01:45:509,3.433,0.007,-0.001,0.006,4.939,1.221,19.513
15:01:45:51,3.434,0.001,-0.015,0.004,4.955,1.229,19.456
15:01:45:532,3.457,0.001,0.000,0.000,4.975,1.234,19.378
15:01:45:588,3.512,-0.002,-0.007,-0.004,4.996,1.247,19.308
15:01:45:588,3.513,-0.004,-0.004,0.007,5.005,1.255,19.269
15:01:45:611,3.535,-0.015,-0.012,0.001,4.999,1.261,19.225
15:01:45:695,3.620,-0.005,-0.011,0.006,5.018,1.218,19.196
15:01:45:696,3.621,-0.009,-0.004,0.001,5.025,1.194,19.174
15:01:45:697,3.621,-0.007,0.004,0.005,5.024,1.192,19.162
15:01:45:717,3.642,-0.001,-0.004,0.001,5.040,1.151,19.153
15:01:45:801,3.725,-0.005,-0.002,0.006,5.038,1.142,19.163
15:01:45:802,3.726,-0.004,-0.011,0.007,5.046,1.134,19.176
15:01:45:803,3.727,0.001,-0.007,0.009,5.056,1.102,19.176
15:01:45:848,3.773,0.002,-0.001,0.002,5.063,1.092,19.177
15:01:45:878,3.802,0.005,0.000,0.003,5.089,1.053,19.173
15:01:45:878,3.803,0.003,-0.003,0.001,5.117,1.026,19.171
15:01:45:9,3.824,0.003,-0.007,0.006,5.132,1.011,19.169
15:01:45:955,3.879,0.007,-0.005,0.006,5.165,0.966,19.161
15:01:45:956,3.880,0.003,-0.010,0.000,5.182,0.966,19.163
15:01:45:978,3.903,0.005,-0.012,0.006,5.204,0.965,19.167
15:01:46:065,3.990,0.004,-0.011,-0.003,5.204,0.965,19.167
15:01:46:065,3.990,0.002,-0.006,0.000,5.208,0.966,19.158
15:01:46:066,3.990,0.003,-0.009,0.001,5.214,0.939,19.124
15:01:46:142,4.066,0.000,-0.011,0.007,5.226,0.906,19.093
15:01:46:142,4.067,0.002,0.006,-0.002,5.207,0.855,19.059
15:01:46:143,4.068,0.002,-0.015,0.013,5.217,0.827,19.032
15:01:46:162,4.087,-0.013,-0.005,0.005,5.199,0.850,19.012
15:01:46:216,4.140,-0.004,-0.011,0.012,5.189,0.810,19.009
15:01:46:244,4.168,0.000,-0.004,0.003,5.192,0.748,18.997
15:01:46:245,4.169,-0.014,-0.001,0.008,5.193,0.725,18.974
15:01:46:328,4.253,-0.004,-0.007,0.004,5.214,0.681,18.983
15:01:46:329,4.254,-0.003,-0.010,0.009,5.231,0.598,19.002
15:01:46:33,4.254,-0.002,-0.005,-0.001,5.231,0.566,19.057
15:01:46:331,4.255,0.005,-0.010,0.005,5.234,0.548,19.098
15:01:46:404,4.329,0.008,-0.007,-0.001,5.236,0.543,19.169
15:01:46:405,4.330,0.012,-0.004,-0.002,5.241,0.548,19.225
15:01:46:406,4.330,0.017,-0.007,-0.007,5.221,0.560,19.299
15:01:46:425,4.349,0.016,-0.008,0.003,5.204,0.571,19.337
15:01:46:51,4.435,0.020,-0.006,0.002,5.173,0.567,19.356
15:01:46:511,4.435,0.017,-0.007,0.009,5.141,0.578,19.360
15:01:46:511,4.435,0.014,-0.006,0.006,5.122,0.591,19.360
15:01:46:59,4.515,0.012,-0.004,0.014,5.102,0.637,19.362
15:01:46:591,4.515,0.004,0.000,0.010,5.091,0.687,19.353
15:01:46:591,4.515,0.003,-0.003,0.007,5.077,0.765,19.330
15:01:46:667,4.591,0.001,-0.016,0.004,5.082,0.827,19.305
15:01:46:667,4.592,0.004,0.014,0.000,5.075,0.872,19.291
15:01:46:668,4.593,0.001,-0.016,0.008,5.087,0.932,19.266
15:01:46:773,4.698,-0.010,-0.002,0.003,5.083,1.012,19.246
15:01:46:773,4.698,-0.011,-0.011,0.003,5.066,1.124,19.258
15:01:46:774,4.698,-0.001,-0.002,-0.001,5.073,1.119,19.254
15:01:46:855,4.779,-0.009,-0.004,0.002,5.080,1.155,19.224
15:01:46:855,4.779,-0.004,-0.002,-0.002,5.083,1.189,19.218
15:01:46:855,4.779,-0.001,-0.011,0.004,5.079,1.186,19.215
15:01:46:856,4.780,-0.008,-0.004,-0.004,5.075,1.208,19.217
15:01:46:929,4.853,-0.005,-0.006,0.006,5.075,1.208,19.217
15:01:46:93,4.854,-0.004,-0.006,0.001,5.087,1.167,19.217
15:01:46:931,4.855,-0.005,-0.004,0.010,5.090,1.124,19.214
15:01:46:95,4.874,-0.003,-0.004,0.002,5.089,1.098,19.226
15:01:47:034,4.959,-0.007,-0.004,0.014,5.087,1.098,19.257
15:01:47:035,4.959,-0.001,0.001,0.005,5.092,1.082,19.279
15:01:47:036,4.960,0.003,0.000,0.011,5.108,1.044,19.313
15:01:47:113,5.037,0.002,-0.003,0.004,5.110,1.046,19.363
15:01:47:114,5.038,0.007,-0.008,0.009,5.117,1.028,19.396
15:01:47:115,5.039,0.011,-0.011,-0.002,5.126,1.005,19.424
15:01:47:134,5.058,0.009,-0.003,0.000,5.133,1.011,19.432
15:01:47:218,5.143,0.010,-0.013,0.001,5.133,1.011,19.432
15:01:47:219,5.143,0.008,-0.010,0.000,5.133,1.011,19.432
15:01:47:219,5.144,0.004,0.011,-0.008,5.132,1.013,19.422
15:01:47:297,5.221,0.007,-0.015,0.008,5.136,0.999,19.390
15:01:47:298,5.223,-0.002,-0.006,0.006,5.108,1.047,19.394
15:01:47:299,5.223,-0.002,-0.013,0.009,5.088,1.039,19.391
15:01:47:376,5.300,-0.002,0.001,0.008,5.088,1.023,19.384
15:01:47:376,5.301,-0.007,0.003,0.007,5.080,1.050,19.352
15:01:47:377,5.301,-0.001,-0.003,0.010,5.084,1.028,19.350
15:01:47:397,5.321,-0.002,-0.004,0.005,5.080,1.044,19.366
15:01:47:48,5.405,-0.002,-0.005,0.006,5.067,1.081,19.398
15:01:47:481,5.406,0.001,-0.009,0.001,5.065,1.087,19.415
15:01:47:482,5.407,0.002,-0.007,0.008,5.069,1.082,19.420
15:01:47:557,5.482,0.005,-0.009,-0.004,5.065,1.081,19.429
15:01:47:558,5.483,0.008,-0.005,0.002,5.065,1.095,19.453
15:01:47:639,5.564,0.006,-0.006,-0.005,5.048,1.137,19.451
15:01:47:64,5.564,0.004,-0.009,0.005,5.045,1.142,19.455
15:01:47:641,5.565,0.007,-0.005,0.001,5.020,1.147,19.456
15:01:47:664,5.588,0.000,-0.007,0.009,5.010,1.179,19.456
15:01:47:664,5.589,0.000,-0.005,0.004,4.996,1.215,19.460
15:01:47:74,5.664,-0.001,-0.002,0.008,4.986,1.247,19.460
15:01:47:765,5.689,-0.001,0.000,-0.001,4.972,1.283,19.464
15:01:47:825,5.749,-0.003,-0.011,0.011,4.969,1.321,19.472
15:01:47:825,5.750,-0.001,0.003,-0.002,4.969,1.321,19.472
15:01:47:826,5.751,-0.002,0.018,0.004,4.960,1.340,19.470
15:01:47:827,5.751,0.003,-0.010,0.007,4.972,1.338,19.470
15:01:47:9,5.825,-0.005,-0.001,0.011,4.965,1.359,19.480
15:01:47:901,5.826,0.001,-0.008,0.001,4.970,1.358,19.509
15:01:47:902,5.827,0.009,-0.003,0.011,4.981,1.326,19.509
15:01:47:921,5.845,0.003,-0.007,0.004,4.984,1.322,19.505
15:01:48:006,5.930,0.011,-0.006,0.008,4.995,1.295,19.501
15:01:48:006,5.931,0.009,-0.009,0.005,4.997,1.286,19.501
15:01:48:007,5.932,0.000,-0.006,0.004,4.991,1.301,19.495
15:01:48:084,6.008,0.000,-0.009,0.006,4.999,1.281,19.468
15:01:48:085,6.009,-0.002,-0.004,0.005,5.012,1.234,19.415
15:01:48:085,6.010,-0.003,-0.006,0.009,5.033,1.185,19.369
15:01:48:105,6.029,-0.002,-0.004,0.008,5.043,1.156,19.343
15:01:48:16,6.085,-0.009,-0.006,0.007,5.042,1.154,19.331
