Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
19:20:18:587,0.000,-0.171,0.021,0.131,10.874,17.984,24.012
19:20:18:588,0.001,-0.135,0.012,0.145,11.257,17.121,25.888
19:20:18:698,0.111,-0.088,0.015,0.091,11.628,16.622,27.231
19:20:18:699,0.112,-0.066,0.032,0.076,12.237,16.262,29.416
19:20:18:699,0.112,-0.012,0.042,-0.005,12.898,16.445,31.714
19:20:18:7,0.113,0.012,0.019,-0.036,13.353,16.674,33.244
19:20:18:746,0.159,0.071,-0.040,-0.067,14.073,17.456,35.453
19:20:18:746,0.159,0.125,-0.044,-0.079,14.541,17.703,36.819
19:20:18:768,0.181,0.189,-0.044,-0.151,15.193,18.094,38.615
19:20:18:795,0.208,0.262,-0.051,-0.215,15.695,18.647,39.889
19:20:18:849,0.262,0.341,-0.023,-0.252,15.923,18.943,40.465
19:20:18:85,0.263,0.384,-0.060,-0.263,15.851,20.216,40.613
19:20:18:874,0.287,0.331,-0.070,-0.231,15.507,20.921,40.301
19:20:18:928,0.341,0.355,-0.026,-0.246,14.889,22.348,39.116
19:20:18:929,0.342,0.314,-0.075,-0.241,14.474,23.174,37.902
19:20:18:952,0.365,0.271,-0.093,-0.205,13.877,24.601,35.610
19:20:18:979,0.393,0.253,-0.095,-0.188,13.309,26.171,33.017
19:20:19:031,0.444,0.238,-0.089,-0.189,12.857,27.445,31.288
19:20:19:118,0.531,0.174,-0.011,-0.161,12.058,29.720,28.694
19:20:19:118,0.531,0.149,0.057,-0.109,11.590,31.392,26.886
19:20:19:119,0.532,0.106,0.064,-0.064,11.120,33.754,23.937
19:20:19:12,0.533,0.041,0.002,-0.012,10.917,36.371,20.881
19:20:19:137,0.550,0.028,-0.009,0.046,10.876,38.238,18.848
19:20:19:19,0.604,0.021,-0.056,0.070,11.237,40.936,15.851
19:20:19:191,0.605,-0.171,-0.005,0.126,11.551,42.694,13.748
19:20:19:214,0.628,-0.174,0.006,0.150,12.249,45.289,10.628
19:20:19:241,0.654,-0.201,0.020,0.192,13.161,47.697,7.403
19:20:19:296,0.709,-0.254,0.004,0.251,13.840,49.327,5.265
19:20:19:296,0.709,-0.314,-0.045,0.293,14.898,51.717,2.158
19:20:19:319,0.732,-0.390,-0.071,0.359,15.582,53.191,0.204
19:20:19:374,0.788,-0.420,-0.085,0.403,16.537,55.070,-2.513
