Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
19:27:27:257,0.000,-0.503,0.179,-0.112,8.779,177.129,40.200
19:27:27:313,0.057,-0.391,0.282,-0.146,7.417,178.867,34.999
19:27:27:313,0.057,-0.279,0.273,-0.126,7.323,179.195,31.418
19:27:27:335,0.079,-0.127,0.013,-0.068,7.539,179.209,26.013
19:27:27:362,0.105,0.266,0.125,-0.118,7.400,179.702,22.620
19:27:27:388,0.131,0.043,-0.154,-0.195,7.719,-178.723,18.083
19:27:27:415,0.158,0.098,-0.011,-0.096,7.911,-176.841,14.161
19:27:27:442,0.185,0.152,-0.020,-0.076,8.148,-174.989,11.901
19:27:27:467,0.211,0.227,0.079,-0.095,8.703,-172.129,8.841
19:27:27:493,0.236,0.311,0.102,-0.097,9.229,-169.869,7.054
19:27:27:549,0.292,0.388,0.072,-0.060,10.182,-166.028,4.753
19:27:27:549,0.293,0.427,0.038,-0.071,10.881,-163.237,3.520
19:27:27:572,0.315,0.475,-0.088,-0.097,11.930,-158.927,2.169
19:27:27:599,0.342,0.500,-0.102,-0.128,12.806,-154.812,1.415
19:27:27:624,0.367,0.523,-0.106,-0.145,13.219,-152.441,1.174
19:27:27:682,0.425,0.620,0.049,-0.175,13.513,-149.881,0.957
19:27:27:682,0.426,0.739,0.280,-0.190,13.493,-149.025,0.781
19:27:27:703,0.446,0.790,0.399,-0.208,13.136,-149.097,0.534
19:27:27:729,0.473,0.706,0.269,-0.238,12.363,-150.373,0.937
19:27:27:755,0.499,0.448,0.228,-0.139,11.629,-151.755,1.953
19:27:27:783,0.526,0.303,0.316,-0.080,10.409,-154.585,4.581
19:27:27:81,0.553,0.226,0.398,-0.051,9.649,-157.081,6.952
19:27:27:834,0.578,0.192,0.451,-0.004,8.809,-161.402,11.224
19:27:27:862,0.606,-0.016,0.449,0.083,8.534,-164.497,14.481
19:27:27:916,0.659,-0.174,0.319,0.102,8.623,-169.396,19.979
19:27:27:916,0.660,-0.402,0.149,0.074,9.694,-174.679,26.156
19:27:27:939,0.682,-0.474,0.056,0.052,11.041,-177.993,30.482
19:27:27:966,0.709,-0.543,-0.104,-0.009,13.810,177.885,37.035
19:27:27:994,0.737,-0.532,-0.220,0.031,15.928,175.935,41.216
19:27:28:018,0.762,-0.517,-0.356,0.012,19.214,174.027,46.990
19:27:28:076,0.819,-0.484,-0.411,0.036,22.090,173.182,51.871
19:27:28:076,0.819,-0.463,-0.464,0.042,23.684,172.971,54.533
19:27:28:097,0.840,-0.455,-0.534,0.039,25.809,172.786,57.596
