Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
19:38:53:731,0.000,-0.001,-0.013,0.002,-10.663,-36.260,7.772
19:38:53:794,0.063,0.005,-0.013,0.002,-10.663,-36.260,7.772
19:38:53:795,0.064,0.012,-0.006,0.002,-10.663,-36.260,7.772
19:38:53:796,0.065,0.011,-0.007,0.008,-10.663,-36.260,7.772
19:38:53:796,0.065,0.004,-0.010,0.007,-10.663,-36.260,7.772
19:38:53:845,0.114,0.010,-0.007,0.009,-10.663,-36.260,7.772
19:38:53:846,0.115,0.011,-0.010,0.012,-10.663,-36.260,7.772
19:38:53:846,0.115,0.002,-0.007,0.011,-10.673,-36.260,7.771
19:38:53:847,0.116,0.003,-0.008,0.004,-10.699,-36.252,7.768
19:38:54:108,0.377,0.012,-0.007,0.004,-10.715,-36.247,7.771
19:38:54:108,0.377,0.008,-0.006,0.007,-10.742,-36.232,7.742
19:38:54:109,0.378,0.007,-0.009,0.002,-10.776,-36.206,7.712
19:38:54:11,0.379,0.009,-0.011,0.008,-10.799,-36.190,7.684
19:38:54:131,0.400,0.009,-0.008,-0.001,-10.836,-36.143,7.631
19:38:54:131,0.400,0.008,-0.008,0.008,-10.869,-36.121,7.597
19:38:54:132,0.401,0.011,-0.007,0.007,-11.026,-35.992,7.335
19:38:54:18,0.449,0.010,-0.004,0.006,-11.025,-35.996,7.321
19:38:54:181,0.450,0.013,-0.006,0.009,-11.024,-35.990,7.315
19:38:54:231,0.500,0.012,-0.007,0.003,-11.024,-35.990,7.315
19:38:54:313,0.582,0.004,-0.007,0.010,-11.024,-35.990,7.315
19:38:54:314,0.583,0.014,-0.006,0.009,-11.024,-35.990,7.315
19:38:54:365,0.634,0.006,-0.009,0.010,-11.024,-35.990,7.315
19:38:54:366,0.635,0.008,-0.010,0.011,-10.914,-36.085,7.379
19:38:54:398,0.667,0.008,-0.007,0.013,-10.871,-36.116,7.415
19:38:54:398,0.667,0.005,-0.007,0.012,-10.828,-36.147,7.452
19:38:54:399,0.668,0.007,-0.004,0.003,-10.800,-36.157,7.475
19:38:54:4,0.669,0.006,-0.008,0.009,-10.763,-36.172,7.505
19:38:54:422,0.691,0.011,-0.008,0.006,-10.733,-36.193,7.529
19:38:54:423,0.692,0.009,-0.004,0.009,-10.695,-36.213,7.555
19:38:54:424,0.693,0.010,-0.005,0.005,-10.661,-36.228,7.574
19:38:54:469,0.738,0.006,-0.003,0.014,-10.466,-36.336,7.690
19:38:54:47,0.739,0.006,-0.008,0.012,-10.438,-36.346,7.714
19:38:54:493,0.762,0.003,-0.007,0.013,-10.394,-36.366,7.739
19:38:54:625,0.894,0.006,-0.008,0.011,-10.362,-36.377,7.773
19:38:54:679,0.948,0.000,-0.007,0.017,-10.344,-36.372,7.789
19:38:54:68,0.949,0.007,-0.010,0.012,-10.325,-36.377,7.796
19:38:54:711,0.980,0.010,-0.007,0.001,-10.316,-36.372,7.801
19:38:54:712,0.981,0.001,-0.008,0.012,-10.308,-36.373,7.822
19:38:54:713,0.981,0.001,-0.009,0.015,-10.308,-36.373,7.822
19:38:54:714,0.982,0.008,-0.008,0.005,-10.308,-36.373,7.822
19:38:54:791,1.060,0.003,-0.006,0.020,-10.308,-36.373,7.822
19:38:54:791,1.060,-0.001,-0.008,0.014,-10.308,-36.373,7.822
19:38:54:792,1.061,-0.001,-0.012,0.014,-10.335,-36.352,7.788
19:38:54:793,1.062,-0.001,-0.010,0.011,-10.368,-36.331,7.753
19:38:54:817,1.086,0.004,-0.007,0.012,-10.421,-36.298,7.676
19:38:54:818,1.087,0.003,-0.008,0.014,-10.498,-36.259,7.581
19:38:54:819,1.088,0.007,-0.008,0.013,-10.556,-36.236,7.503
19:38:54:819,1.088,0.010,-0.007,0.008,-10.643,-36.198,7.407
19:38:55:003,1.272,0.011,-0.005,0.004,-10.693,-36.175,7.351
19:38:55:003,1.272,0.006,-0.007,0.007,-10.755,-36.152,7.273
19:38:55:003,1.272,0.014,-0.004,0.008,-10.790,-36.151,7.230
19:38:55:003,1.272,0.009,-0.005,0.005,-10.798,-36.155,7.215
19:38:55:047,1.316,0.005,-0.005,0.008,-10.802,-36.148,7.199
19:38:55:047,1.316,0.010,-0.009,0.015,-10.816,-36.155,7.203
19:38:55:081,1.350,0.008,-0.008,0.004,-10.841,-36.156,7.201
19:38:55:081,1.350,0.004,-0.009,0.012,-10.861,-36.162,7.205
19:38:55:082,1.350,0.017,-0.005,0.011,-10.871,-36.163,7.204
19:38:55:082,1.350,0.000,-0.009,0.009,-10.887,-36.163,7.203
19:38:55:097,1.365,0.011,-0.009,0.007,-10.901,-36.164,7.201
19:38:55:289,1.558,0.008,-0.010,0.011,-10.915,-36.169,7.195
