slip,306.0,191.0,405999,226.0,199.0406067,1521788330765,1521788331712
slip,271.0,201.0,406548,30.0,210.0406676,1521788331969,1521788331737
slip,303.0,167.0,407082,113.0,166.0407180,1521788331998,1521788331759
slip,273.0,189.0,407542,239.0,159.0407615,1521788332076,1521788331806
slip,304.0,197.0,408364,115.0,223.0408463,1521788332498,1521788332125
slip,284.0,233.0,411902,252.0,218.0411966,1521788337515,1521788337155
slip,222.0,230.0,413292,190.0,200.0413365,1521788338200,1521788337861
slip,319.0,177.0,421881,92.0,200.0422001,1521788346543,1521788346194
slip,327.0,193.0,422600,299.7298,193.09825,277.68777,197.0,241.29427,194.33064,189.80861,193.78516,100.365265,218.15723,70.0,244.0422739,1521788346734,1521788346364
slip,145.0,152.0,434463,176.0,131.0434551,1521788360157,1521788376319
slip,283.0,176.0,435849,58.0,198.0435938,1521788360604,1521788380915
slip,296.0,188.0,436654,104.0,209.0436752,1521788361242,1521788380917
