slip,269.0,201.0,4923854,32.0,200.04923993,1521869687290,1521869688437
slip,266.0,100.0,4924431,75.0,196.04924518,1521869687311,1521869688473
slip,302.0,254.0,4924976,48.0,254.04925075,1521869687827,1521869688972
slip,134.0,132.0,4926011,85.0,131.04926085,1521869690695,1521869691830
slip,303.0,148.0,4926321,227.0,134.04926394,1521869690720,1521869691873
slip,152.0,189.0,4926620,95.0,194.04926684,1521869690764,1521869691915
slip,203.0,172.0,4927058,172.0,176.04927156,1521869690769,1521869691983
slip,132.0,170.0,4927773,333.0,162.04927912,1521869691083,1521869692212
slip,134.0,211.0,4928339,333.0,205.04928438,1521869692812,1521869693963
slip,241.0,137.0,4928745,312.0,142.04928819,1521869692839,1521869694012
slip,138.0,155.0,4933455,96.0,155.04933543,1521869696619,1521869697741
slip,101.0,130.0,4934502,133.0,130.04934590,1521869697313,1521869698437
