Time,Second,AccelerationX,AccelerationY,AccelerationZ,EulerAnglesX,EulerAnglesY,EulerAnglesZ
17:01:51:613,0.000,0.017,-0.013,-0.018,0.691,-43.518,-18.015
17:01:51:613,0.000,0.010,-0.007,-0.024,0.775,-43.416,-18.062
17:01:51:664,0.051,0.012,-0.008,-0.028,0.829,-43.368,-18.162
17:01:51:665,0.052,0.006,0.011,-0.014,0.803,-43.390,-18.224
17:01:51:689,0.076,0.016,0.006,0.011,0.740,-43.528,-18.350
17:01:51:69,0.077,0.023,0.011,0.030,0.713,-43.614,-18.446
17:01:51:742,0.128,0.027,0.012,0.030,0.732,-43.607,-18.468
17:01:51:743,0.129,0.036,0.013,0.024,0.814,-43.554,-18.476
17:01:51:765,0.152,0.038,0.015,0.027,0.899,-43.517,-18.489
17:01:51:793,0.180,0.046,0.009,0.035,1.029,-43.389,-18.481
17:01:51:819,0.205,0.034,0.013,0.030,1.224,-43.052,-18.461
17:01:51:876,0.263,0.022,0.013,0.024,1.421,-42.720,-18.425
17:01:51:876,0.263,0.024,0.002,0.022,1.747,-42.212,-18.271
17:01:51:9,0.287,0.028,0.000,0.009,1.947,-41.934,-18.180
17:01:51:9,0.287,0.035,-0.006,0.014,2.202,-41.607,-18.059
17:01:51:981,0.368,0.036,-0.019,-0.014,2.408,-41.329,-18.024
17:01:51:981,0.368,0.020,-0.029,-0.019,2.509,-41.274,-18.047
17:01:52:06,0.447,0.034,-0.016,-0.004,2.526,-41.773,-18.372
17:01:52:06,0.447,0.023,0.033,-0.049,2.532,-42.080,-18.621
17:01:52:061,0.448,0.005,0.048,-0.047,2.531,-42.383,-18.807
17:01:52:11,0.497,0.030,-0.001,-0.008,2.434,-42.997,-18.984
17:01:52:11,0.497,0.008,0.000,0.009,2.312,-43.381,-19.114
17:01:52:133,0.519,-0.008,-0.001,-0.002,2.278,-43.391,-19.241
17:01:52:188,0.575,-0.019,-0.013,0.004,2.266,-43.157,-19.395
17:01:52:189,0.575,-0.024,-0.027,0.005,2.295,-42.910,-19.479
17:01:52:211,0.598,-0.039,-0.022,-0.007,2.403,-42.480,-19.583
17:01:52:27,0.657,-0.051,0.005,-0.041,2.555,-42.191,-19.603
17:01:52:27,0.657,-0.064,0.046,-0.050,2.609,-42.288,-19.632
17:01:52:346,0.733,-0.042,0.079,-0.029,2.586,-42.967,-19.653
17:01:52:347,0.734,-0.022,0.041,0.024,2.514,-43.625,-19.603
17:01:52:563,0.950,-0.021,0.002,0.039,2.450,-44.588,-19.363
17:01:52:563,0.950,-0.050,0.023,0.005,2.463,-45.488,-19.235
17:01:52:564,0.951,-0.045,0.004,0.002,2.508,-46.173,-19.194
17:01:52:565,0.952,-0.041,-0.017,0.033,2.558,-47.623,-19.046
17:01:52:588,0.975,-0.080,0.016,0.000,2.620,-48.575,-18.982
17:01:52:589,0.976,-0.098,0.007,-0.024,2.796,-50.219,-18.891
17:01:52:59,0.977,-0.074,-0.020,0.010,2.925,-52.041,-18.628
17:01:52:591,0.978,-0.059,0.004,0.034,3.025,-53.428,-18.413
17:01:52:641,1.027,-0.067,0.015,0.004,3.346,-55.065,-17.979
17:01:52:642,1.028,-0.064,0.027,-0.012,3.653,-56.007,-17.503
17:01:52:643,1.029,-0.051,0.048,0.004,4.180,-56.969,-16.667
17:01:52:658,1.045,-0.009,0.038,0.054,5.212,-58.654,-14.930
17:01:52:713,1.100,0.026,0.045,0.086,5.852,-59.746,-13.612
